province,year,base_year,delta_CO2,lmdi_residual,resid_ratio,lmdi_residual_abs_ratio,delta_P,delta_A,delta_B,delta_C
Hunan,2000,1999,-3.783999999999992,-4.04121180963557e-14,1.0679735226309668e-14,1.0679735226309668e-14,0.3981995794735563,8.651591181380113,-13.034771275178418,0.20098051432479677
Hunan,2001,2000,0.5599999999999881,7.105427357601002e-15,1.2688263138573488e-14,1.2688263138573488e-14,0.44083660717868195,2.7345147015847044,8.462130357126314,-11.07748166588972
Hunan,2002,2001,10.015,-3.197442310920451e-14,3.1926533309240647e-15,3.1926533309240647e-15,0.45163136900714046,6.798873005205143,1.5430149978719705,1.2214806279157775
Hunan,2003,2002,15.337000000000003,3.552713678800501e-14,2.316433252135685e-15,2.316433252135685e-15,0.5273203746610192,11.381387875686183,-6.673388965621384,10.101680715274147
Hunan,2004,2003,13.290999999999997,-2.4868995751603507e-14,1.871115472997029e-15,1.871115472997029e-15,0.615359057407204,21.84360651214366,-2.134323429856784,-7.033642139694057
Hunan,2005,2004,56.56700000000001,-2.842170943040401e-14,5.024432872594269e-16,5.024432872594269e-16,-8.613624636229476,32.16742056589612,47.03654326280559,-14.023339192472209
Hunan,2006,2005,22.82499999999999,6.394884621840902e-14,2.8017019153738903e-15,2.8017019153738903e-15,0.48494729358778854,28.939439547344428,-16.281449116646577,9.682062275714289
Hunan,2007,2006,20.208,4.263256414560601e-14,2.1096874577200127e-15,2.1096874577200127e-15,0.43731633878070186,43.37823386215392,-29.109035507946803,5.5014853070121355
Hunan,2008,2007,4.804000000000002,-4.618527782440651e-14,9.613921279018837e-15,9.613921279018837e-15,0.8881774210406722,44.8542520382309,-28.013818784088127,-12.924610675183395
Hunan,2009,2008,9.211000000000013,8.171241461241152e-14,8.871177354512149e-15,8.871177354512149e-15,0.9484306457216647,27.59859322092436,-13.992661011708327,-5.343362854937767
Hunan,2010,2009,20.945999999999998,-8.526512829121202e-14,4.0707117488404485e-15,4.0707117488404485e-15,6.273326245289147,44.70686172719938,-33.73502800408557,3.7008400315971226
Hunan,2011,2010,29.380999999999972,5.684341886080802e-14,1.9346999374019967e-15,1.9346999374019967e-15,0.45705215782098213,55.30955661606051,-29.864351677602187,3.478742903720608
Hunan,2012,2011,-7.164999999999964,-7.815970093361102e-14,1.0908541651585683e-14,1.0908541651585683e-14,0.3889037427216633,33.46239460977711,-22.061611467483807,-18.95468688501485
Hunan,2013,2012,9.129999999999995,3.552713678800501e-15,3.8912526602415143e-16,3.8912526602415143e-16,0.432968503537012,29.719909654698103,-49.57650031871401,28.553622160478888
Hunan,2014,2013,-19.340000000000032,3.197442310920451e-14,1.6532793748295996e-15,1.6532793748295996e-15,0.4668624359552788,25.77150359013432,-16.1199202310135,-29.458445795076162
Hunan,2015,2014,13.787000000000035,-7.105427357601002e-15,5.153715353304551e-16,5.153715353304551e-16,0.16792890108971867,18.34990626727248,-17.60250873053875,12.871673562176593
Hunan,2016,2015,-2.009999999999991,-7.638334409421077e-14,3.800166372846324e-14,3.800166372846324e-14,0.4283578046253079,24.440641402643145,-10.736663199916086,-16.14233600735228
Hunan,2017,2016,16.966000000000008,7.105427357601002e-15,4.188039229989979e-16,4.188039229989979e-16,0.35114750517936544,20.56529142171012,-11.179933244643097,7.22949431775361
Hunan,2018,2017,-17.96700000000004,6.039613253960852e-14,3.3615034529753645e-15,3.3615034529753645e-15,0.08756674473235224,20.759957290465533,-38.327883834015836,-0.48664020118215034
Hunan,2019,2018,1.5,-7.904787935331115e-14,5.2698586235540766e-14,5.2698586235540766e-14,0.21266843631203275,24.458029261185164,-16.950006192929916,-6.220691504567202
Hunan,2020,2019,-5.326999999999998,7.283063041541027e-14,1.3671978677569043e-14,1.3671978677569043e-14,0.21106216010913817,13.749926820184864,-10.620769704110565,-8.66721927618351
Hunan,2021,2020,-11.603999999999985,-1.2079226507921703e-13,1.0409536804482694e-14,1.0409536804482694e-14,-0.9427382372276507,27.46874846398889,-17.967018279953706,-20.1629919468074
Hunan,2022,2021,-7.160000000000025,1.545430450278218e-13,2.1584224165896822e-14,2.1584224165896822e-14,-0.7146130380252964,15.169802751269192,-13.94284646826552,-7.6723432449785545
Hunan,2023,2022,7.454000000000008,-1.438849039914203e-13,1.9303045880254917e-14,1.9303045880254917e-14,-1.4358841496672015,8.583561925520907,-9.189237432790154,9.4955596569366
InnerMongolia,1991,1990,3.8029999999999973,7.105427357601002e-15,1.868374272311598e-15,1.868374272311598e-15,0.6503972984791264,7.36204630894768,5.915151308669044,-10.12459491609586
InnerMongolia,1992,1991,5.1640000000000015,5.329070518200751e-15,1.0319656309451491e-15,1.0319656309451491e-15,0.7520356015424217,10.671638300031873,3.0011195104037505,-9.26079341197805
InnerMongolia,1993,1992,6.069999999999993,-3.907985046680551e-14,6.438196123032217e-15,6.438196123032217e-15,0.8717633486195108,17.95140319642564,-3.732590357388829,-9.020576187656289
InnerMongolia,1994,1993,3.315000000000012,6.572520305780927e-14,1.9826607257257627e-14,1.9826607257257627e-14,1.023713056568754,18.471046286064983,-3.9729499548512437,-12.206809387782545
InnerMongolia,1995,1994,-1.2510000000000048,-2.842170943040401e-14,2.2719192190570664e-14,2.2719192190570664e-14,0.8784264607768593,18.130880477769466,-3.7861035954699576,-16.474203343076343
InnerMongolia,1996,1995,7.212999999999994,3.552713678800501e-15,4.925431413836828e-16,4.925431413836828e-16,0.8625863109995173,11.096085790441258,3.2883570739126515,-8.034029175353437
InnerMongolia,1997,1996,8.311000000000007,0.0,0.0,0.0,0.7696840955437796,9.144804152867373,38.730942108421296,-40.33443035683244
InnerMongolia,1998,1997,-3.209000000000003,8.881784197001252e-16,2.767773199439465e-16,2.767773199439465e-16,0.7846022481340172,7.467104327456441,-18.59960668377758,7.138900108187118
InnerMongolia,1999,1998,6.052000000000007,5.062616992290714e-14,8.365196616475064e-15,8.365196616475064e-15,0.7067494997660306,5.332377078897472,-2.042875033477631,2.0557484548140845
InnerMongolia,2000,1999,8.591999999999999,-1.2434497875801753e-14,1.4472180954145433e-15,1.4472180954145433e-15,0.44418103191758457,10.02697009202692,-4.949189115134851,3.070037991190357
InnerMongolia,2001,2000,8.357,3.552713678800501e-14,4.251183054685295e-15,4.251183054685295e-15,0.43028603157812745,22.466902938034398,-15.133550037736844,0.5933610681242827
InnerMongolia,2002,2001,10.273999999999987,-9.947598300641403e-14,9.68230319314913e-15,9.68230319314913e-15,0.15477161869684505,15.142352516883221,-3.8129205291648796,-1.2102036064151014
InnerMongolia,2003,2002,22.757000000000005,1.0658141036401503e-13,4.68345609544382e-15,4.68345609544382e-15,0.11672251010730102,28.757586357754867,-5.186053169710309,-0.9312556981519631
InnerMongolia,2004,2003,47.422,-9.947598300641403e-14,2.0976758257014474e-15,2.0976758257014474e-15,0.5083016687552232,41.41124442207824,33.87369046452211,-28.371236555355477
InnerMongolia,2005,2004,26.528999999999996,1.1723955140041653e-13,4.419297802420617e-15,4.419297802420617e-15,0.8811063469561132,51.95298293245236,-34.00832958146768,7.703240302059082
InnerMongolia,2006,2005,55.00200000000004,-1.4210854715202004e-13,2.5836978137525898e-15,2.5836978137525898e-15,1.251956403654694,58.05176092869633,-33.896042727849455,29.594325395498608
InnerMongolia,2007,2006,51.29199999999997,8.526512829121202e-14,1.6623475062624204e-15,1.6623475062624204e-15,1.7616231505496223,77.99041160113296,-46.24035310681629,17.7803183551336
InnerMongolia,2008,2007,67.36000000000001,-1.2789769243681803e-13,1.898718711948011e-15,1.898718711948011e-15,2.2394867613420564,99.50797269774922,-37.57026565904755,3.1828061999564206
InnerMongolia,2009,2008,30.656000000000006,3.126388037344441e-13,1.0198290831629828e-14,1.0198290831629828e-14,2.3626059628601976,54.15815116806177,12.652296629774531,-38.51705376069681
InnerMongolia,2010,2009,32.79899999999998,2.842170943040401e-14,8.665419503766586e-16,8.665419503766586e-16,2.529316746552318,78.04413802620914,-52.79545881103476,5.021004038273259
InnerMongolia,2011,2010,112.28199999999998,-1.4210854715202004e-13,1.2656396141146404e-15,1.2656396141146404e-15,-0.41768252765777397,107.36599233165012,-29.675146580331432,35.0088367763392
InnerMongolia,2012,2011,26.60699999999997,-1.5631940186722204e-13,5.875123158087053e-15,5.875123158087053e-15,-1.4286794428061695,60.55816612649955,-70.18325687965621,37.66077019596296
InnerMongolia,2013,2012,-32.04099999999994,-4.263256414560601e-14,1.330562845903876e-15,1.330562845903876e-15,-2.1394452084873543,39.085708784955784,-25.579052641685237,-43.40821093478309
InnerMongolia,2014,2013,6.606999999999971,3.526068326209497e-13,5.336867453018787e-14,5.336867453018787e-14,-1.3998827735616408,29.565268899777728,-28.25667535057737,6.698289224360901
InnerMongolia,2015,2014,-5.27800000000002,1.2434497875801753e-13,2.35591092758653e-14,2.35591092758653e-14,-2.108722988206404,4.08168981601228,20.646158562089,-27.89712538989502
InnerMongolia,2016,2015,2.9200000000000728,-3.7836400679225335e-13,1.2957671465487806e-13,1.2957671465487806e-13,-0.9377783184649,10.366590315655735,4.566786452002418,-11.075598449192801
InnerMongolia,2017,2016,45.46399999999994,2.4158453015843406e-13,5.313754402569822e-15,5.313754402569822e-15,-0.7338014101709608,-70.05646435891444,68.07592010346357,48.17834566562152
InnerMongolia,2018,2017,107.31700000000001,-3.268496584496461e-13,3.045646621221671e-15,3.045646621221671e-15,-3.0393548762176366,50.99605447060061,57.37595562576042,1.9843447798569394
InnerMongolia,2019,2018,71.43799999999999,6.536993168992922e-13,9.150582559692213e-15,9.150582559692213e-15,-2.202543417201659,-1.180445315804612,70.91489261553555,3.9060961174700566
InnerMongolia,2020,2019,37.822,-8.526512829121202e-14,2.2543791521128447e-15,2.2543791521128447e-15,-4.0648697749754135,11.017966598784904,51.59129825760002,-20.722395081409427
InnerMongolia,2021,2020,1.6180000000000518,-1.1368683772161603e-13,7.02638057611943e-14,7.02638057611943e-14,-1.044205930931686,140.60301059536064,-153.03700177397448,15.096197109545699
InnerMongolia,2022,2021,21.057000000000016,-6.217248937900877e-13,2.95258058503152e-14,2.95258058503152e-14,0.3529185160294183,102.36680869437295,-63.882369557382574,-17.780357653019156
InnerMongolia,2023,2022,46.26699999999994,7.887024366937112e-13,1.7046759822199673e-14,1.7046759822199673e-14,-1.8359063456417202,55.97789017033568,-60.040029078489546,52.16504525379474
Jiangsu,1991,1990,7.044000000000011,2.842170943040401e-14,4.0348820883594496e-15,4.0348820883594496e-15,1.4266361994370713,14.041574016178453,4.664588835499296,-13.088799051114837
Jiangsu,1992,1991,10.682999999999993,3.019806626980426e-14,2.826740266760674e-15,2.826740266760674e-15,1.3143405982699465,37.55177803909679,-17.94971742346225,-10.23340121390452
Jiangsu,1993,1992,14.448000000000008,-1.0658141036401503e-13,7.376897173589077e-15,7.376897173589077e-15,1.1898392443449202,48.79799064502285,-27.814383659418667,-7.725446229948985
Jiangsu,1994,1993,6.878999999999991,1.0302869668521453e-13,1.4977278192355673e-14,1.4977278192355673e-14,1.2213725126366055,46.63748151133413,-24.801210738075014,-16.178643285895834
Jiangsu,1995,1994,29.936000000000007,-9.237055564881302e-14,3.085601137386859e-15,3.085601137386859e-15,1.1257121076905228,41.069514368080256,-17.329691505528434,5.070465029757751
Jiangsu,1996,1995,0.7740000000000009,1.0658141036401503e-13,1.3770208057366267e-13,1.3770208057366267e-13,1.191733025338541,28.074214263499318,-3.0639582598913124,-25.42798902894665
Jiangsu,1997,1996,-4.989000000000004,-1.1368683772161603e-13,2.278750004442091e-14,2.278750004442091e-14,1.0120133178063284,19.247414510184587,54.08212211574469,-79.33054994373549
Jiangsu,1998,1997,3.3220000000000027,1.1102230246251565e-13,3.342031982616362e-14,3.342031982616362e-14,0.8970091626589476,13.262405262250425,-11.57971377300388,0.7422993480943976
Jiangsu,1999,1998,6.930000000000007,4.440892098500626e-14,6.408213706350103e-15,6.408213706350103e-15,0.8361781557844888,12.144714888618068,-16.836520230626224,10.785627186223628
Jiangsu,2000,1999,5.956999999999994,-3.730349362740526e-14,6.2621275184497735e-15,6.2621275184497735e-15,3.145504126456315,18.681698302473876,-13.846596295995326,-2.023606132934835
Jiangsu,2001,2000,1.252999999999986,-7.460698725481052e-14,5.954268735419901e-14,5.954268735419901e-14,0.8899258940477415,18.91567783989631,-34.17136733444247,15.618763600498479
Jiangsu,2002,2001,16.706000000000017,1.7053025658242404e-13,1.0207725163559431e-14,1.0207725163559431e-14,1.3565640845943907,23.09696422106293,6.673068683146706,-14.42059698880418
Jiangsu,2003,2002,32.912000000000006,-1.2789769243681803e-13,3.8860504508026865e-15,3.8860504508026865e-15,1.6625741381569674,36.27280304008605,-13.406982801545544,8.383605623302657
Jiangsu,2004,2003,58.21799999999999,-6.394884621840902e-14,1.0984377034320833e-15,1.0984377034320833e-15,2.4520190771419075,50.42789924977739,15.171702570550675,-9.833620897469922
Jiangsu,2005,2004,79.82499999999999,2.5579538487363607e-13,3.2044520497793436e-15,3.2044520497793436e-15,3.020312336208598,72.39078860241759,1.0369803778194508,3.3769186835540883
Jiangsu,2006,2005,35.92599999999999,-2.4868995751603507e-13,6.9222835137793e-15,6.9222835137793e-15,3.6596307148958562,60.3957980419303,-24.570799379343516,-3.5586293774824087
Jiangsu,2007,2006,26.07800000000003,1.1013412404281553e-13,4.223258073579853e-15,4.223258073579853e-15,3.845452252755832,75.40009432186741,-33.65309038771088,-19.514456186912444
Jiangsu,2008,2007,24.081999999999994,1.4566126083082054e-13,6.048553310805605e-15,6.048553310805605e-15,2.3495220908062118,79.09018505491244,-44.41765802522896,-12.94004912048985
Jiangsu,2009,2008,16.278999999999996,-2.1671553440683056e-13,1.3312582738917046e-14,1.3312582738917046e-14,3.000337008621646,48.74091160355202,-17.22987804270854,-18.232370569464916
Jiangsu,2010,2009,47.31900000000002,-7.815970093361102e-14,1.651761468619603e-15,1.651761468619603e-15,3.899703911366775,91.53300724655307,-45.749429983395544,-2.3642811745241996
Jiangsu,2011,2010,72.60199999999998,1.7053025658242404e-13,2.348836899567837e-15,2.348836899567837e-15,11.19709395427244,87.1151798639273,-61.87697933799752,36.16670551979759
Jiangsu,2012,2011,21.989000000000033,-1.1723955140041653e-13,5.33173638639394e-15,5.33173638639394e-15,7.519667815703019,52.5447791999524,-37.12673585435646,-0.948711161298807
Jiangsu,2013,2012,11.487999999999943,1.1013412404281553e-13,9.586884056651818e-15,9.586884056651818e-15,5.671933789927597,58.68340967382347,-31.68194115044862,-21.185402313302614
Jiangsu,2014,2013,-14.057000000000016,1.4210854715202004e-13,1.0109450604824634e-14,1.0109450604824634e-14,6.928666571632449,47.90703666684728,-28.849605894690264,-40.043097343789626
Jiangsu,2015,2014,10.892000000000053,-1.8829382497642655e-13,1.7287350805768055e-14,1.7287350805768055e-14,2.6208248877156866,44.97522334740307,-33.75659590208841,-2.947452333030111
Jiangsu,2016,2015,19.374000000000024,1.0658141036401503e-13,5.501259954785532e-15,5.501259954785532e-15,5.176419507834022,59.432142278308035,-45.567915359408524,0.33335357326637766
Jiangsu,2017,2016,10.769999999999982,6.750155989720952e-14,6.2675543080046086e-15,6.2675543080046086e-15,3.3484125813736787,66.31258305602441,-57.415036073696456,-1.4759595637017173
Jiangsu,2018,2017,0.8099999999999454,1.1723955140041653e-13,1.4474018691410423e-13,1.4474018691410423e-13,1.8424142235162597,49.10643854132614,-30.536882660290136,-19.601970104552436
Jiangsu,2019,2018,15.680000000000064,-3.979039320256561e-13,2.5376526277146332e-14,2.5376526277146332e-14,1.8597446783030012,48.225560126879905,-15.832704228154737,-18.572600577027707
Jiangsu,2020,2019,-26.13900000000001,-1.1368683772161603e-13,4.349318555477103e-15,4.349318555477103e-15,0.6406955227748233,20.06832866446587,-24.79503382472153,-22.05299036251906
Jiangsu,2021,2020,45.38199999999995,1.9895196601282805e-13,4.383940020555028e-15,4.383940020555028e-15,2.2688646176398426,83.54807429305752,-55.83601590975245,15.40107699905482
Jiangsu,2022,2021,2.3079999999999927,6.927791673660977e-14,3.0016428395411607e-14,3.0016428395411607e-14,0.8368113496969607,37.93671347958683,-27.7465905812661,-8.718934248017762
Jiangsu,2023,2022,41.55600000000004,1.5631940186722204e-13,3.761656604755556e-15,3.761656604755556e-15,0.9474201241457183,30.309441504990293,-8.949424644687888,19.24856301555176
Jiangxi,1991,1990,3.2680000000000007,4.884981308350689e-15,1.4947923220167343e-15,1.4947923220167343e-15,0.6244749657877767,4.251159426836664,0.7345345911229597,-2.342168983747405
Jiangxi,1992,1991,3.202999999999996,2.220446049250313e-15,6.932394783797427e-16,6.932394783797427e-16,0.5777382078877084,7.736683734648834,-2.423920983074797,-2.6875009594617514
Jiangxi,1993,1992,6.787000000000006,-2.042810365310288e-14,3.00988708606201e-15,3.00988708606201e-15,0.6961925265760607,11.379798760659206,-5.714896777007057,0.42590548977181675
Jiangxi,1994,1993,1.1749999999999972,-1.687538997430238e-14,1.4362034020682912e-14,1.4362034020682912e-14,0.685191285783542,14.440003987668232,-8.428653021409433,-5.521542252042328
Jiangxi,1995,1994,4.366999999999997,3.197442310920451e-14,7.321828053401541e-15,7.321828053401541e-15,0.6957807006392188,11.599245269777766,-5.439743078430089,-2.4882828919869304
Jiangxi,1996,1995,-2.370999999999995,2.1316282072803006e-14,8.990418419571089e-15,8.990418419571089e-15,0.6125599231049543,14.881914549459665,-8.693838468160205,-9.17163600440443
Jiangxi,1997,1996,-2.0890000000000057,-7.105427357601002e-15,3.401353450263754e-15,3.401353450263754e-15,0.6251017908118228,6.404873940604041,13.71262303870692,-22.83159877012278
Jiangxi,1998,1997,-0.5499999999999972,-3.175237850427948e-14,5.773159728050844e-14,5.773159728050844e-14,0.5507498022626321,3.748193005054536,-5.34881064379045,0.4998678364733163
Jiangxi,1999,1998,0.7319999999999993,2.220446049250313e-14,3.033396242145239e-14,3.033396242145239e-14,0.5330099849047775,2.7332196530514525,-4.114595301885824,1.5803656639295713
Jiangxi,2000,1999,2.990000000000002,2.220446049250313e-15,7.4262409673923465e-16,7.4262409673923465e-16,-1.1413447437461102,2.313131774522564,-2.355159617026982,4.173372586250528
Jiangxi,2001,2000,4.272999999999996,-2.5757174171303632e-14,6.027890047110614e-15,6.027890047110614e-15,0.551211007092961,4.539073162151334,-0.570769410394847,-0.2465147588494259
Jiangxi,2002,2001,6.7280000000000015,6.217248937900877e-15,9.240857517688578e-16,9.240857517688578e-16,0.5837245446678707,7.391351394603536,-0.40176511785748376,-0.8453108214139275
Jiangxi,2003,2002,12.807000000000002,-5.329070518200751e-15,4.1610607622399864e-16,4.1610607622399864e-16,0.5718429632274331,9.85707244711396,0.17100441171444067,2.2070801779441744
Jiangxi,2004,2003,13.39,7.993605777301127e-14,5.969832544661036e-15,5.969832544661036e-15,0.6311037301539321,18.05315232740434,-13.05238552605896,7.7581294685006075
Jiangxi,2005,2004,1.6850000000000023,-1.0658141036401503e-14,6.325306253057263e-15,6.325306253057263e-15,0.6126119009851864,14.995369607450815,-4.599203225501416,-9.323778282934573
Jiangxi,2006,2005,13.936999999999998,0.0,0.0,0.0,0.6808499286137206,17.460315504323958,-1.7406201515165405,-2.46354528142114
Jiangxi,2007,2006,14.649999999999991,-1.7763568394002505e-15,1.2125302658022195e-16,1.2125302658022195e-16,0.7957914916866367,21.307156346127513,-7.973872348346113,0.5209245105319571
Jiangxi,2008,2007,7.173000000000002,2.6645352591003757e-14,3.714673440820263e-15,3.714673440820263e-15,0.9525052813824338,23.040503725865626,-14.40542231132754,-2.4145866959205438
Jiangxi,2009,2008,4.990000000000009,-4.1744385725905886e-14,8.365608361904971e-15,8.365608361904971e-15,0.9898000488163656,11.797472150250247,-2.4336475722917164,-5.363624626774844
Jiangxi,2010,2009,17.188999999999993,-3.907985046680551e-14,2.2735383365411326e-15,2.2735383365411326e-15,0.9952565995621759,30.098905937212336,-16.29001127742231,2.38484874064783
Jiangxi,2011,2010,16.408999999999992,-3.552713678800501e-14,2.1651006635386086e-15,2.1651006635386086e-15,0.4414300007389322,34.67909346554359,-26.06131490217854,7.349791435896048
Jiangxi,2012,2011,-3.7949999999999875,1.438849039914203e-13,3.7914335702614163e-14,3.7914335702614163e-14,0.03817085123103873,17.242822807107448,-4.206811849493517,-16.869181808845102
Jiangxi,2013,2012,11.483000000000004,-7.815970093361102e-14,6.8065576011156485e-15,6.8065576011156485e-15,0.039008728712456184,18.62856540509989,4.87897407954893,-12.063548213361194
Jiangxi,2014,2013,4.296999999999997,1.687538997430238e-13,3.927249237678006e-14,3.927249237678006e-14,0.16304428974136811,15.654204972422896,-5.638932666658445,-5.881316595505991
Jiangxi,2015,2014,10.149000000000001,-1.2079226507921703e-13,1.1901888371190957e-14,1.1901888371190957e-14,0.2116165949594472,11.596110222066276,-0.1485068720461519,-1.5102199449794484
Jiangxi,2016,2015,4.131,7.105427357601002e-14,1.720025988283951e-14,1.720025988283951e-14,0.4823106856120296,19.38117023982731,-16.989498479712868,1.2570175542734563
Jiangxi,2017,2016,12.526999999999987,-8.526512829121202e-14,6.806508205572931e-15,6.806508205572931e-15,0.6833516839635009,15.38741915285968,-8.153651843809563,4.609881006986455
Jiangxi,2018,2017,3.3389999999999986,-7.238654120556021e-14,2.1679107878275003e-14,2.1679107878275003e-14,0.09448455002699266,20.006803429771352,-17.11650458848499,0.3542166086867142
Jiangxi,2019,2018,7.425000000000011,6.217248937900877e-14,8.37339924296413e-15,8.37339924296413e-15,0.14521374533344958,25.810465924868875,-19.980711244228694,1.4500315740263177
Jiangxi,2020,2019,-0.8520000000000039,7.638334409421077e-14,8.965181231714838e-14,8.965181231714838e-14,0.14731360406653413,8.067423739375094,-9.198813734031267,0.1320763905895585
Jiangxi,2021,2020,6.068000000000012,-4.796163466380676e-14,7.904026806823775e-15,7.904026806823775e-15,-0.0993467603285672,32.030324019585706,-27.66783121496231,1.8048539557052319
Jiangxi,2022,2021,6.111999999999995,-7.993605777301127e-14,1.307854348380421e-14,1.307854348380421e-14,0.5606767715527972,17.7947030868382,-8.259427884002532,-3.9839519743883898
Jiangxi,2023,2022,9.324999999999989,1.2434497875801753e-13,1.3334582172441575e-14,1.3334582172441575e-14,-0.6849079279063857,1.6144272590615385,25.711956204112624,-17.316475535267912
Jilin,1991,1990,4.385999999999996,7.283063041541027e-14,1.6605250892706417e-14,1.6605250892706417e-14,0.7719066455045669,5.600443670721914,6.444983993945481,-8.431334310172039
Jilin,1992,1991,4.728000000000009,-3.907985046680551e-14,8.265619811084061e-15,8.265619811084061e-15,0.7177666654468382,13.890850094664053,-1.5688082447831715,-8.311808515327671
Jilin,1993,1992,8.710999999999999,-3.552713678800501e-15,4.078422315234188e-16,4.078422315234188e-16,0.7715827247714337,20.799833111111738,-8.039329929660111,-4.82108590622306
Jilin,1994,1993,3.1089999999999947,-1.2434497875801753e-14,3.999516846510702e-15,3.999516846510702e-15,0.6764436790257393,23.534151927462162,-10.387152464027324,-10.714443142460569
Jilin,1995,1994,2.075000000000003,-4.973799150320701e-14,2.3970116387087684e-14,2.3970116387087684e-14,0.6543488422553435,17.552820697405554,-4.665470597212353,-11.466698942448494
Jilin,1996,1995,6.674999999999997,9.681144774731365e-14,1.4503587677500178e-14,1.4503587677500178e-14,0.6798622837147059,15.230302130044816,-2.4485631242613866,-6.7866012894982335
Jilin,1997,1996,-0.5099999999999909,-4.263256414560601e-14,8.359326303060152e-14,8.359326303060152e-14,0.6966335748964964,7.298858085965743,42.784309839251776,-51.28980150011397
Jilin,1998,1997,-14.664000000000001,0.0,0.0,0.0,0.5680235587966813,6.341244282854235,-18.859481457016972,-2.713786384633944
Jilin,1999,1998,3.042999999999992,-1.687538997430238e-14,5.545642449655742e-15,5.545642449655742e-15,0.464486999817129,5.630564471024787,-11.829434481359186,8.77738301051728
Jilin,2000,1999,-0.8739999999999952,-4.707345624410664e-14,5.385978975298272e-14,5.385978975298272e-14,0.8004214355331601,6.940373459546332,-3.227116535338466,-5.387678359740973
Jilin,2001,2000,6.382999999999996,2.930988785010413e-14,4.591867123625905e-15,4.591867123625905e-15,0.3074190602623004,13.64913935352494,-12.774681239112262,5.201122825324986
Jilin,2002,2001,8.186000000000007,-3.730349362740526e-14,4.5569867612271226e-15,4.5569867612271226e-15,0.2939656839587319,9.828117775890695,-4.962003696660185,3.0259202368108036
Jilin,2003,2002,5.143999999999991,5.684341886080802e-14,1.1050431349301732e-14,1.1050431349301732e-14,0.19568790569169248,13.053770385420009,16.040042977235185,-24.14550126834695
Jilin,2004,2003,8.557000000000002,-2.842170943040401e-14,3.3214572198672432e-15,3.3214572198672432e-15,0.20792041625480312,17.7286570137324,-27.529060357431657,18.149482927444485
Jilin,2005,2004,28.860000000000014,-3.552713678800501e-15,1.2310165207208937e-16,1.2310165207208937e-16,0.33749619609729514,19.0272615809028,12.97038882593579,-3.4751466029358693
Jilin,2006,2005,15.177999999999997,4.618527782440651e-14,3.0429093309004166e-15,3.0429093309004166e-15,0.3943469682096888,25.077848220475744,-3.030051895628619,-7.264143293056862
Jilin,2007,2006,10.058999999999997,5.329070518200751e-15,5.297813419028484e-16,5.297813419028484e-16,0.4259223817300844,34.744469813890376,-17.609515325604033,-7.501876870016433
Jilin,2008,2007,13.281000000000006,3.552713678800501e-14,2.6750347705748807e-15,2.6750347705748807e-15,0.259933742001715,34.457665114315546,-40.66046665819654,19.22386780187925
Jilin,2009,2008,5.501999999999981,5.329070518200751e-15,9.685697052346e-16,9.685697052346e-16,0.4099282087525328,22.888089515107698,-15.48512447990671,-2.310893243953544
Jilin,2010,2009,18.89700000000002,-6.750155989720952e-14,3.572078102196615e-15,3.572078102196615e-15,0.5078964672438453,34.25387813449697,-12.699738551772606,-3.1650360499681254
Jilin,2011,2010,29.674999999999983,4.263256414560601e-14,1.436649170871307e-15,1.436649170871307e-15,-1.7944712370908125,46.05258871326968,-18.83107222677452,4.247954750595595
Jilin,2012,2011,-5.244,8.08242361927114e-14,1.5412707130570442e-14,1.5412707130570442e-14,-2.3470256593950576,31.083921969667866,-29.300901437901885,-4.679994872371004
Jilin,2013,2012,1.0020000000000095,-1.0969003483296547e-13,1.0947109264766908e-13,1.0947109264766908e-13,-2.611901702466518,23.326958082206154,-22.044891061321948,2.3318346815824316
Jilin,2014,2013,-4.587999999999994,8.970602038971265e-14,1.955231481903068e-14,1.955231481903068e-14,-2.2698860259719815,15.339014591365187,-18.241175190522227,0.5840466251289388
Jilin,2015,2014,-21.28800000000001,-1.2789769243681803e-13,6.007971271928691e-15,6.007971271928691e-15,-2.4136780752124527,6.494428780357019,-11.047194187213496,-14.321556517930953
Jilin,2016,2015,0.5819999999999936,-1.4210854715202004e-14,2.4417276142959036e-14,2.4417276142959036e-14,-3.7032725503758432,14.024660409522843,-19.899606208343673,10.16021834919668
Jilin,2017,2016,-3.1359999999999957,-1.5720758028692217e-13,5.0129968203738004e-14,5.0129968203738004e-14,-3.336489061624105,5.675419256980396,-7.7941632816104685,2.3192330862543393
Jilin,2018,2017,-12.307999999999993,1.829647544582258e-13,1.486551466186431e-14,1.486551466186431e-14,-3.3440279365466594,5.072635463287764,-24.845919267560628,10.809311740819348
Jilin,2019,2018,9.667000000000002,-7.460698725481052e-14,7.717698071253802e-15,7.717698071253802e-15,-2.892696621056813,-46.86855276821953,52.45328529374464,6.974964095531777
Jilin,2020,2019,-2.6189999999999998,-1.092459456231154e-13,4.1712846744221234e-14,4.1712846744221234e-14,-4.078383892408748,13.889524860835696,-13.600331933064842,1.1701909646380038
Jilin,2021,2020,0.6779999999999973,6.794564910705958e-14,1.002148216918287e-13,1.002148216918287e-13,-2.018337665249146,16.548505069446836,-17.19650737716467,3.34433997296691
Jilin,2022,2021,-11.348000000000013,-1.2434497875801753e-14,1.0957435562038896e-15,1.0957435562038896e-15,-2.23353051337975,-0.22157435354332092,-13.66982322663456,4.776928093557627
