scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
extensive,Hebei,9,2024,10.134975148420953,0.13551467657089233,10.591365843062649,39789.79864885169,71793.67315126321,7396.6965,6.2412153388340315,46164.37565249999,29712.208518220734,0.6466040695630803,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.63542904290309,65.04785289828006,0.01712516319596942,8.908788760598751,1.8311749292557198,10.739963689854472,10.299313301547826,-4.0672063651876105,28582.38608658786
extensive,Hebei,9,2025,10.168628878652573,0.13524621725082397,10.604562850404081,40318.38512194413,72747.41420474986,7400.39484825,6.553276105775733,48496.83073234256,29840.011074397727,0.6455695030517793,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.43542904290309,65.79785289828006,0.017090912869577483,8.909288635640403,1.879965093425152,10.789253729065553,10.303605425443557,-4.069208367858283,28962.087999316987
extensive,Hebei,9,2026,10.198326132492488,0.13615581393241882,10.623175025392468,41075.82489643643,74114.08067324772,7400.39484825,6.848173530535641,50679.18811529798,30236.419871286937,0.6445365918468964,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.235429042903085,66.44785289828006,0.017056731043838327,8.909288635640403,1.9239819788419261,10.833270614482329,10.316802432784991,-4.071210370528957,29506.183139454166
extensive,Hebei,9,2027,10.22802395279874,0.133770152926445,10.644517640634705,41961.91250168662,75712.86946019607,7400.39484825,7.156341339409745,52959.75158048638,30804.45519759015,0.6435053332999413,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,67.09785289828007,0.01702261758175065,8.909288635640403,1.9679988642587005,10.877287499899102,10.335414607773377,-4.073212373199629,30142.69045790806
extensive,Hebei,9,2028,10.260380904458067,0.1344267725944519,10.669548768405129,43025.52264184917,77631.9663482474,7400.39484825,7.478376699683183,55342.94040160827,31348.39807622438,0.6424757247666614,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,67.74785289828007,0.01698857234658715,8.909288635640403,2.012015749675475,10.921304385315876,10.352918446708449,-4.075214375870303,30906.718342040447
extensive,Hebei,9,2029,10.292914593162159,0.13580983877182007,10.697407904854973,44241.02941743994,79825.13392192719,7400.39484825,7.814903651168926,57833.372719680636,32142.987075722067,0.641961744186848,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,68.39785289828008,0.016971583774240566,8.909288635640403,2.056032635092249,10.965321270732652,10.37794957447887,-4.076214876203886,31779.858823534225
extensive,Hebei,9,2030,10.325448422804161,0.13851122558116913,10.727627641099597,45598.38786772681,82274.24782142194,7400.39484825,8.166574315471527,60435.87449206626,33051.053176475594,0.6414481747914985,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,69.04785289828008,0.016954612190466324,8.909288635640403,2.1000495205090233,11.009338156149425,10.405808710928715,-4.0772153765374695,32754.896260299727
extensive,Hebei,9,2031,10.353914813800625,0.14271321892738342,10.758633648627535,47034.35864553014,84865.20379951542,7396.694650825875,8.493237288090388,62821.88281701304,33868.56273314992,0.6409350162516653,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,69.54785289828008,0.016937657578275856,8.90878851059872,2.1392702336623044,11.048058744261024,10.430242510106297,-4.078215876871053,33786.40364596018
extensive,Hebei,9,2032,10.38238134550959,0.14832322299480438,10.790627463904652,48563.498299601044,87624.26658080371,7392.996303500463,8.832966779614004,65302.090750628726,34935.14136992282,0.6404222682386639,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,70.04785289828008,0.01692071992069758,8.908288385557038,2.178490946815586,11.086779332372624,10.461248517634234,-4.079216377204636,34884.83745203895
extensive,Hebei,9,2033,10.410848017818486,0.15493439137935638,10.823615501100699,50192.22941160497,90563.0245810249,7389.299805348714,9.186285450798565,67880.21729346355,36070.92192540827,0.639909930424073,53.63067176536942,6.984636929243327,14.608523171104473,24.776168134282784,35.03542904290308,70.54785289828008,0.016903799200776885,8.907788260515355,2.217711659968867,11.125499920484222,10.493242332911352,-4.08021687753822,36054.81124068181
