split,year,province_idx,true_log_co2,stirpat_log_pred,residual_pred,hybrid_log_pred,true_co2,stirpat_co2_pred,hybrid_co2_pred,stirpat_abs_pct_err,hybrid_abs_pct_err
train,2008,8,3.167035,3.1320508,0.016963027,3.1490138,23.737001,22.920935,23.313059,0.03437952,0.017859988
train,2009,8,3.257789,3.2182848,0.01803239,3.2363172,25.992,24.985231,25.439857,0.03873381,0.021242809
train,2010,8,3.269721,3.2406046,0.020016942,3.2606215,26.304,25.549164,26.065735,0.028696662,0.009058165
train,2011,8,3.5163994,3.4834661,0.020542338,3.5040085,33.663002,32.572426,33.248463,0.03239688,0.01231439
train,2012,8,3.5862374,3.5460947,0.023617167,3.569712,36.098,34.677624,35.506363,0.03934777,0.016389735
train,2013,8,3.7165675,3.6659043,0.02552827,3.6914325,41.122997,39.09147,40.102253,0.049401276,0.02482174
train,2014,8,3.710739,3.6625385,0.029642537,3.692181,40.884007,38.96012,40.132286,0.047057163,0.018386662
train,2015,8,3.7675982,3.7165806,0.032102745,3.7486835,43.275997,41.12354,42.465134,0.049737923,0.018737026
train,2016,8,3.6529415,3.6135843,0.03290474,3.646489,38.588005,37.098785,38.339813,0.03859281,0.006431839
train,2017,8,3.7398338,3.6943812,0.03146941,3.7258506,42.090996,40.220676,41.506523,0.044435143,0.013885931
train,2018,8,3.772416,3.7277524,0.032338556,3.760091,43.485004,41.585537,42.95234,0.043680977,0.012249401
train,2019,8,3.7491746,3.709303,0.032806907,3.7421098,42.486,40.825336,42.1869,0.039087314,0.007039942
train,2020,8,3.701203,3.660436,0.033254113,3.69369,40.495995,38.878284,40.192886,0.03994741,0.007484894
train,1993,9,5.1760764,5.1682663,0.0072665857,5.175533,176.98701,175.6101,176.89084,0.007779708,0.0005434079
train,1994,9,5.2039022,5.2011404,0.009052186,5.2101927,181.98099,181.47908,183.12933,0.0027580208,0.0063102525
train,1995,9,5.3653684,5.351511,0.0094142305,5.360925,213.87,210.92677,212.92184,0.013761735,0.0044333036
train,1996,9,5.3984027,5.3806205,0.010974363,5.391595,221.05304,217.157,219.55327,0.017624918,0.0067846663
train,1997,9,5.4286523,5.43627,0.009262201,5.4455323,227.84196,229.58429,231.7206,0.007647076,0.017023342
train,1998,9,5.432516,5.4336357,0.0022850493,5.4359207,228.72401,228.98022,229.50406,0.0011201724,0.0034104183
train,1999,9,5.492613,5.490811,0.0014286758,5.4922395,242.891,242.45374,242.80035,0.0018002772,0.0003732228
train,2000,9,5.56995,5.5659094,0.0022580903,5.5681677,262.42102,261.36276,261.95367,0.0040326724,0.0017809023
train,2001,9,5.635832,5.631488,0.004162154,5.63565,280.292,279.07703,280.24106,0.0043346435,0.00018171707
train,2002,9,5.7291803,5.72474,0.0041574007,5.7288976,307.71695,306.3536,307.62994,0.004430508,0.0002827456
train,2003,9,5.8597884,5.8535223,0.0035740817,5.857096,350.64996,348.45963,349.70718,0.006246509,0.0026886628
train,2004,9,5.990539,5.9789314,0.002969467,5.9819007,399.62997,395.01804,396.19266,0.011540522,0.008601249
train,2005,9,6.1524324,6.1417046,0.0034967614,6.145201,469.85892,464.8452,466.47348,0.010670655,0.0072052204
train,2006,9,6.197299,6.1889443,-0.0010864539,6.187858,491.41992,487.3314,486.80234,0.008319832,0.009396412
train,2007,9,6.2590766,6.250292,-0.0032948488,6.246997,522.736,518.164,516.45953,0.00874633,0.012006996
train,2008,9,6.3161407,6.305207,-0.0040797675,6.301127,553.4329,547.41473,545.186,0.010874287,0.0149014415
train,2009,9,6.343587,6.3383436,-0.0046664095,6.3336773,568.833,565.8583,563.22394,0.0052295336,0.009860662
train,2010,9,6.4473643,6.4425225,-0.0063555455,6.436167,631.0369,627.9889,624.01025,0.0048302,0.011135121
train,2011,9,6.5597625,6.5551934,-0.008580525,6.5466127,706.10394,702.8851,696.8797,0.0045586377,0.013063577
train,2012,9,6.572646,6.573227,-0.0107012475,6.5625257,715.2601,715.67554,708.0578,0.0005808605,0.010069443
train,2013,9,6.579841,6.5858054,-0.01239618,6.573409,720.42487,724.7345,715.8059,0.0059820693,0.0064114355
train,2014,9,6.549383,6.5600142,-0.016575277,6.543439,698.813,706.28174,694.6714,0.010687767,0.0059266235
train,2015,9,6.5278907,6.545102,-0.017781708,6.5273204,683.95404,695.8278,683.5641,0.017360494,0.00057014596
train,2016,9,6.536838,6.5561075,-0.020482711,6.535625,690.1011,703.52795,689.26447,0.019456396,0.0012122991
train,2017,9,6.5296555,6.5499873,-0.020912841,6.5290747,685.1621,699.2353,684.7643,0.020539928,0.0005806321
train,2018,9,6.632164,6.6554337,-0.020536676,6.6348968,759.1231,776.9948,761.20044,0.023542564,0.0027364884
train,2019,9,6.613607,6.6377974,-0.026254758,6.6115427,745.1659,763.4116,743.62933,0.024485458,0.0020620376
train,2020,9,6.6210127,6.6459923,-0.027504034,6.6184883,750.70496,769.69336,748.8123,0.025294095,0.002521149
train,1993,10,4.8822184,4.862957,0.009091073,4.872048,131.92299,129.40628,130.58807,0.019077102,0.010118897
train,1994,10,4.910837,4.8849783,0.010244637,4.895223,135.753,132.28758,133.64983,0.025527418,0.015492695
train,1995,10,4.7533746,4.738517,0.011042201,4.749559,115.975,114.2646,115.53332,0.01474797,0.0038084148
train,1996,10,4.7737308,4.757542,0.0069105867,4.764453,118.359985,116.459335,117.266945,0.016058214,0.009234882
train,1997,10,4.8436437,4.8379836,0.004144418,4.842128,126.93099,126.2146,126.73873,0.0056439526,0.0015146872
train,1998,10,4.804406,4.796476,0.0021081176,4.798584,122.047,121.08296,121.33848,0.007898884,0.0058052964
train,1999,10,4.772784,4.781886,0.00033997092,4.782226,118.24802,119.32919,119.36978,0.009143298,0.009486545
train,2000,10,4.77761,4.781486,-0.0046554245,4.7768307,118.82001,119.28148,118.72747,0.0038837867,0.0007787992
train,2001,10,4.74992,4.7529125,-0.0035809847,4.7493315,115.57503,115.92142,115.507034,0.0029970987,0.00058830326
train,2002,10,4.702315,4.7119064,-0.0042203413,4.707686,110.20199,111.26408,110.79549,0.009637648,0.0053855493
train,2003,10,4.7992225,4.808951,-0.00565957,4.8032913,121.41598,122.60293,121.91101,0.009775902,0.0040771673
train,2004,10,4.86554,4.866317,-0.004165427,4.862151,129.741,129.84181,129.30206,0.0007770467,0.0033831582
train,2005,10,5.012507,5.0026836,-0.0035650805,4.9991183,150.281,148.81198,148.28236,0.009775185,0.0132993655
train,2006,10,5.149098,5.137208,-0.0017913952,5.1354165,172.27602,170.23979,169.93507,0.011819546,0.013588324
train,2007,10,5.1795225,5.1704326,-0.0008823434,5.1695504,177.59798,175.99095,175.83577,0.009048668,0.0099224495
train,2008,10,5.2669506,5.2470713,-0.0013664402,5.2457047,193.824,190.00897,189.74948,0.019682974,0.021021772
train,2009,10,5.2765164,5.2740383,0.00075295614,5.2747912,195.687,195.20267,195.3497,0.00247502,0.0017236482
train,2010,10,5.341396,5.339771,-0.002101086,5.33767,208.80396,208.46494,208.0274,0.0016236271,0.0037190402
train,2011,10,5.458031,5.4544325,-0.0019054068,5.452527,234.63503,233.79214,233.34708,0.0035923037,0.0054891575
train,2012,10,5.5221405,5.5229273,-0.002158071,5.520769,250.16995,250.36687,249.8271,0.0007871236,0.0013704672
train,2013,10,5.506713,5.512543,-0.0064939233,5.506049,246.34006,247.78047,246.17657,0.0058472604,0.0006636463
train,2014,10,5.5612698,5.567098,-0.009353756,5.5577445,260.15295,261.67368,259.23746,0.00584549,0.0035190715
train,2015,10,5.5798883,5.5905175,-0.011401745,5.579116,265.04202,267.8742,264.83734,0.010685791,0.0007722602
train,2016,10,5.623472,5.637079,-0.01410756,5.622971,276.849,280.6417,276.7103,0.013699505,0.00050100376
train,2017,10,5.5973845,5.6197677,-0.014595757,5.6051717,269.72,275.82532,271.82858,0.022635756,0.007817669
train,2018,10,5.5305,5.551995,-0.01608821,5.535907,252.26999,257.75122,253.63768,0.02172764,0.005421537
train,2019,10,5.6158,5.6499066,-0.015104935,5.634802,274.73303,284.26492,280.00345,0.034695104,0.019183774
train,2020,10,5.5960712,5.6392627,-0.015046512,5.624216,269.36606,281.25528,277.05502,0.044137783,0.028544668
train,1993,11,5.0076575,4.980585,0.017268054,4.9978533,149.554,145.55951,148.09491,0.02670936,0.009756283
train,1994,11,5.066883,5.040794,0.017293643,5.0580873,158.67897,154.59268,157.28938,0.025751922,0.008757224
train,1995,11,5.0983105,5.0688133,0.016492892,5.085306,163.74501,158.98555,161.62943,0.029066293,0.012919999
train,1996,11,5.1160636,5.091805,0.014708287,5.1065135,166.67796,162.68323,165.09375,0.02396679,0.009504635
train,1997,11,5.134327,5.139514,0.009692984,5.149207,169.75003,170.63281,172.29483,0.005200482,0.014991454
train,1998,11,5.1402354,5.1475687,0.002685069,5.150254,170.75597,172.01277,172.47527,0.0073602432,0.010068751
train,1999,11,5.1640086,5.171677,0.000643353,5.1723204,174.86401,176.21011,176.32349,0.007697981,0.008346329
train,2000,11,5.2399783,5.2370725,0.0009840364,5.2380567,188.66602,188.11858,188.3038,0.0029016333,0.0019198642
train,2001,11,5.3035836,5.3032084,0.006522429,5.309731,201.05602,200.98059,202.2958,0.0003751402,0.0061664004
train,2002,11,5.3812375,5.378434,0.004756511,5.3831906,217.29102,216.68274,217.71582,0.0027993626,0.0019550035
train,2003,11,5.474843,5.4696813,0.005593295,5.4752746,238.613,237.3845,238.716,0.0051485053,0.000431648
train,2004,11,5.7067513,5.6929245,0.005487482,5.698412,300.892,296.76022,298.39316,0.013731754,0.008304775
train,2005,11,5.889889,5.877947,0.0048995325,5.8828464,361.36508,357.07535,358.82913,0.011870914,0.0070176944
train,2006,11,6.003818,5.9940066,0.003727219,5.997734,404.97205,401.01813,402.51572,0.009763435,0.006065429
train,2007,11,6.111077,6.097068,0.0022957074,6.0993633,450.82388,444.55237,445.57397,0.0139112305,0.011645143
train,2008,11,6.105001,6.092539,0.0008784691,6.093417,448.09305,442.54355,442.93243,0.012384703,0.011516836
train,2009,11,6.1360474,6.1314607,-0.00020414498,6.1312566,462.22296,460.10773,460.01385,0.004576221,0.004779309
train,2010,11,6.2115774,6.212107,-0.0013784701,6.2107286,498.48694,498.75113,498.064,0.0005299852,0.0008484538
train,2011,11,6.3170295,6.3178205,-0.0036179358,6.314203,553.9251,554.36346,552.3615,0.00079136057,0.002822762
train,2012,11,6.2523623,6.2607164,-0.005177186,6.2555394,519.238,523.5939,520.8903,0.008389017,0.0031822475
train,2013,11,6.2451663,6.256267,-0.0077244462,6.248543,515.51495,521.2694,517.25854,0.011162539,0.0033822323
train,2014,11,6.270973,6.293093,-0.007200838,6.2858925,528.99194,540.82367,536.9433,0.022366552,0.015031146
train,2015,11,6.1858606,6.2097163,-0.007861397,6.2018547,485.83087,497.5601,493.66376,0.024142595,0.01612266
train,2016,11,6.214126,6.239477,-0.009580103,6.229897,499.7591,512.59045,507.70322,0.02567509,0.015895903
train,2017,11,6.1763473,6.2062984,-0.010574519,6.195724,481.23093,495.86237,490.64655,0.030404195,0.019565698
train,2018,11,6.133166,6.16608,-0.010597509,6.1554823,460.8929,476.31528,471.29407,0.033461925,0.022567397
train,2019,11,6.055528,6.093075,-0.010486956,6.0825877,426.46408,442.78076,438.16156,0.03826039,0.02742899
train,2020,11,6.0757184,6.1149917,-0.013856725,6.101135,435.16202,452.5923,446.364,0.04005466,0.025742127
train,1993,12,4.4701633,4.4799314,0.0023556491,4.482287,87.370995,88.22862,88.43668,0.009815933,0.012197287
train,1994,12,4.489591,4.4961185,0.0037919702,4.4999104,89.085014,89.66841,90.00906,0.006548766,0.010372669
train,1995,12,4.7666087,4.7556105,0.0047228197,4.760333,117.52001,116.23459,116.78481,0.01093791,0.006255947
train,1996,12,4.830184,4.808589,0.0076729143,4.816262,125.23401,122.55856,123.50255,0.02136357,0.013825802
train,1997,12,4.8860164,4.8793674,0.009203238,4.888571,132.42499,131.54741,132.7637,0.0066269874,0.0025577846
train,1998,12,4.8876762,4.8777647,0.006325689,4.8840904,132.64497,131.33676,132.1702,0.00986251,0.003579308
train,1999,12,4.915489,4.907095,0.0050689587,4.9121637,136.38602,135.24594,135.93323,0.008359183,0.00331991
train,2000,12,5.0746675,5.05414,0.004233607,5.058374,159.91902,156.66975,157.33447,0.020318206,0.016161611
train,2001,12,4.9169984,4.914997,0.0063647786,4.921362,136.592,136.31891,137.18933,0.0019992867,0.0043731392
train,2002,12,4.987196,4.996015,0.0056154775,5.001631,146.525,147.82292,148.65538,0.008858064,0.014539406
train,2003,12,5.1054664,5.10523,0.0029922137,5.108222,164.92097,164.88196,165.37605,0.0002365783,0.0027593707
train,2004,12,5.199993,5.190551,0.003556476,5.194107,181.27098,179.56743,180.20715,0.0093978215,0.005868714
train,2005,12,5.276251,5.2665668,0.004931447,5.271498,195.63503,193.74963,194.70746,0.009637289,0.004741311
train,2006,12,5.387193,5.377204,0.0042073065,5.381411,218.58899,216.4163,217.32872,0.009939585,0.005765474
train,2007,12,5.465906,5.4553294,0.003255589,5.458585,236.49005,234.00195,234.76495,0.0105209425,0.0072945887
train,2008,12,5.4941063,5.4886603,0.002552363,5.491213,243.25401,241.93288,242.5512,0.0054310984,0.0028892425
train,2009,12,5.5561676,5.5556297,0.000779585,5.5564094,258.829,258.6898,258.89157,0.00053788867,0.00024170797
train,2010,12,5.73316,5.720227,-0.0011111582,5.7191157,308.944,304.9741,304.63544,0.012849933,0.013946097
train,2011,12,5.851222,5.8353567,-0.0008213995,5.834535,347.65897,342.1868,341.90576,0.015740046,0.016548414
train,2012,12,5.8320117,5.823505,-0.0024710884,5.821034,341.0441,338.1552,337.32065,0.008470709,0.010917796
train,2013,12,5.825484,5.811309,-0.005670565,5.8056383,338.825,334.0561,332.16714,0.014074879,0.01964987
train,2014,12,5.6461782,5.6555734,-0.004798117,5.6507754,283.20706,285.88034,284.512,0.009439308,0.0046076947
train,2015,12,5.633199,5.646106,-0.0065953536,5.6395106,279.55502,283.18652,281.325,0.0129902875,0.0063314512
train,2016,12,5.641336,5.6550465,-0.0066581583,5.6483884,281.839,285.72977,283.83365,0.013804966,0.0070773014
train,2017,12,5.687531,5.7016387,-0.0071408907,5.6944976,295.16394,299.35754,297.22742,0.01420771,0.0069909506
train,2018,12,5.670119,5.686724,-0.0074938983,5.67923,290.069,294.9259,292.72403,0.016743958,0.009153096
train,2019,12,5.737823,5.7492876,-0.00786864,5.741419,310.38794,313.96692,311.50607,0.011530666,0.0036023743
train,2020,12,5.6518188,5.674611,-0.009599779,5.6650114,284.809,291.37497,288.59125,0.023053974,0.013279978
train,1993,13,4.5419426,4.504691,0.014810265,4.519501,93.87298,90.4404,91.7898,0.03656621,0.02219143
train,1994,13,4.574845,4.5418434,0.01569616,4.5575395,97.012985,93.86367,95.34858,0.032462817,0.017156526
train,1995,13,4.756242,4.7121544,0.015848812,4.728003,116.30799,111.29167,113.069534,0.04312962,0.027843803
train,1996,13,4.7844205,4.74229,0.017533477,4.7598233,119.63202,114.696556,116.72529,0.041255366,0.024297263
train,1997,13,4.6438136,4.649173,0.016571306,4.6657443,103.93998,104.498505,106.24463,0.0053735347,0.022172887
train,1998,13,4.6888494,4.69213,0.0075055473,4.6996355,108.72801,109.08529,109.9071,0.0032859694,0.010844352
train,1999,13,4.486454,4.4904485,0.0023461478,4.4927945,88.805984,89.16142,89.37084,0.0040024132,0.006360579
train,2000,13,4.44291,4.4473314,-8.730311e-05,4.447244,85.02201,85.39874,85.39129,0.004430992,0.004343322
train,2001,13,4.449475,4.4632273,0.00046863593,4.463696,85.581985,86.76708,86.807755,0.013847502,0.014322746
train,2002,13,4.5601416,4.5738864,-0.0017348127,4.5721517,95.59701,96.92005,96.75207,0.013839804,0.0120825935
train,2003,13,4.7089353,4.7120957,-0.0023431564,4.7097526,110.93398,111.28514,111.02469,0.0031654695,0.00081765634
train,2004,13,4.8220944,4.824739,-0.00031371135,4.824425,124.225,124.553955,124.51488,0.002648071,0.0023334986
train,2005,13,5.197347,5.203056,0.000853274,5.203909,180.79199,181.82703,181.9822,0.005725,0.006583261
train,2006,13,5.316241,5.3169713,-0.0010117441,5.3159595,203.617,203.76581,203.55972,0.00073080196,0.0002813198
train,2007,13,5.4108644,5.4071345,-0.0011792183,5.4059553,223.82497,222.99168,222.7289,0.00372292,0.0048969933
train,2008,13,5.432101,5.4334764,-8.84179e-05,5.433388,228.62903,228.94379,228.92358,0.0013767206,0.0012883564
train,2009,13,5.471598,5.479702,-0.0008428823,5.478859,237.84001,239.77524,239.5732,0.008136673,0.0072871875
train,2010,13,5.5560017,5.563756,-0.0039154263,5.5598407,258.78604,260.80057,259.78146,0.007784525,0.0038465073
train,2011,13,5.6635404,5.6693015,-0.0058691623,5.663432,288.16705,289.832,288.13586,0.005777716,0.000108232234
train,2012,13,5.638362,5.652496,-0.006567372,5.6459284,281.00204,285.0019,283.13632,0.014234229,0.007595238
train,2013,13,5.670336,5.680399,-0.008026411,5.6723723,290.13196,293.06635,290.72342,0.010113974,0.0020385936
train,2014,13,5.601351,5.62335,-0.007438844,5.6159115,270.79193,276.8152,274.7637,0.022243109,0.014667244
train,2015,13,5.651011,5.670015,-0.009650811,5.660364,284.579,290.03885,287.25323,0.01918567,0.009397126
train,2016,13,5.643923,5.6689878,-0.009618107,5.6593695,282.569,289.7411,286.96765,0.025381725,0.015566644
train,2017,13,5.7022314,5.725211,-0.0115884235,5.7136226,299.53506,306.498,302.96658,0.023245763,0.01145615
train,2018,13,5.640374,5.668571,-0.011734403,5.6568365,281.56808,289.62036,286.24167,0.028597973,0.016598415
train,2019,13,5.645687,5.676209,-0.01245013,5.6637588,283.068,291.84094,288.22998,0.030992374,0.018235857
train,2020,13,5.626689,5.661331,-0.014202747,5.6471286,277.741,287.53116,283.47635,0.03524925,0.02065
train,1993,14,4.387872,4.3767614,-0.004155741,4.372606,80.46902,79.57989,79.24987,0.011049341,0.015150511
train,1994,14,4.428242,4.4185753,-0.0041731754,4.414402,83.78401,82.97799,82.63241,0.009620244,0.01374491
train,1995,14,4.413198,4.416652,-0.0047513703,4.411901,82.53298,82.81856,82.42601,0.0034601423,0.001296109
train,1996,14,4.4969835,4.49706,-0.006612177,4.4904475,89.74601,89.752846,89.16135,7.616982e-05,0.006514645
train,1997,14,4.585549,4.6225195,-0.008758682,4.613761,98.05699,101.75007,100.86278,0.03766256,0.02861383
train,1998,14,4.5522757,4.5835204,-0.013541068,4.569979,94.848,97.858284,96.5421,0.031737987,0.017861204
train,1999,14,4.61413,4.644925,-0.0137225045,4.6312027,100.90001,104.05557,102.63743,0.031274162,0.017219217
train,2000,14,4.6958513,4.7210712,-0.0126457615,4.7084255,109.491974,112.288475,110.87744,0.025540695,0.012653599
train,2001,14,4.769404,4.791961,-0.009261218,4.7827,117.84898,120.53754,119.42636,0.022813544,0.013384734
train,2002,14,4.8529906,4.8681264,-0.008382925,4.8597436,128.12299,130.07697,128.99113,0.015250811,0.006775902
train,2003,14,5.0164847,5.028111,-0.0075037153,5.0206075,150.87999,152.6444,151.50331,0.01169409,0.004131241
train,2004,14,5.289791,5.308759,-0.0052176015,5.3035417,198.30199,202.09929,201.04759,0.019149087,0.013845577
train,2005,14,5.415349,5.4211774,-0.0051066307,5.416071,224.83098,226.14523,224.99338,0.0058455234,0.00072231726
train,2006,14,5.634193,5.6306853,-0.0048172707,5.625868,279.83298,278.85318,277.51303,0.003501365,0.008290468
train,2007,14,5.802496,5.790064,-0.0010446226,5.789019,331.125,327.0339,326.6924,0.012355138,0.013386445
train,2008,14,5.98767,5.967085,0.0030301353,5.970115,398.48502,390.36603,391.55075,0.020374639,0.01740157
train,2009,14,6.0617857,6.049474,0.006011231,6.055485,429.14102,423.88992,426.44556,0.012236301,0.006281071
train,2010,14,6.135435,6.124239,0.0009961184,6.125235,461.94,456.79694,457.2522,0.011133624,0.010148082
train,2011,14,6.353016,6.3325653,-0.0006397059,6.3319254,574.22186,562.598,562.23804,0.02024277,0.020869678
train,2012,14,6.39831,6.37456,0.0004235739,6.3749833,600.8289,586.7271,586.97565,0.023470586,0.023056932
train,2013,14,6.343508,6.3292093,0.0012989482,6.330508,568.78796,560.7131,561.44183,0.014196661,0.012915411
train,2014,14,6.355057,6.342381,-0.0011385009,6.3412423,575.39496,568.14746,567.50085,0.012595692,0.013719453
train,2015,14,6.3458414,6.3402276,-0.0035657436,6.336662,570.1169,566.92535,564.9074,0.0055980245,0.009137552
train,2016,14,6.3509502,6.3502254,-0.006827209,6.343398,573.037,572.62177,568.72565,0.00072459923,0.0075236685
train,2017,14,6.427299,6.4303255,-0.010212468,6.420113,618.50116,620.37585,614.0726,0.003031029,0.007160195
train,2018,14,6.5872993,6.589308,-0.015369142,6.573939,725.81793,727.27716,716.1853,0.0020104607,0.013271413
train,2019,14,6.6811757,6.685409,-0.016547803,6.6688614,797.2559,800.6381,787.4985,0.0042423042,0.012238788
train,2020,14,6.727525,6.736338,-0.01611073,6.7202272,835.0781,842.47003,829.00586,0.0088517545,0.0072714943
train,1993,15,5.0419726,5.035748,0.021367468,5.0571156,154.77502,153.8146,157.13661,0.0062052566,0.015258195
train,1994,15,5.0854583,5.0770545,0.022345215,5.0993996,161.654,160.3012,163.92346,0.008368575,0.014038965
train,1995,15,5.2553577,5.2344737,0.02153252,5.2560062,191.59001,187.63034,191.71431,0.020667419,0.0006487713
train,1996,15,5.2593894,5.235657,0.022065058,5.2577224,192.364,187.85252,192.04358,0.023452802,0.0016656928
train,1997,15,5.233112,5.238593,0.01991522,5.258508,187.37497,188.40486,192.19455,0.0054964223,0.02572158
train,1998,15,5.2506857,5.253574,0.013155266,5.2667294,190.69699,191.24855,193.78113,0.0028923342,0.016172972
train,1999,15,5.2863812,5.2863374,0.0098701455,5.2962074,197.62697,197.6183,199.57846,4.385531e-05,0.009874625
train,2000,15,5.3160787,5.318231,0.008861309,5.3270926,203.58398,204.02267,205.83867,0.0021548364,0.01107496
train,2001,15,5.3222146,5.3215933,0.008945744,5.330539,204.83699,204.7098,206.54933,0.00062096823,0.008359532
train,2002,15,5.4006166,5.4053483,0.010304599,5.4156528,221.54298,222.59373,224.89929,0.004742875,0.015149692
train,2003,15,5.539124,5.5417366,0.009084262,5.550821,254.455,255.12064,257.4488,0.002615921,0.011765498
train,2004,15,5.7451577,5.745506,0.009028315,5.7545342,312.67294,312.7818,315.61853,0.00034814718,0.009420665
train,2005,15,5.9725313,5.963823,0.007571879,5.9713945,392.49792,389.09473,392.05203,0.008670615,0.0011360374
train,2006,15,6.0601134,6.053436,0.0060267514,6.0594625,428.42404,425.57266,428.14526,0.0066555073,0.00065070594
train,2007,15,6.119202,6.1153293,0.004635974,6.119965,454.50195,452.7451,454.8488,0.0038654762,0.00076310406
train,2008,15,6.1708317,6.1672726,0.0029216697,6.170194,478.58395,476.88367,478.27896,0.0035527453,0.00063728145
train,2009,15,6.204281,6.208214,0.0005550245,6.208769,494.86295,496.81308,497.0889,0.0039407564,0.0044981185
train,2010,15,6.295602,6.2970333,-0.0021240478,6.2949095,542.18207,542.95874,541.80676,0.0014324937,0.00069221243
train,2011,15,6.421271,6.4150133,-0.0049327463,6.4100804,614.78394,610.9489,607.9426,0.0062379995,0.011127989
train,2012,15,6.4564133,6.4528575,-0.0067058066,6.4461517,636.7731,634.5128,630.27216,0.003549544,0.010209156
train,2013,15,6.474293,6.4743037,-0.007528431,6.4667754,648.2609,648.26764,643.40564,1.0356736e-05,0.0074897087
train,2014,15,6.4523706,6.458301,-0.008895601,6.4494057,634.204,637.9762,632.3264,0.005947955,0.002960504
train,2015,15,6.469399,6.4763155,-0.010840282,6.465475,645.0959,649.5732,642.5696,0.0069405106,0.0039161714
train,2016,15,6.4989896,6.5062327,-0.012458637,6.493774,664.4699,669.30023,661.0133,0.007269437,0.0052020475
train,2017,15,6.515068,6.5226984,-0.013267755,6.509431,675.23987,680.4119,671.4442,0.0076595866,0.005621194
train,2018,15,6.516267,6.527312,-0.013247256,6.5140643,676.04987,683.5582,674.5625,0.011106225,0.0022000829
train,2019,15,6.5391955,6.550388,-0.015027999,6.53536,691.7299,699.5154,689.0817,0.011255059,0.0038283633
train,2020,15,6.500675,6.5162315,-0.018168114,6.4980636,665.5909,676.02606,663.8549,0.01567807,0.0026081516
train,1993,16,4.0112348,3.996435,0.011954858,4.00839,55.215004,54.40385,55.05815,0.0146908155,0.0028407627
train,1994,16,4.032292,4.017533,0.013448843,4.0309815,56.390003,55.56385,56.316162,0.014650696,0.0013094713
train,1995,16,4.106882,4.0828333,0.012552862,4.095386,60.75699,59.31328,60.062523,0.023762045,0.011430218
train,1996,16,4.067076,4.0452323,0.011570579,4.0568027,58.386005,57.124454,57.78925,0.021607077,0.010220873
train,1997,16,4.030641,4.035057,0.004522439,4.0395794,56.29699,56.546146,56.802444,0.00442576,0.008978367
train,1998,16,4.0208235,4.0255985,-0.0010157023,4.024583,55.746998,56.013824,55.95696,0.0047863857,0.0037663183
train,1999,16,4.033869,4.035696,-0.004129162,4.031567,56.478992,56.58229,56.349144,0.0018289665,0.002299058
train,2000,16,4.085455,4.086872,-0.004863127,4.082009,59.468983,59.553326,59.2644,0.0014182681,0.0034401498
train,2001,16,4.154844,4.1548796,-0.0026434814,4.152236,63.74201,63.744286,63.576,3.5727997e-05,0.0026043735
train,2002,16,4.255187,4.2559505,-0.0028865505,4.2530637,70.47,70.52381,70.320526,0.00076358905,0.0021211167
train,2003,16,4.4221725,4.420188,-0.0032313513,4.4169564,83.277016,83.11191,82.84376,0.0019826326,0.005202613
train,2004,16,4.571272,4.555155,-0.0023817318,4.552773,96.66698,95.121475,94.89518,0.015987897,0.018328877
train,2005,16,4.588553,4.5806475,0.0007195426,4.581367,98.352005,97.577545,97.64779,0.007874368,0.0071601593
train,2006,16,4.721076,4.7123284,0.000300969,4.7126293,112.289,111.311035,111.34454,0.008709368,0.008410958
train,2007,16,4.8437066,4.832281,-0.00014560297,4.8321357,126.93899,125.49692,125.47866,0.01136034,0.011504166
train,2008,16,4.8986754,4.8861113,-0.00024857838,4.885863,134.11201,132.43756,132.40466,0.012485486,0.012730788
train,2009,16,4.9352074,4.9310584,-0.0002902085,4.930768,139.10199,138.52605,138.48582,0.0041404366,0.0044295928
train,2010,16,5.0517197,5.0490456,-0.00073861424,5.048307,156.291,155.87363,155.75854,0.0026704906,0.0034068208
train,2011,16,5.151556,5.143638,-0.002070575,5.1415677,172.7,171.338,170.98361,0.007886506,0.009938534
train,2012,16,5.1293364,5.13193,-0.0012909295,5.130639,168.90498,169.34363,169.12517,0.002596989,0.0013035988
train,2013,16,5.1951103,5.2066956,-0.0032419795,5.2034535,180.38805,182.49002,181.89934,0.011652515,0.008378003
train,2014,16,5.218652,5.2345757,-0.0067148386,5.227861,184.68501,187.64948,186.39366,0.01605145,0.009251691
train,2015,16,5.272148,5.2914457,-0.009796724,5.281649,194.83403,198.63037,196.69398,0.019484999,0.009546355
train,2016,16,5.293129,5.313806,-0.011618872,5.302187,198.96501,203.12186,200.77539,0.020892343,0.0090989815
train,2017,16,5.354187,5.375373,-0.01191557,5.363457,211.49194,216.0204,213.46165,0.021411963,0.00931341
train,2018,16,5.3698516,5.393597,-0.012222585,5.3813744,214.83096,219.99332,217.32076,0.02402984,0.011589539
train,2019,16,5.40383,5.425513,-0.012774506,5.4127383,222.25604,227.12779,224.2448,0.02191954,0.008948033
train,2020,16,5.399989,5.4233165,-0.014261633,5.4090548,221.40402,226.62949,223.42032,0.023601485,0.009106864
train,1993,17,4.497095,4.457989,0.0034025316,4.461392,89.75602,86.313774,86.60797,0.038351137,0.035073396
train,1994,17,4.531147,4.492076,0.0055132173,4.497589,92.865005,89.30665,89.80037,0.038317524,0.03300098
train,1995,17,4.553245,4.5153837,0.0056280643,4.521012,94.93999,91.41263,91.92856,0.037153564,0.03171929
