split,year,province_idx,true_log_energy,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,true_energy,stirpat_energy_pred,hybrid_energy_pred,stirpat_abs_pct_err,hybrid_abs_pct_err
train,1993,0,7.8210683,7.6211596,0.12075853,7.741918,2492.567,2040.9274,2302.8855,0.18119454,0.07609882
train,1994,0,7.8882422,7.686544,0.13323347,7.8197775,2665.7542,2178.8313,2489.3516,0.18265857,0.06617361
train,1995,0,7.9545655,7.768081,0.14886159,7.9169426,2848.5508,2363.931,2743.3706,0.17012857,0.0369241
train,1996,0,8.020038,7.9489627,0.15438083,8.103344,3041.2915,2832.6353,3305.503,0.06860778,0.086874746
train,1997,0,8.14167,8.043369,0.11863323,8.162003,3434.65,3113.0842,3505.1987,0.093624,0.020540325
train,1998,0,8.207701,8.053422,0.098466136,8.151888,3669.0964,3144.5369,3469.9238,0.14296696,0.05428383
train,1999,0,8.225905,8.0684395,0.10432382,8.172763,3736.503,3192.1165,3543.1196,0.1456941,0.05175516
train,2000,0,8.280025,8.090867,0.12164942,8.212517,3944.2913,3264.5166,3686.8098,0.17234392,0.06527952
train,2001,0,8.332276,8.138947,0.14119823,8.280145,4155.867,3425.3076,3944.7651,0.17578992,0.05079615
train,2002,0,8.37041,8.187665,0.14992611,8.337591,4317.406,3596.315,4178.0137,0.16701947,0.032286074
train,2003,0,8.432305,8.266168,0.15155914,8.4177265,4593.076,3890.0122,4526.6006,0.15307039,0.014472999
train,2004,0,8.437989,8.341992,0.142247,8.48424,4619.2573,4196.4424,4837.9175,0.0915331,0.04733665
train,2005,0,8.462447,8.349844,0.112272136,8.462116,4733.628,4229.521,4732.0615,0.10649484,0.0003309103
train,2006,0,8.583782,8.468502,0.096645094,8.565147,5344.281,4762.3765,5245.6133,0.10888356,0.018462256
train,2007,0,8.649233,8.591725,0.081133775,8.672859,5705.7686,5386.9004,5842.1787,0.055885226,0.023907412
train,2008,0,8.689605,8.716632,0.05673808,8.77337,5940.8335,6103.587,6459.9043,0.027395722,0.0873734
train,2009,0,8.75186,8.824608,0.0063338466,8.830942,6322.4346,6799.5234,6842.7305,0.075459674,0.0822936
train,2010,0,8.841321,8.995142,-0.05068396,8.944458,6914.1196,8063.8145,7665.293,0.16628218,0.10864338
train,2011,0,8.940034,9.159662,-0.1139008,9.045761,7631.4556,9505.846,8482.505,0.24561371,0.11151861
train,2012,0,9.020668,9.244994,-0.17327325,9.071721,8272.302,10352.612,8705.594,0.25147906,0.05237865
train,2013,0,9.105029,9.322369,-0.21359326,9.108775,9000.443,11185.445,9034.223,0.24276604,0.0037530703
train,2014,0,9.144345,9.356441,-0.23159583,9.124845,9361.3545,11573.121,9180.569,0.23626566,0.019311858
train,2015,0,9.176913,9.350326,-0.2358595,9.114466,9671.254,11502.568,9085.779,0.18935646,0.06053761
train,2016,0,9.199139,9.398306,-0.22747315,9.170833,9888.607,12067.919,9612.625,0.22038609,0.02790913
train,2017,0,9.21305,9.450265,-0.23524202,9.215023,10027.133,12711.532,10046.937,0.26771355,0.0019750122
train,2018,0,9.219603,9.497498,-0.25742257,9.240075,10093.053,13326.336,10301.8125,0.3203474,0.02068351
train,2019,0,9.246667,9.568396,-0.292277,9.276118,10369.944,14305.446,10679.8955,0.37951043,0.029889377
train,2020,0,9.326101,9.593505,-0.33029082,9.263214,11227.274,14669.194,10542.965,0.30656773,0.06095064
train,1993,1,7.588419,7.516125,0.058216304,7.5743413,1975.1882,1837.4337,1947.5769,0.06974248,0.013979087
train,1994,1,7.674059,7.5542617,0.10117318,7.655435,2151.7976,1908.8605,2112.094,0.112899624,0.01845137
train,1995,1,7.755848,7.618106,0.1402467,7.7583528,2335.1887,2034.7045,2341.0454,0.12867665,0.0025080154
train,1996,1,7.833785,7.632216,0.16542299,7.797639,2524.4666,2063.618,2434.8462,0.18255287,0.035500713
train,1997,1,7.9634004,7.7037735,0.20026438,7.904038,2873.8286,2216.697,2708.196,0.22866067,0.05763481
train,1998,1,7.993986,7.7187185,0.23354174,7.9522605,2963.0845,2250.0745,2841.9922,0.24063101,0.04086697
train,1999,1,8.048153,7.758562,0.2588226,8.017385,3128.0117,2341.5352,3033.2334,0.25143018,0.030299861
train,2000,1,8.0890465,7.802041,0.2741474,8.076188,3258.5789,2445.5886,3216.9473,0.24949227,0.012775997
train,2001,1,8.125274,7.928427,0.27543342,8.20386,3378.7927,2775.0588,3655.0325,0.17868331,0.081756935
train,2002,1,8.162786,7.9867773,0.2457028,8.23248,3507.9446,2941.801,3761.1501,0.16138896,0.07218061
train,2003,1,8.214355,8.081688,0.21104608,8.292734,3693.595,3234.6887,3994.7417,0.124243796,0.08153215
train,2004,1,8.28613,8.212797,0.16299994,8.375797,3968.4465,3687.8435,4340.728,0.07070853,0.09381039
train,2005,1,8.363201,8.191932,0.11853234,8.310464,4286.3945,3611.6921,4066.199,0.15740557,0.05137081
train,2006,1,8.433226,8.262826,0.12724409,8.39007,4597.305,3877.0352,4403.1255,0.15667222,0.04223772
train,2007,1,8.49966,8.364602,0.120487235,8.485089,4913.0957,4292.4033,4842.03,0.12633428,0.014464591
train,2008,1,8.492889,8.416514,0.09719115,8.513705,4879.946,4521.117,4982.591,0.07353127,0.021034049
train,2009,1,8.523807,8.442488,0.04745756,8.489945,5033.177,4640.0835,4865.6006,0.07810043,0.033294316
train,2010,1,8.566742,8.543236,0.00817721,8.551413,5253.9844,5131.9233,5174.058,0.02323209,0.015212506
train,2011,1,8.551128,8.613941,-0.04267794,8.571263,5172.588,5507.914,5277.7935,0.06482755,0.020339059
train,2012,1,8.582025,8.67013,-0.10404372,8.566086,5334.895,5826.2554,5250.538,0.092103094,0.015812295
train,2013,1,8.524214,8.72272,-0.16173844,8.560982,5035.2266,6140.8604,5223.807,0.21957976,0.03745225
train,2014,1,8.547202,8.758374,-0.2362191,8.522155,5152.319,6363.757,5024.87,0.23512481,0.024736188
train,2015,1,8.562389,8.787424,-0.28341538,8.504008,5231.1655,6551.335,4934.5083,0.25236621,0.056709584
train,2016,1,8.549555,8.850314,-0.32057786,8.5297365,5164.455,6976.58,5063.112,0.35088408,0.019623224
train,2017,1,8.5661125,8.905176,-0.36009437,8.545082,5250.678,7370.024,5141.407,0.40363276,0.020810835
train,2018,1,8.603462,8.954316,-0.40065467,8.553661,5450.498,7741.2314,5185.706,0.42027965,0.048581246
train,2019,1,8.613502,9.024475,-0.43110007,8.593375,5505.493,8303.8545,5395.795,0.50828534,0.019925235
train,2020,1,8.5042515,9.027685,-0.4617119,8.565973,4935.7085,8330.553,5249.9473,0.6878129,0.063666396
train,1993,2,7.1542625,6.9630613,0.11979723,7.0828586,1279.5485,1056.864,1191.3693,0.17403361,0.06891431
train,1994,2,7.263221,7.0689573,0.13329381,7.202251,1426.8447,1174.9222,1342.4491,0.17655915,0.059148435
train,1995,2,7.3685384,7.196031,0.14580306,7.341834,1585.315,1334.1252,1543.5405,0.15844782,0.026350861
train,1996,2,7.4702144,7.306006,0.14911951,7.4551253,1754.9829,1489.2172,1728.7006,0.15143494,0.014975843
train,1997,2,7.616933,7.4886756,0.14690603,7.6355815,2032.3192,1787.683,2070.575,0.120372936,0.018823685
train,1998,2,7.8427057,7.6179223,0.12932166,7.747244,2547.0872,2034.3312,2315.1826,0.20131074,0.09104696
train,1999,2,7.927274,7.674904,0.14424168,7.8191457,2771.861,2153.6167,2487.779,0.22304307,0.10248783
train,2000,2,8.000235,7.737513,0.16368052,7.9011936,2981.6572,2292.7632,2700.5037,0.23104401,0.09429439
train,2001,2,7.799734,7.6496186,0.18806492,7.8376837,2439.9534,2099.8447,2534.3276,0.13939145,0.038678717
train,2002,2,7.90009,7.734652,0.1638925,7.8985443,2697.5256,2286.2131,2693.359,0.1524777,0.0015446555
train,2003,2,7.8015313,7.755866,0.14646383,7.90233,2444.342,2335.2307,2703.574,0.04463832,0.106053874
train,2004,2,7.800601,7.8344855,0.09540923,7.929895,2442.0693,2526.2356,2779.1348,0.034465138,0.13802451
train,2005,2,8.082896,7.9844375,0.04507528,8.029512,3238.599,2934.9258,3070.2441,0.09376688,0.05198389
train,2006,2,8.152869,8.083769,0.04291277,8.126681,3473.3306,3241.4268,3383.552,0.066766985,0.025847975
train,2007,2,8.210875,8.21892,0.043870628,8.262791,3680.7603,3710.492,3876.8982,0.008077594,0.053287346
train,2008,2,8.495658,8.418975,0.026442818,8.445417,4893.475,4532.255,4653.6978,0.07381671,0.0489994
train,2009,2,8.563381,8.560673,0.018236747,8.57891,5236.357,5222.194,5318.3047,0.0027047594,0.015649764
train,2010,2,8.675987,8.709699,-0.014684344,8.695014,5860.4824,6061.415,5973.056,0.03428602,0.019208953
train,2011,2,8.764097,8.851377,-0.04133319,8.810043,6400.281,6983.996,6701.2095,0.09120152,0.047018047
train,2012,2,8.807,8.889248,-0.09069159,8.798556,6680.8477,7253.562,6624.6733,0.0857248,0.008408261
train,2013,2,8.613977,8.895731,-0.11633188,8.779399,5508.1133,7300.7397,6498.969,0.325452,0.17989026
train,2014,2,8.757954,8.919429,-0.19801323,8.7214155,6361.081,7475.818,6132.854,0.1752433,0.03587866
train,2015,2,8.807924,8.974138,-0.2141716,8.759967,6687.0244,7896.2104,6373.9,0.18082573,0.04682569
train,2016,2,8.788855,9.039076,-0.23277383,8.806302,6560.713,8425.987,6676.185,0.28430972,0.017600551
train,2017,2,8.813187,9.094494,-0.24971338,8.844781,6722.307,8906.119,6938.084,0.32486048,0.032098632
train,2018,2,8.734073,9.073372,-0.2886933,8.784678,6210.972,8719.977,6533.3716,0.40396324,0.051908042
train,2019,2,8.708192,9.156119,-0.3338359,8.822284,6052.289,9472.228,6783.7393,0.56506526,0.12085513
train,2020,2,8.739556,9.194577,-0.39039528,8.804182,6245.1245,9843.6045,6662.047,0.57620627,0.06675965
train,1993,3,6.658346,6.7133064,-0.030182825,6.6831236,779.2611,823.28827,798.81036,0.0564986,0.025086913
train,1994,3,6.828068,6.9709463,-0.030195693,6.9407506,923.4049,1065.2302,1033.5457,0.15358952,0.11927676
train,1995,3,6.9920545,7.137733,-0.05294004,7.084793,1087.9545,1258.5719,1193.6761,0.15682405,0.09717473
train,1996,3,7.150307,7.314732,-0.07185474,7.2428775,1274.4974,1502.269,1398.1112,0.17871484,0.096990205
train,1997,3,7.4790006,7.475454,-0.08738289,7.388071,1770.4706,1764.2021,1616.5848,0.003540546,0.08691799
train,1998,3,7.488721,7.539159,-0.047789313,7.4913697,1787.7638,1880.2477,1792.5056,0.0517316,0.0026523757
train,1999,3,7.729651,7.6113687,-0.030425237,7.5809436,2274.808,2021.0424,1960.478,0.111554794,0.13817872
train,2000,3,7.630433,7.6618543,0.031279735,7.693134,2059.942,2125.6956,2193.237,0.031920154,0.06470822
train,2001,3,7.641566,7.7029686,0.01691973,7.719888,2083.0027,2214.9133,2252.7075,0.06332716,0.08147125
train,2002,3,7.8069453,7.8029585,0.0037456695,7.806704,2457.6118,2447.8333,2457.0188,0.003978889,0.00024129832
train,2003,3,7.9270945,7.9069777,-0.01129316,7.8956847,2771.3628,2716.169,2685.668,0.019915778,0.030921547
train,2004,3,8.054815,8.025428,0.00086657517,8.026295,3148.9214,3057.729,3060.3809,0.02895988,0.028117731
train,2005,3,8.41002,8.16896,0.01575259,8.184712,4491.8496,3529.6697,3585.7124,0.21420573,0.2017292
train,2006,3,8.497652,8.267154,0.08071325,8.347867,4903.2427,3893.85,4221.1675,0.20586225,0.13910696
train,2007,3,8.585866,8.389145,0.12592511,8.51507,5355.428,4399.054,4989.3955,0.17858031,0.06834798
train,2008,3,8.657045,8.49884,0.14785378,8.646694,5750.519,4909.0728,5691.3013,0.14632528,0.010297813
train,2009,3,8.757017,8.574489,0.12153095,8.696019,6355.1265,5294.8433,5979.0635,0.16683903,0.059174746
train,2010,3,8.871385,8.724179,0.1097582,8.833938,7125.1396,6149.8267,6863.2593,0.13688335,0.03675442
train,2011,3,8.9237385,8.840111,0.09121804,8.931329,7508.1055,6905.7573,7565.311,0.080226384,0.0076191747
train,2012,3,8.975023,8.917027,0.06002847,8.977056,7903.202,7457.8877,7919.2803,0.056346077,0.002034381
train,2013,3,8.950868,8.981643,0.02232329,9.003966,7714.582,7955.691,8135.287,0.031253655,0.05453375
train,2014,3,9.047933,9.052188,-0.033421807,9.018766,8500.945,8537.196,8256.586,0.0042643463,0.028744966
train,2015,3,9.051365,9.078144,-0.05752006,9.020624,8530.173,8761.69,8271.938,0.027141018,0.030273054
train,2016,3,9.05863,9.12574,-0.07922199,9.046518,8592.371,9188.795,8488.931,0.069413185,0.012038636
train,2017,3,9.08934,9.183544,-0.09989056,9.083653,8860.338,9735.597,8810.095,0.0987839,0.00567057
train,2018,3,9.107262,9.259595,-0.1317705,9.127825,9020.56,10504.877,9207.971,0.16454826,0.020775998
train,2019,3,9.169075,9.378236,-0.17445318,9.203783,9595.744,11828.129,9934.641,0.23264322,0.035317373
train,2020,3,9.169818,9.373016,-0.21899156,9.154025,9602.876,11766.553,9452.411,0.2253155,0.015668727
train,1993,4,7.0585604,7.1903896,-0.098670915,7.0917187,1162.77,1326.62,1201.9718,0.14091349,0.03371413
train,1994,4,7.155388,7.245361,-0.0860905,7.1592703,1280.9893,1401.5876,1285.9722,0.09414473,0.0038898923
train,1995,4,7.249321,7.304986,-0.06910186,7.235884,1407.1492,1487.6991,1388.368,0.057243347,0.013346935
train,1996,4,7.3403587,7.383771,-0.05113568,7.3326354,1541.2649,1609.6482,1529.4071,0.044368297,0.007693543
train,1997,4,7.561852,7.5512094,-0.036891483,7.514318,1923.4044,1903.0431,1834.1161,0.010586088,0.046422027
train,1998,4,7.587862,7.5639234,-0.011366351,7.552557,1974.0884,1927.3926,1905.609,0.023654362,0.03468911
train,1999,4,7.6301336,7.6155562,0.0062775705,7.621834,2059.3252,2029.5233,2042.3038,0.0144716725,0.008265505
train,2000,4,7.679364,7.642864,0.013014533,7.6558785,2163.244,2085.7092,2113.0305,0.035841852,0.023212075
train,2001,4,7.6838346,7.6514754,0.02242698,7.6739025,2172.936,2103.7473,2151.4612,0.03184112,0.009882874
train,2002,4,7.6526527,7.6531873,0.025297198,7.6784844,2106.2256,2107.3516,2161.3416,0.00053459447,0.026168121
train,2003,4,7.697558,7.7118425,0.021663563,7.733506,2202.9617,2234.656,2283.595,0.014387148,0.036602225
train,2004,4,7.9094844,7.888993,0.015852565,7.904845,2722.9863,2667.7554,2710.383,0.02028323,0.004628474
train,2005,4,8.043299,7.9186506,0.018836994,7.9374876,3112.8647,2748.0603,2800.3162,0.117192514,0.10040545
train,2006,4,8.122043,8.024615,0.058140956,8.082756,3367.8933,3055.2456,3238.1455,0.092831835,0.038524915
train,2007,4,8.161732,8.106777,0.07634474,8.183122,3504.2498,3316.8713,3580.0132,0.053471766,0.021620441
train,2008,4,8.222353,8.16791,0.0766918,8.244601,3723.253,3525.9656,3807.017,0.0529879,0.022497574
train,2009,4,8.233748,8.180709,0.0700377,8.250747,3765.9238,3571.3853,3830.485,0.0516576,0.017143544
train,2010,4,8.3318405,8.328861,0.06811693,8.396978,4154.056,4141.6987,4433.65,0.0029747845,0.067306206
train,2011,4,8.37465,8.412121,0.051654555,8.463776,4335.7505,4501.297,4739.921,0.038181715,0.093218096
train,2012,4,8.50442,8.484622,0.031979937,8.516602,4936.5415,4839.768,4997.0425,0.019603489,0.012255741
train,2013,4,8.549487,8.53584,0.034757443,8.570598,5164.105,5094.1094,5274.281,0.013554257,0.021334922
train,2014,4,8.592951,8.55578,0.038932018,8.594712,5393.506,5196.707,5403.014,0.03648811,0.0017629166
train,2015,4,8.573643,8.470694,0.05555971,8.526254,5290.366,4772.8247,5045.509,0.09782716,0.046283644
train,2016,4,8.542068,8.469076,0.0856423,8.554718,5125.9316,4765.1113,5191.1885,0.07039117,0.012730727
train,2017,4,8.548314,8.483323,0.09456643,8.577889,5158.0513,4833.4854,5312.8804,0.06292414,0.030016975
train,2018,4,8.563566,8.532675,0.091716714,8.624392,5237.3257,5078.0107,5565.7754,0.03041914,0.06271325
train,2019,4,8.572871,8.550069,0.072544985,8.622614,5286.286,5167.11,5555.8906,0.022544423,0.051000737
train,2020,4,8.628094,8.565619,0.060788102,8.626408,5586.419,5248.09,5577.008,0.060562786,0.001684645
train,1993,5,7.931191,7.9812694,0.046282463,8.027552,2782.7393,2925.642,3064.2302,0.051353294,0.10115607
train,1994,5,8.079817,8.121216,0.029428449,8.150644,3228.6416,3365.1096,3465.6113,0.042267937,0.07339611
train,1995,5,8.223045,8.324991,0.016597873,8.341589,3725.8313,4125.701,4194.75,0.10732367,0.12585613
train,1996,5,8.360877,8.41406,-0.013849959,8.400209,4276.4434,4510.0327,4447.998,0.054622345,0.040116206
train,1997,5,8.643405,8.53483,-0.016737992,8.518092,5672.6123,5088.967,5004.497,0.102888316,0.11777911
train,1998,5,8.697386,8.5929365,0.0317497,8.624686,5987.2397,5393.428,5567.4155,0.099179514,0.07011983
train,1999,5,8.735768,8.634462,0.0687412,8.703203,6221.512,5622.1104,6022.171,0.096343435,0.032040652
train,2000,5,8.777316,8.707805,0.088068955,8.795874,6485.4473,6049.946,6606.9253,0.06715057,0.018730864
train,2001,5,8.845588,8.831694,0.07432535,8.906019,6943.6836,6847.875,7376.239,0.013797949,0.06229477
train,2002,5,8.915339,8.90915,0.046386763,8.955537,7445.3096,7399.3696,7750.687,0.00617032,0.041016083
train,2003,5,9.124117,9.077364,0.02207877,9.0994425,9173.892,8754.857,8950.301,0.04567682,0.024372516
train,2004,5,9.169356,9.203479,0.016682377,9.220161,9598.444,9931.619,10098.694,0.034711335,0.05211782
train,2005,5,9.367818,9.272365,-0.008136319,9.264228,11705.544,10639.882,10553.658,0.09103909,0.098405145
train,2006,5,9.485626,9.394036,0.031706914,9.425743,13169.07,12016.503,12403.613,0.087520786,0.058125366
train,2007,5,9.59201,9.50992,0.040028073,9.549948,14647.273,13492.916,14043.961,0.078810394,0.041189406
train,2008,5,9.658445,9.606929,0.046825536,9.653754,15653.43,14867.438,15580.17,0.050212078,0.0046801097
train,2009,5,9.740043,9.626966,0.028661555,9.655628,16984.266,15168.353,15609.395,0.106917374,0.080949694
train,2010,5,9.804082,9.739574,0.040980846,9.780556,18107.506,16976.314,17686.48,0.062470857,0.02325143
train,2011,5,9.868956,9.829667,0.026158115,9.855825,19321.15,18576.768,19069.12,0.038526837,0.013044319
train,2012,5,9.887166,9.858966,0.011715775,9.870682,19676.217,19129.096,19354.53,0.027806213,0.016349053
train,2013,5,9.842188,9.893895,-0.009404803,9.88449,18810.826,19809.068,19623.635,0.05306743,0.043209616
train,2014,5,9.872197,9.934875,-0.052744426,9.88213,19383.88,20637.695,19577.373,0.064683355,0.009982118
train,2015,5,9.909506,9.964045,-0.081475325,9.882569,20120.729,21248.564,19585.98,0.056053434,0.026576972
train,2016,5,9.956438,10.016564,-0.096110985,9.920453,21087.55,22394.36,20342.205,0.06197062,0.035345294
train,2017,5,9.968529,10.07002,-0.100544155,9.969476,21344.06,23624.031,21364.283,0.10681991,0.0009474606
train,2018,5,10.008099,10.119409,-0.120812856,9.998596,22205.574,24820.09,21995.564,0.11774141,0.009457525
train,2019,5,10.029,10.168465,-0.13985278,10.028612,22674.594,26068.021,22665.795,0.14965771,0.0003880479
train,2020,5,10.046762,10.174748,-0.16031413,10.014434,23080.941,26232.342,22346.7,0.13653691,0.03181162
train,1993,6,6.837878,6.8337693,0.028124416,6.8618937,932.5085,928.68475,955.17413,0.004100478,0.024306105
train,1994,6,6.9739795,7.0403924,0.02475712,7.0651493,1068.4662,1141.8356,1170.4567,0.06866795,0.095455036
train,1995,6,7.106089,7.1831985,0.0054394845,7.1886377,1219.3693,1317.1144,1324.298,0.080160394,0.08605163
train,1996,6,7.2342067,7.420984,-0.010383805,7.4106,1386.041,1670.6764,1653.4185,0.20535855,0.1929073
train,1997,6,7.5376763,7.538317,-0.050878003,7.487439,1877.4622,1878.6659,1785.4739,0.0006411503,0.048996076
train,1998,6,7.5625944,7.499314,-0.0224176,7.4768963,1924.8328,1806.8021,1766.7487,0.061319944,0.08212875
train,1999,6,7.602542,7.525711,0.02124839,7.5469594,2003.2817,1855.1318,1894.972,0.073953606,0.05406613
train,2000,6,7.667467,7.5802913,0.06322603,7.6435175,2137.6602,1959.1996,2087.072,0.08348407,0.02366519
train,2001,6,7.728749,7.630079,0.07581175,7.7058907,2272.7568,2059.2122,2221.395,0.09395844,0.022598905
train,2002,6,7.7355285,7.670693,0.084017046,7.75471,2288.2175,2144.567,2332.5332,0.0627784,0.019366898
train,2003,6,7.89775,7.791313,0.07921974,7.870533,2691.22,2419.493,2618.9612,0.10096798,0.026849827
train,2004,6,8.042896,7.944198,0.08235126,8.026549,3111.612,2819.1711,3061.1604,0.09398373,0.016213994
train,2005,6,8.117089,8.009484,0.0806176,8.090102,3351.2517,3009.3645,3262.021,0.10201777,0.026626086
train,2006,6,8.277277,8.156209,0.090245046,8.246454,3933.4688,3484.9502,3814.078,0.11402622,0.030352566
train,2007,6,8.43173,8.315526,0.09145438,8.4069805,4590.436,4086.8347,4478.2183,0.10970664,0.024445994
train,2008,6,8.484758,8.441575,0.08799334,8.529569,4840.4277,4635.8506,5062.2617,0.04226427,0.04582942
train,2009,6,8.578311,8.529431,0.06251641,8.591948,5315.121,5061.5664,5388.097,0.047704406,0.013729898
train,2010,6,8.681957,8.704195,0.04244946,8.746644,5895.574,6028.147,6289.545,0.022486826,0.06682482
train,2011,6,8.788556,8.85067,0.0015791412,8.852249,6558.755,6979.062,6990.093,0.064083375,0.06576521
train,2012,6,8.864769,8.917655,-0.033416755,8.884238,7078.1577,7462.5684,7217.3145,0.05430942,0.019660022
train,2013,6,8.846202,8.970042,-0.056354538,8.913688,6947.9497,7863.9336,7433.021,0.13183513,0.069815025
train,2014,6,8.907873,9.014311,-0.08873978,8.925571,7389.927,8219.879,7521.8804,0.11230858,0.017855875
train,2015,6,8.901085,9.044657,-0.10232376,8.942333,7339.932,8473.143,7649.0234,0.15438977,0.042110924
train,2016,6,8.952632,9.093448,-0.12653013,8.966918,7728.2056,8896.807,7839.404,0.15121247,0.014388624
train,2017,6,9.004771,9.044243,-0.13555154,8.908691,8141.8384,8469.637,7395.9766,0.040260974,0.091608524
train,2018,6,8.958928,9.086822,-0.1070733,8.979749,7777.0176,8838.051,7940.6367,0.13643189,0.021038802
train,2019,6,8.996553,9.034076,-0.117153116,8.916923,8075.2046,8383.961,7457.1055,0.038235113,0.07654285
train,2020,6,9.095332,9.058254,-0.09215476,8.9661,8913.588,8589.144,7832.991,0.03639885,0.121230274
train,1993,7,7.466633,7.643421,-0.10290992,7.540511,1748.7085,2086.871,1882.7922,0.19337848,0.07667587
train,1994,7,7.55832,7.6375175,-0.07557769,7.5619397,1916.6229,2074.5872,1923.5732,0.082418,0.0036263354
train,1995,7,7.6471443,7.6646075,-0.040066443,7.6245413,2094.6553,2131.5562,2047.8408,0.017616684,0.022349479
train,1996,7,7.7331057,7.7147465,-0.00331706,7.7114296,2282.6807,2241.1548,2233.7332,0.018191716,0.021442994
train,1997,7,7.92812,7.910548,0.028362049,7.9389105,2774.2068,2725.8845,2804.3037,0.017418409,0.01084884
train,1998,7,7.9859385,7.9752703,0.047348186,8.022618,2939.3347,2908.1438,3049.1504,0.010611557,0.037360724
train,1999,7,7.9653134,7.913569,0.052447177,7.9660163,2879.3315,2734.131,2881.356,0.050428525,0.00070308475
train,2000,7,7.9617724,7.895164,0.061706953,7.956871,2869.1538,2684.2698,2855.1255,0.06443852,0.004889358
train,2001,7,8.010362,7.90804,0.06945993,7.9775,3012.0063,2719.0562,2914.635,0.09726082,0.032327734
train,2002,7,8.07495,7.9698906,0.085895725,8.055786,3212.9673,2892.541,3151.9802,0.099729076,0.018981539
train,2003,7,8.219917,8.112057,0.095116764,8.207173,3714.195,3334.4292,3667.1616,0.10224715,0.01266316
train,2004,7,8.356899,8.237172,0.10168042,8.338853,4259.467,3778.839,4183.288,0.11283752,0.017884566
train,2005,7,8.414156,8.229746,0.106600516,8.336347,4510.4673,3750.8801,4172.817,0.16840543,0.07485929
train,2006,7,8.500624,8.306698,0.1312461,8.437944,4917.8354,4050.9143,4619.0503,0.17628103,0.06075542
train,2007,7,8.504578,8.309611,0.14858322,8.458195,4937.3184,4062.7334,4713.541,0.17713764,0.045323662
train,2008,7,8.461802,8.336047,0.15894161,8.494988,4730.5723,4171.568,4890.1997,0.11816845,0.03374379
train,2009,7,8.5329485,8.333435,0.13607724,8.469512,5079.4004,4160.6855,4767.1885,0.18087073,0.06146629
train,2010,7,8.580424,8.427353,0.14426984,8.571623,5326.3647,4570.3857,5279.691,0.14193152,0.008762793
train,2011,7,8.684791,8.533569,0.12896016,8.66253,5912.3022,5082.555,5782.145,0.14034246,0.022014644
train,2012,7,8.830148,8.66158,0.12785652,8.789436,6837.2974,5776.6553,6564.5312,0.15512593,0.03989385
train,2013,7,8.801487,8.741534,0.12281549,8.864349,6644.1157,6257.489,7075.188,0.058190882,0.064880304
train,2014,7,8.832677,8.829835,0.084610075,8.914445,6854.6113,6835.1587,7438.6523,0.0028378905,0.0852041
train,2015,7,8.861334,8.873136,0.036158673,8.909294,7053.8853,7137.6265,7400.436,0.011871643,0.049129065
train,2016,7,8.884601,8.941864,-0.006921606,8.934942,7219.9307,7645.435,7592.698,0.058934692,0.051630355
train,2017,7,8.903149,9.027628,-0.044053085,8.983575,7355.0957,8330.077,7971.0767,0.13255863,0.08374887
train,2018,7,8.878847,9.058681,-0.090203926,8.968476,7178.51,8592.805,7851.629,0.1970179,0.09376865
train,2019,7,8.90269,9.098607,-0.1396872,8.95892,7351.7227,8942.827,7776.9507,0.21642607,0.057840597
train,2020,7,8.908598,9.1201105,-0.17699815,8.943112,7395.2847,9137.211,7654.985,0.23554553,0.035116997
train,1993,8,5.3905706,5.459606,-0.0365287,5.4230776,219.32852,235.00485,226.57535,0.0714742,0.033040967
train,1994,8,5.513346,5.616408,-0.04773549,5.568672,247.97954,274.90015,262.08588,0.108559795,0.05688509
train,1995,8,5.632856,5.7070355,-0.06106884,5.6459665,279.45908,300.9775,283.1471,0.0770003,0.013196991
train,1996,8,5.7491,5.8282285,-0.06105206,5.7671766,313.90808,339.75626,319.634,0.08234313,0.01824076
train,1997,8,5.44404,5.7740326,-0.05562564,5.718407,231.375,321.83292,304.41965,0.39095804,0.3156981
train,1998,8,7.2749395,6.763701,-0.09940594,6.664295,1443.664,865.84076,783.91077,0.4002477,0.45699912
train,1999,8,5.822388,5.9283304,0.022824448,5.9511547,337.77777,375.52704,384.1967,0.1117577,0.13742442
train,2000,8,5.894431,5.9871907,0.01521335,6.002404,363.01025,398.29413,404.39987,0.09719801,0.11401776
train,2001,8,5.9480133,6.045459,0.022057561,6.0675163,382.99167,422.1914,431.60736,0.10235141,0.12693669
train,2002,8,6.2184243,6.1696763,-0.05288241,6.116794,501.91177,478.03134,453.40878,0.047578946,0.09663649
train,2003,8,6.488835,6.3218293,-0.018134234,6.303695,657.75653,556.5903,546.58795,0.15380503,0.16901174
train,2004,8,6.7137146,6.465371,0.03732831,6.5026994,823.6244,642.5028,666.9395,0.21990798,0.19023827
train,2005,8,6.434906,6.450777,0.1036944,6.5544715,623.224,633.1941,702.37787,0.015997607,0.1270071
train,2006,8,6.6014104,6.601615,0.08032757,6.6819425,736.1326,736.2832,797.86743,0.00020454702,0.0838637
train,2007,8,6.722546,6.751721,0.04884831,6.800569,830.9305,855.5297,898.35834,0.029604454,0.08114741
train,2008,8,6.887592,6.879059,0.0063946377,6.8854537,980.03845,971.7114,977.9453,0.008496632,0.002135773
train,2009,8,6.934778,6.8991685,0.013596049,6.9127645,1027.3914,991.44995,1005.02185,0.03498317,0.021773111
