split,year,province_idx,true_log_co2,stirpat_log_pred,residual_pred,hybrid_log_pred,true_co2,stirpat_co2_pred,hybrid_co2_pred,stirpat_abs_pct_err,hybrid_abs_pct_err
train,2003,8,2.537262,2.5317996,-0.0008844235,2.530915,12.645,12.576117,12.564998,0.0054475204,0.0063268314
train,2004,8,2.4553921,2.4723535,0.0021806988,2.4745343,11.651001,11.850303,11.876174,0.017105974,0.019326493
train,2005,8,2.8312702,2.795019,-0.0006583468,2.7943606,16.967,16.362938,16.35217,0.03560212,0.036236703
train,2006,8,2.9703119,2.9356537,0.010168677,2.9458225,19.498,18.83381,19.026304,0.03406444,0.024191966
train,2007,8,3.0661442,3.029761,0.016167847,3.045929,21.459002,20.692287,21.029558,0.03572925,0.02001227
train,2008,8,3.167035,3.1320508,0.01903489,3.1510856,23.737001,22.920935,23.361412,0.03437952,0.015822949
train,2009,8,3.257789,3.2182848,0.020090794,3.2383757,25.992,24.985231,25.492281,0.03873381,0.019225901
train,2010,8,3.269721,3.2406046,0.021647189,3.2622519,26.304,25.549164,26.108263,0.028696662,0.007441371
train,2011,8,3.5163994,3.4834661,0.021983812,3.50545,33.663002,32.572426,33.296425,0.03239688,0.010889616
train,2012,8,3.5862374,3.5460947,0.024775805,3.5708704,36.098,34.677624,35.54752,0.03934777,0.015249595
train,2013,8,3.7165675,3.6659043,0.026408412,3.6923127,41.122997,39.09147,40.137566,0.049401276,0.02396303
train,2014,8,3.710739,3.6625385,0.030318838,3.6928573,40.884007,38.96012,40.15943,0.047057163,0.017722702
train,2015,8,3.7675982,3.7165806,0.03255555,3.7491362,43.275997,41.12354,42.48437,0.049737923,0.018292496
train,2016,8,3.6529415,3.6135843,0.033203214,3.6467874,38.588005,37.098785,38.35126,0.03859281,0.006135169
train,2017,8,3.7398338,3.6943812,0.03157472,3.725956,42.090996,40.220676,41.5109,0.044435143,0.013781979
train,2018,8,3.772416,3.7277524,0.03200761,3.7597601,43.485004,41.585537,42.938126,0.043680977,0.0125762625
train,2019,8,3.7491746,3.709303,0.032169987,3.741473,42.486,40.825336,42.160046,0.039087314,0.0076720435
train,2020,8,3.701203,3.660436,0.032460134,3.6928961,40.495995,38.878284,40.160988,0.03994741,0.008272589
train,1993,9,5.1760764,5.1682663,0.010194045,5.17846,176.98701,175.6101,177.40941,0.007779708,0.0023865807
train,1994,9,5.2039022,5.2011404,0.011619929,5.2127604,181.98099,181.47908,183.60017,0.0027580208,0.008897558
train,1995,9,5.3653684,5.351511,0.011587482,5.3630986,213.87,210.92677,213.3851,0.013761735,0.0022672361
train,1996,9,5.3984027,5.3806205,0.012790982,5.3934116,221.05304,217.157,219.95251,0.017624918,0.0049785557
train,1997,9,5.4286523,5.43627,0.010795623,5.447066,227.84196,229.58429,232.07622,0.007647076,0.018584166
train,1998,9,5.432516,5.4336357,0.0036590132,5.437295,228.72401,228.98022,229.81969,0.0011201724,0.00479037
train,1999,9,5.492613,5.490811,0.0024287528,5.4932394,242.891,242.45374,243.04324,0.0018002772,0.0006267706
train,2000,9,5.56995,5.5659094,0.0031128558,5.569022,262.42102,261.36276,262.1776,0.0040326724,0.00092754845
train,2001,9,5.635832,5.631488,0.0050397157,5.6365275,280.292,279.07703,280.48706,0.0043346435,0.000695947
train,2002,9,5.7291803,5.72474,0.0048041767,5.729544,307.71695,306.3536,307.82892,0.004430508,0.0003638701
train,2003,9,5.8597884,5.8535223,0.004037417,5.8575597,350.64996,348.45963,349.86932,0.006246509,0.0022262647
train,2004,9,5.990539,5.9789314,0.003286404,5.982218,399.62997,395.01804,396.31833,0.011540522,0.00828678
train,2005,9,6.1524324,6.1417046,0.0038377265,6.145542,469.85892,464.8452,466.63257,0.010670655,0.0068666334
train,2006,9,6.197299,6.1889443,-0.00049183005,6.1884527,491.41992,487.3314,487.09186,0.008319832,0.0088072615
train,2007,9,6.2590766,6.250292,-0.0023519439,6.24794,522.736,518.164,516.9469,0.00874633,0.011074659
train,2008,9,6.3161407,6.305207,-0.0028310572,6.302376,553.4329,547.41473,545.86725,0.010874287,0.0136704445
train,2009,9,6.343587,6.3383436,-0.003511025,6.3348327,568.833,565.8583,563.875,0.0052295336,0.008716105
train,2010,9,6.4473643,6.4425225,-0.0052414504,6.437281,631.0369,627.9889,624.706,0.0048302,0.010032587
train,2011,9,6.5597625,6.5551934,-0.0072327745,6.5479608,706.10394,702.8851,697.8197,0.0045586377,0.011732325
train,2012,9,6.572646,6.573227,-0.008911023,6.564316,715.2601,715.67554,709.3265,0.0005808605,0.008295715
train,2013,9,6.579841,6.5858054,-0.010475729,6.57533,720.42487,724.7345,717.1821,0.0059820693,0.004501145
train,2014,9,6.549383,6.5600142,-0.014837261,6.545177,698.813,706.28174,695.8798,0.010687767,0.0041973554
train,2015,9,6.5278907,6.545102,-0.016293364,6.5288086,683.95404,695.8278,684.58215,0.017360494,0.00091835525
train,2016,9,6.536838,6.5561075,-0.01917619,6.5369315,690.1011,703.52795,690.1656,0.019456396,9.348509e-05
train,2017,9,6.5296555,6.5499873,-0.019806463,6.530181,685.1621,699.2353,685.5223,0.020539928,0.00052566896
train,2018,9,6.632164,6.6554337,-0.019515814,6.6359177,759.1231,776.9948,761.97797,0.023542564,0.0037607318
train,2019,9,6.613607,6.6377974,-0.02512905,6.6126685,745.1659,763.4116,744.4669,0.024485458,0.0009380121
train,2020,9,6.6210127,6.6459923,-0.025786791,6.6202054,750.70496,769.69336,750.0992,0.025294095,0.0008069401
train,1993,10,4.8822184,4.862957,0.0069936137,4.869951,131.92299,129.40628,130.3145,0.019077102,0.012192643
train,1994,10,4.910837,4.8849783,0.008026466,4.893005,135.753,132.28758,133.35368,0.025527418,0.017674176
train,1995,10,4.7533746,4.738517,0.008714812,4.7472315,115.975,114.2646,115.264725,0.01474797,0.0061243693
train,1996,10,4.7737308,4.757542,0.00445809,4.762,118.359985,116.459335,116.97966,0.016058214,0.011662094
train,1997,10,4.8436437,4.8379836,0.0015410646,4.8395247,126.93099,126.2146,126.40927,0.0056439526,0.004110272
train,1998,10,4.804406,4.796476,-0.0009823707,4.7954936,122.047,121.08296,120.96408,0.007898884,0.008872945
train,1999,10,4.772784,4.781886,-0.0028499616,4.779036,118.24802,119.32919,118.98959,0.009143298,0.0062713707
train,2000,10,4.77761,4.781486,-0.007785454,4.7737007,118.82001,119.28148,118.35643,0.0038837867,0.0039015084
train,2001,10,4.74992,4.7529125,-0.006858138,4.746054,115.57503,115.92142,115.129105,0.0029970987,0.0038582976
train,2002,10,4.702315,4.7119064,-0.00762343,4.704283,110.20199,111.26408,110.41911,0.009637648,0.0019702453
train,2003,10,4.7992225,4.808951,-0.009233833,4.799717,121.41598,122.60293,121.476036,0.009775902,0.0004946515
train,2004,10,4.86554,4.866317,-0.008226136,4.858091,129.741,129.84181,128.7781,0.0007770467,0.0074216374
train,2005,10,5.012507,5.0026836,-0.0079416055,4.994742,150.281,148.81198,147.63484,0.009775185,0.017608106
train,2006,10,5.149098,5.137208,-0.006109773,5.1310983,172.27602,170.23979,169.20284,0.011819546,0.017838705
train,2007,10,5.1795225,5.1704326,-0.0051466273,5.165286,177.59798,175.99095,175.08754,0.009048668,0.014135504
train,2008,10,5.2669506,5.2470713,-0.0054409862,5.24163,193.824,190.00897,188.9779,0.019682974,0.025002578
train,2009,10,5.2765164,5.2740383,-0.0035094838,5.270529,195.687,195.20267,194.5188,0.00247502,0.0059697255
train,2010,10,5.341396,5.339771,-0.005978579,5.333792,208.80396,208.46494,207.22232,0.0016236271,0.0075747343
train,2011,10,5.458031,5.4544325,-0.005889815,5.4485426,234.63503,233.79214,232.41919,0.0035923037,0.009443754
train,2012,10,5.5221405,5.5229273,-0.006410388,5.5165167,250.16995,250.36687,248.767,0.0007871236,0.005608004
train,2013,10,5.506713,5.512543,-0.010609122,5.501934,246.34006,247.78047,245.16565,0.0058472604,0.004767426
train,2014,10,5.5612698,5.567098,-0.013124762,5.553973,260.15295,261.67368,258.26166,0.00584549,0.00726994
train,2015,10,5.5798883,5.5905175,-0.014443576,5.576074,265.04202,267.8742,264.03302,0.010685791,0.0038069536
train,2016,10,5.623472,5.637079,-0.016406465,5.620672,276.849,280.6417,276.0749,0.013699505,0.0027961412
train,2017,10,5.5973845,5.6197677,-0.01628828,5.6034794,269.72,275.82532,271.36896,0.022635756,0.0061135856
train,2018,10,5.5305,5.551995,-0.017280847,5.5347137,252.26999,257.75122,253.33527,0.02172764,0.004222766
train,2019,10,5.6158,5.6499066,-0.016358048,5.6335487,274.73303,284.26492,279.65277,0.034695104,0.017907344
train,2020,10,5.5960712,5.6392627,-0.016407505,5.622855,269.36606,281.25528,276.67825,0.044137783,0.027145939
train,1993,11,5.0076575,4.980585,0.0136405025,4.9942255,149.554,145.55951,147.55862,0.02670936,0.013342181
train,1994,11,5.066883,5.040794,0.013643306,5.054437,158.67897,154.59268,156.71631,0.025751922,0.012368758
train,1995,11,5.0983105,5.0688133,0.012861427,5.0816746,163.74501,158.98555,161.0435,0.029066293,0.016498258
train,1996,11,5.1160636,5.091805,0.011090418,5.1028953,166.67796,162.68323,164.49748,0.02396679,0.0130819995
train,1997,11,5.134327,5.139514,0.0059244665,5.1454387,169.75003,170.63281,171.64676,0.005200482,0.011173656
train,1998,11,5.1402354,5.1475687,-0.0012074937,5.1463614,170.75597,172.01277,171.80522,0.0073602432,0.0061447653
train,1999,11,5.1640086,5.171677,-0.003567696,5.1681094,174.86401,176.21011,175.58257,0.007697981,0.0041092024
train,2000,11,5.2399783,5.2370725,-0.003359322,5.233713,188.66602,188.11858,187.48767,0.0029016333,0.006245665
train,2001,11,5.3035836,5.3032084,0.0022707167,5.305479,201.05602,200.98059,201.43748,0.0003751402,0.0018973306
train,2002,11,5.3812375,5.378434,0.0006415318,5.3790755,217.29102,216.68274,216.82173,0.0027993626,0.002159703
train,2003,11,5.474843,5.4696813,0.0015308256,5.471212,238.613,237.3845,237.74815,0.0051485053,0.0036245002
train,2004,11,5.7067513,5.6929245,0.0011772434,5.694102,300.892,296.76022,297.1098,0.013731754,0.012569945
train,2005,11,5.889889,5.877947,0.00060603535,5.878553,361.36508,357.07535,357.29187,0.011870914,0.011271736
train,2006,11,6.003818,5.9940066,-0.0006157649,5.993391,404.97205,401.01813,400.77133,0.009763435,0.010372849
train,2007,11,6.111077,6.097068,-0.0018914477,6.095176,450.82388,444.55237,443.71225,0.0139112305,0.01577475
train,2008,11,6.105001,6.092539,-0.0030335602,6.089505,448.09305,442.54355,441.20306,0.012384703,0.015376235
train,2009,11,6.1360474,6.1314607,-0.0041122497,6.1273484,462.22296,460.10773,458.21954,0.004576221,0.008661227
train,2010,11,6.2115774,6.212107,-0.00536288,6.206744,498.48694,498.75113,496.0835,0.0005299852,0.004821475
train,2011,11,6.3170295,6.3178205,-0.0077374694,6.310083,553.9251,554.36346,550.0906,0.00079136057,0.006922477
train,2012,11,6.2523623,6.2607164,-0.008977156,6.2517395,519.238,523.5939,518.91473,0.008389017,0.00062253186
train,2013,11,6.2451663,6.256267,-0.011377517,6.2448897,515.51495,521.2694,515.3724,0.011162539,0.00027657417
train,2014,11,6.270973,6.293093,-0.01084807,6.282245,528.99194,540.82367,534.98846,0.022366552,0.011335751
train,2015,11,6.1858606,6.2097163,-0.011859197,6.197857,485.83087,497.5601,491.69418,0.024142595,0.012068627
train,2016,11,6.214126,6.239477,-0.013679087,6.225798,499.7591,512.59045,505.62643,0.02567509,0.011740337
train,2017,11,6.1763473,6.2062984,-0.014551319,6.191747,481.23093,495.86237,488.69922,0.030404195,0.015519144
train,2018,11,6.133166,6.16608,-0.0145867895,6.151493,460.8929,476.31528,469.41776,0.033461925,0.01849636
train,2019,11,6.055528,6.093075,-0.01459318,6.0784817,426.46408,442.78076,436.36615,0.03826039,0.023218999
train,2020,11,6.0757184,6.1149917,-0.018493319,6.0964985,435.16202,452.5923,444.29935,0.04005466,0.020997534
train,1993,12,4.4701633,4.4799314,0.0045246906,4.484456,87.370995,88.22862,88.62873,0.009815933,0.0143953515
train,1994,12,4.489591,4.4961185,0.0058767977,4.5019956,89.085014,89.66841,90.196945,0.006548766,0.012481682
train,1995,12,4.7666087,4.7556105,0.0068699247,4.7624803,117.52001,116.23459,117.03584,0.01093791,0.0041198856
train,1996,12,4.830184,4.808589,0.009590391,4.8181796,125.23401,122.55856,123.73963,0.02136357,0.0119326785
train,1997,12,4.8860164,4.8793674,0.011135997,4.8905034,132.42499,131.54741,133.02052,0.0066269874,0.004497152
train,1998,12,4.8876762,4.8777647,0.008407362,4.8861723,132.64497,131.33676,132.44563,0.00986251,0.0015028147
train,1999,12,4.915489,4.907095,0.0069227093,4.9140177,136.38602,135.24594,136.18546,0.008359183,0.0014705432
train,2000,12,5.0746675,5.05414,0.005937237,5.060077,159.91902,156.66975,157.60269,0.020318206,0.014484393
train,2001,12,4.9169984,4.914997,0.008095501,4.9230924,136.592,136.31891,137.42693,0.0019992867,0.0061125867
train,2002,12,4.987196,4.996015,0.0073718536,5.003387,146.525,147.82292,148.91667,0.008858064,0.016322661
train,2003,12,5.1054664,5.10523,0.0048628827,5.1100926,164.92097,164.88196,165.68571,0.0002365783,0.0046370085
train,2004,12,5.199993,5.190551,0.005448568,5.195999,181.27098,179.56743,180.54846,0.0093978215,0.0039858497
train,2005,12,5.276251,5.2665668,0.0069982144,5.273565,195.63503,193.74963,195.11026,0.009637289,0.0026823673
train,2006,12,5.387193,5.377204,0.0068425755,5.3840466,218.58899,216.4163,217.90224,0.009939585,0.0031417517
train,2007,12,5.465906,5.4553294,0.0061699874,5.461499,236.49005,234.00195,235.45015,0.0105209425,0.0043972326
train,2008,12,5.4941063,5.4886603,0.0057795527,5.49444,243.25401,241.93288,243.33527,0.0054310984,0.00033402554
train,2009,12,5.5561676,5.5556297,0.0040792967,5.559709,258.829,258.6898,259.74728,0.00053788867,0.0035478014
train,2010,12,5.73316,5.720227,0.0019336413,5.7221603,308.944,304.9741,305.56436,0.012849933,0.010939324
train,2011,12,5.851222,5.8353567,0.0018792092,5.837236,347.65897,342.1868,342.83044,0.015740046,0.013888673
train,2012,12,5.8320117,5.823505,7.600291e-05,5.8235807,341.0441,338.1552,338.18082,0.008470709,0.008395634
train,2013,12,5.825484,5.811309,-0.0032145889,5.8080945,338.825,334.0561,332.984,0.014074879,0.017238997
train,2014,12,5.6461782,5.6555734,-0.0021843524,5.653389,283.20706,285.88034,285.25656,0.009439308,0.0072367527
train,2015,12,5.633199,5.646106,-0.0041323663,5.6419735,279.55502,283.18652,282.01874,0.0129902875,0.008812986
train,2016,12,5.641336,5.6550465,-0.004518539,5.650528,281.839,285.72977,284.4416,0.013804966,0.009234351
train,2017,12,5.687531,5.7016387,-0.0050936346,5.696545,295.16394,299.35754,297.83667,0.01420771,0.009055068
train,2018,12,5.670119,5.686724,-0.0053176363,5.6814065,290.069,294.9259,293.36176,0.016743958,0.011351627
train,2019,12,5.737823,5.7492876,-0.005643916,5.7436438,310.38794,313.96692,312.19992,0.011530666,0.0058377953
train,2020,12,5.6518188,5.674611,-0.0074302484,5.667181,284.809,291.37497,289.21808,0.023053974,0.01548086
train,1993,13,4.5419426,4.504691,0.015463524,4.5201545,93.87298,90.4404,91.84978,0.03656621,0.021552538
train,1994,13,4.574845,4.5418434,0.016272534,4.558116,97.012985,93.86367,95.40356,0.032462817,0.016589824
train,1995,13,4.756242,4.7121544,0.016363908,4.7285185,116.30799,111.29167,113.12783,0.04312962,0.02734258
train,1996,13,4.7844205,4.74229,0.017857457,4.7601476,119.63202,114.696556,116.76315,0.041255366,0.023980753
train,1997,13,4.6438136,4.649173,0.016839363,4.6660123,103.93998,104.498505,106.27311,0.0053735347,0.022446895
train,1998,13,4.6888494,4.69213,0.007881954,4.700012,108.72801,109.08529,109.94852,0.0032859694,0.011225302
train,1999,13,4.486454,4.4904485,0.0023138104,4.492762,88.805984,89.16142,89.36795,0.0040024132,0.006328019
train,2000,13,4.44291,4.4473314,-0.00042163627,4.44691,85.02201,85.39874,85.362755,0.004430992,0.0040077153
train,2001,13,4.449475,4.4632273,7.181801e-05,4.4632993,85.581985,86.76708,86.77332,0.013847502,0.0139204245
train,2002,13,4.5601416,4.5738864,-0.0025004982,4.571386,95.59701,96.92005,96.67799,0.013839804,0.011307739
train,2003,13,4.7089353,4.7120957,-0.0033052922,4.7087903,110.93398,111.28514,110.91791,0.0031654695,0.00014490722
train,2004,13,4.8220944,4.824739,-0.0015170048,4.823222,124.225,124.553955,124.36516,0.002648071,0.0011282722
train,2005,13,5.197347,5.203056,-0.00017059129,5.202885,180.79199,181.82703,181.79599,0.005725,0.005553331
train,2006,13,5.316241,5.3169713,-0.0017331559,5.315238,203.617,203.76581,203.41292,0.00073080196,0.0010023048
train,2007,13,5.4108644,5.4071345,-0.0015661935,5.405568,223.82497,222.99168,222.64267,0.00372292,0.005282238
train,2008,13,5.432101,5.4334764,-0.0002462468,5.4332304,228.62903,228.94379,228.88745,0.0013767206,0.0011303151
train,2009,13,5.471598,5.479702,-0.001107842,5.4785943,237.84001,239.77524,239.5098,0.008136673,0.0070206206
train,2010,13,5.5560017,5.563756,-0.004577313,5.559179,258.78604,260.80057,259.6096,0.007784525,0.0031823486
train,2011,13,5.6635404,5.6693015,-0.0069033573,5.6623983,288.16705,289.832,287.83813,0.005777716,0.0011414159
train,2012,13,5.638362,5.652496,-0.0079293875,5.6445665,281.00204,285.0019,282.75098,0.014234229,0.0062239114
train,2013,13,5.670336,5.680399,-0.009726977,5.670672,290.13196,293.06635,290.2295,0.010113974,0.0003361718
train,2014,13,5.601351,5.62335,-0.009381564,5.6139684,270.79193,276.8152,274.23032,0.022243109,0.012697517
train,2015,13,5.651011,5.670015,-0.012239721,5.657775,284.579,290.03885,286.51044,0.01918567,0.006786962
train,2016,13,5.643923,5.6689878,-0.012786733,5.656201,282.569,289.7411,286.0598,0.025381725,0.012353847
train,2017,13,5.7022314,5.725211,-0.015020678,5.7101903,299.53506,306.498,301.92853,0.023245763,0.007990594
train,2018,13,5.640374,5.668571,-0.015161771,5.653409,281.56808,289.62036,285.26227,0.028597973,0.013120036
train,2019,13,5.645687,5.676209,-0.015874978,5.660334,283.068,291.84094,287.2446,0.030992374,0.014754778
train,2020,13,5.626689,5.661331,-0.01792638,5.643405,277.741,287.53116,282.42273,0.03524925,0.016856467
train,1993,14,4.387872,4.3767614,-0.0021020253,4.3746595,80.46902,79.57989,79.4128,0.011049341,0.013125715
train,1994,14,4.428242,4.4185753,-0.002206298,4.416369,83.78401,82.97799,82.79511,0.009620244,0.011802958
train,1995,14,4.413198,4.416652,-0.0028157164,4.4138365,82.53298,82.81856,82.58569,0.0034601423,0.0006386718
train,1996,14,4.4969835,4.49706,-0.0047066794,4.492353,89.74601,89.752846,89.33139,7.616982e-05,0.0046199206
train,1997,14,4.585549,4.6225195,-0.0072568087,4.6152625,98.05699,101.75007,101.014336,0.03766256,0.030159442
train,1998,14,4.5522757,4.5835204,-0.012278751,4.571242,94.848,97.858284,96.66407,0.031737987,0.019147167
train,1999,14,4.61413,4.644925,-0.012805555,4.6321197,100.90001,104.05557,102.73159,0.031274162,0.018152438
train,2000,14,4.6958513,4.7210712,-0.011908244,4.709163,109.491974,112.288475,110.959274,0.025540695,0.013400986
train,2001,14,4.769404,4.791961,-0.008567074,4.7833943,117.84898,120.53754,119.509315,0.022813544,0.014088638
train,2002,14,4.8529906,4.8681264,-0.0075771813,4.860549,128.12299,130.07697,129.09505,0.015250811,0.007586938
train,2003,14,5.0164847,5.028111,-0.0068181776,5.0212927,150.87999,152.6444,151.60716,0.01169409,0.0048195445
train,2004,14,5.289791,5.308759,-0.0051260996,5.303633,198.30199,202.09929,201.066,0.019149087,0.013938376
train,2005,14,5.415349,5.4211774,-0.005196399,5.415981,224.83098,226.14523,224.97308,0.0058455234,0.000632053
train,2006,14,5.634193,5.6306853,-0.0045994944,5.6260858,279.83298,278.85318,277.57352,0.003501365,0.008074318
train,2007,14,5.802496,5.790064,-0.0008382187,5.7892256,331.125,327.0339,326.7599,0.012355138,0.013182672
train,2008,14,5.98767,5.967085,0.0030388548,5.970124,398.48502,390.36603,391.5541,0.020374639,0.017393146
train,2009,14,6.0617857,6.049474,0.0055211685,6.054995,429.14102,423.88992,426.23676,0.012236301,0.006767627
train,2010,14,6.135435,6.124239,0.0005494612,6.1247883,461.94,456.79694,457.04797,0.011133624,0.010590183
train,2011,14,6.353016,6.3325653,-0.0013886201,6.3311768,574.22186,562.598,561.8173,0.02024277,0.02160235
train,2012,14,6.39831,6.37456,-0.00093756476,6.3736224,600.8289,586.7271,586.17737,0.023470586,0.02438556
train,2013,14,6.343508,6.3292093,-0.00017899973,6.3290305,568.78796,560.7131,560.6128,0.014196661,0.014372967
train,2014,14,6.355057,6.342381,-0.0025915452,6.3397894,575.39496,568.14746,566.677,0.012595692,0.015151257
train,2015,14,6.3458414,6.3402276,-0.0049392157,6.3352885,570.1169,566.92535,564.13214,0.0055980245,0.010497393
train,2016,14,6.3509502,6.3502254,-0.008179793,6.342046,573.037,572.62177,567.95703,0.00072459923,0.008864971
train,2017,14,6.427299,6.4303255,-0.011357587,6.4189677,618.50116,620.37585,613.3696,0.003031029,0.00829672
train,2018,14,6.5872993,6.589308,-0.015739424,6.5735683,725.81793,727.27716,715.92,0.0020104607,0.013636959
train,2019,14,6.6811757,6.685409,-0.01614852,6.6692605,797.2559,800.6381,787.8128,0.0042423042,0.011844522
train,2020,14,6.727525,6.736338,-0.014990095,6.721348,835.0781,842.47003,829.93536,0.0088517545,0.0061584194
train,1993,15,5.0419726,5.035748,0.02225351,5.0580015,154.77502,153.8146,157.2759,0.0062052566,0.016158096
train,1994,15,5.0854583,5.0770545,0.023183206,5.100238,161.654,160.3012,164.06093,0.008368575,0.01488934
train,1995,15,5.2553577,5.2344737,0.022330325,5.256804,191.59001,187.63034,191.86728,0.020667419,0.0014471916
train,1996,15,5.2593894,5.235657,0.022741016,5.258398,192.364,187.85252,192.17339,0.023452802,0.0009908964
train,1997,15,5.233112,5.238593,0.020675693,5.2592688,187.37497,188.40486,192.34079,0.0054964223,0.026502047
train,1998,15,5.2506857,5.253574,0.013966197,5.26754,190.69699,191.24855,193.93828,0.0028923342,0.016997054
train,1999,15,5.2863812,5.2863374,0.0105800945,5.2969174,197.62697,197.6183,199.7202,4.385531e-05,0.01059183
train,2000,15,5.3160787,5.318231,0.009491917,5.327723,203.58398,204.02267,205.96846,0.0021548364,0.0117124915
train,2001,15,5.3222146,5.3215933,0.009685464,5.331279,204.83699,204.7098,206.70212,0.00062096823,0.009105423
train,2002,15,5.4006166,5.4053483,0.011074174,5.4164224,221.54298,222.59373,225.07245,0.004742875,0.015931286
train,2003,15,5.539124,5.5417366,0.009738641,5.551475,254.455,255.12064,257.61725,0.002615921,0.012427528
train,2004,15,5.7451577,5.745506,0.009451963,5.7549577,312.67294,312.7818,315.75217,0.00034814718,0.009848066
train,2005,15,5.9725313,5.963823,0.0077975406,5.9716206,392.49792,389.09473,392.14062,0.008670615,0.00091032276
train,2006,15,6.0601134,6.053436,0.006412362,6.0598483,428.42404,425.57266,428.31046,0.0066555073,0.00026512617
train,2007,15,6.119202,6.1153293,0.0053358614,6.120665,454.50195,452.7451,455.16733,0.0038654762,0.0014639646
train,2008,15,6.1708317,6.1672726,0.0038643344,6.171137,478.58395,476.88367,478.73004,0.0035527453,0.0003052498
train,2009,15,6.204281,6.208214,0.0015783152,6.209792,494.86295,496.81308,497.59778,0.0039407564,0.005526445
train,2010,15,6.295602,6.2970333,-0.0009321417,6.296101,542.18207,542.95874,542.4528,0.0014324937,0.0004993746
train,2011,15,6.421271,6.4150133,-0.0034089298,6.4116044,614.78394,610.9489,608.86975,0.0062379995,0.00961994
train,2012,15,6.4564133,6.4528575,-0.004968952,6.4478884,636.7731,634.5128,631.3677,0.003549544,0.008488731
train,2013,15,6.474293,6.4743037,-0.0056225867,6.4686813,648.2609,648.26764,644.6331,1.0356736e-05,0.0055962154
train,2014,15,6.4523706,6.458301,-0.0069607724,6.45134,634.204,637.9762,633.5508,0.005947955,0.0010299498
train,2015,15,6.469399,6.4763155,-0.0089016035,6.467414,645.0959,649.5732,643.81665,0.0069405106,0.0019830165
train,2016,15,6.4989896,6.5062327,-0.010366904,6.495866,664.4699,669.30023,662.3975,0.007269437,0.0031188587
train,2017,15,6.515068,6.5226984,-0.010984747,6.5117135,675.23987,680.4119,672.9786,0.0076595866,0.0033488714
train,2018,15,6.516267,6.527312,-0.010899754,6.5164123,676.04987,683.5582,676.14825,0.011106225,0.00014553464
train,2019,15,6.5391955,6.550388,-0.01273684,6.537651,691.7299,699.5154,690.6624,0.011255059,0.0015432395
train,2020,15,6.500675,6.5162315,-0.016138569,6.500093,665.5909,676.02606,665.2035,0.01567807,0.0005820244
train,1993,16,4.0112348,3.996435,0.0109344665,4.0073695,55.215004,54.40385,55.002003,0.0146908155,0.0038576697
train,1994,16,4.032292,4.017533,0.012217715,4.0297503,56.390003,55.56385,56.246864,0.014650696,0.0025383735
train,1995,16,4.106882,4.0828333,0.011350276,4.0941834,60.75699,59.31328,59.990334,0.023762045,0.012618383
train,1996,16,4.067076,4.0452323,0.010357307,4.0555897,58.386005,57.124454,57.719185,0.021607077,0.011420896
train,1997,16,4.030641,4.035057,0.003396669,4.0384536,56.29699,56.546146,56.738533,0.00442576,0.007843112
train,1998,16,4.0208235,4.0255985,-0.0029037069,4.0226946,55.746998,56.013824,55.851402,0.0047863857,0.0018728264
train,1999,16,4.033869,4.035696,-0.0065742456,4.029122,56.478992,56.58229,56.21153,0.0018289665,0.0047356314
train,2000,16,4.085455,4.086872,-0.007479115,4.079393,59.468983,59.553326,59.109573,0.0014182681,0.0060436437
train,2001,16,4.154844,4.1548796,-0.005324284,4.149555,63.74201,63.744286,63.405792,3.5727997e-05,0.005274637
train,2002,16,4.255187,4.2559505,-0.005381917,4.2505684,70.47,70.52381,70.14527,0.00076358905,0.004608059
train,2003,16,4.4221725,4.420188,-0.0053446363,4.414843,83.277016,83.11191,82.66887,0.0019826326,0.0073026954
train,2004,16,4.571272,4.555155,-0.004558937,4.5505958,96.66698,95.121475,94.6888,0.015987897,0.020463865
train,2005,16,4.588553,4.5806475,-0.0019031591,4.5787444,98.352005,97.577545,97.39202,0.007874368,0.009760694
train,2006,16,4.721076,4.7123284,-0.0025540008,4.7097745,112.289,111.311035,111.02712,0.008709368,0.011237779
train,2007,16,4.8437066,4.832281,-0.0033749486,4.828906,126.93899,125.49692,125.07405,0.01136034,0.0146916
train,2008,16,4.8986754,4.8861113,-0.0039432202,4.882168,134.11201,132.43756,131.91632,0.012485486,0.01637209
train,2009,16,4.9352074,4.9310584,-0.004385025,4.9266734,139.10199,138.52605,137.91995,0.0041404366,0.008497631
train,2010,16,5.0517197,5.0490456,-0.0052804262,5.043765,156.291,155.87363,155.0527,0.0026704906,0.007923018
train,2011,16,5.151556,5.143638,-0.006546777,5.137091,172.7,171.338,170.21991,0.007886506,0.014360668
train,2012,16,5.1293364,5.13193,-0.0060663284,5.1258636,168.90498,169.34363,168.31943,0.002596989,0.0034667777
train,2013,16,5.1951103,5.2066956,-0.008333346,5.1983624,180.38805,182.49002,180.97562,0.011652515,0.0032572567
train,2014,16,5.218652,5.2345757,-0.011974962,5.222601,184.68501,187.64948,185.4158,0.01605145,0.003956949
train,2015,16,5.272148,5.2914457,-0.015481995,5.275964,194.83403,198.63037,195.57889,0.019484999,0.0038230375
train,2016,16,5.293129,5.313806,-0.017720781,5.2960854,198.96501,203.12186,199.5541,0.020892343,0.0029607257
train,2017,16,5.354187,5.375373,-0.018175825,5.3571973,211.49194,216.0204,212.12956,0.021411963,0.003014862
