province,year,base_year,delta_CO2,delta_P,delta_A,delta_B,delta_C,lmdi_residual,resid_ratio,lmdi_residual_abs_ratio
Anhui,1991,1990,3.4680000000000035,0.9614843260044639,-0.4197325876366843,3.915706485292432,-0.9894582236602006,-7.993605777301127e-15,2.3049612967996308e-15,2.3049612967996308e-15
Anhui,1992,1991,4.838999999999999,0.857084015360363,11.968820792287692,-8.13767683712599,0.15077202947791704,1.7763568394002505e-14,3.670917213061068e-15,3.670917213061068e-15
Anhui,1993,1992,7.316999999999993,0.796041850282788,18.330604981461068,-14.08504374617025,2.275396914426399,-1.0658141036401503e-14,1.4566271745799526e-15,1.4566271745799526e-15
Anhui,1994,1993,1.7270000000000039,0.7701978143102903,27.662949752656445,-23.14703792613981,-3.5591096408269043,-1.7319479184152442e-14,1.0028650367198844e-14,1.0028650367198844e-14
Anhui,1995,1994,25.119,0.887306652234574,17.047202840231765,-11.86296550615751,19.047456013691132,3.552713678800501e-14,1.4143531505237076e-15,1.4143531505237076e-15
Anhui,1996,1995,8.941000000000003,1.029219584273232,26.91593677390377,-20.80299043891895,1.7988340807420122,-6.039613253960852e-14,6.7549639346391345e-15,6.7549639346391345e-15
Anhui,1997,1996,2.4669999999999987,1.073442394766387,14.112848599651842,-1.2170258744989984,-11.502265119919262,3.019806626980426e-14,1.2240805135713122e-14,1.2240805135713122e-14
Anhui,1998,1997,1.1920000000000073,1.0804749707998331,4.695724822842421,1.9282658540816011,-6.512465647723847,-1.7763568394002505e-15,1.490232247818993e-15,1.490232247818993e-15
Anhui,1999,1998,3.36099999999999,1.0151226683723615,3.279637297822954,-2.1292946933712478,1.1955347271758758,4.618527782440651e-14,1.3741528659448571e-14,1.3741528659448571e-14
Anhui,2000,1999,7.231000000000009,-2.901607539850339,8.318528222274058,1.3057481474259978,0.5083311701502761,1.5987211554602254e-14,2.21092678116474e-15,2.21092678116474e-15
Anhui,2001,2000,9.107,0.7582043807601246,8.026819710266157,-1.8683666095265523,2.1903425185002816,-1.2434497875801753e-14,1.3653780471946584e-15,1.3653780471946584e-15
Anhui,2002,2001,8.009999999999991,0.36752059237007584,11.011982241446256,-6.004737175169183,2.635234341352924,-8.171241461241152e-14,1.0201300201299828e-14,1.0201300201299828e-14
Anhui,2003,2002,18.393,0.47550360677905096,16.233680268375377,-7.177371907876666,8.861188032722275,-3.552713678800501e-14,1.9315574831732185e-15,1.9315574831732185e-15
Anhui,2004,2003,1.4190000000000111,1.7215477145479388,29.984061623654245,-30.772935921582267,0.48632658338010976,-1.532107773982716e-14,1.0797094954071205e-14,1.0797094954071205e-14
Anhui,2005,2004,12.972999999999985,-2.994891328252564,23.02974048851216,-15.84751212214648,8.785662961886738,1.2967404927621828e-13,9.995687140693628e-15,9.995687140693628e-15
Anhui,2006,2005,24.997000000000014,-0.3107057388856388,25.619670327731,-2.255686350212372,1.9437217613671707,-1.4921397450962104e-13,5.969275293420049e-15,5.969275293420049e-15
Anhui,2007,2006,29.937999999999988,0.28445478469190855,40.118117987701616,-26.1739688868118,15.709396114418197,6.394884621840902e-14,2.1360426955177048e-15,2.1360426955177048e-15
Anhui,2008,2007,32.71600000000001,0.6901187764416828,45.1763498829972,-35.8257974836516,22.675328824212833,-1.1368683772161603e-13,3.4749614170930433e-15,3.4749614170930433e-15
Anhui,2009,2008,28.964,-0.18239365403883373,36.046038528086044,-18.453661534123647,11.55401666007642,1.4210854715202004e-14,4.906385414722415e-16,4.906385414722415e-16
Anhui,2010,2009,10.401999999999987,-8.624532603593742,70.20279288596382,-34.779554401042844,-16.39670588132748,2.3803181647963356e-13,2.288327403188174e-14,2.288327403188174e-14
Anhui,2011,2010,31.31400000000002,0.8052418620327851,67.55040046221771,-36.74868568826594,-0.2929566359844114,-1.2789769243681803e-13,4.084361385859933e-15,4.084361385859933e-15
Anhui,2012,2011,19.543999999999983,0.34722977079220824,40.35640587033833,-12.821696498588027,-8.337939142542668,1.3500311979441904e-13,6.907650419280554e-15,6.907650419280554e-15
Anhui,2013,2012,22.41700000000003,0.6129724322499908,40.03205780038074,-9.706375063588409,-8.5216551690422,-9.237055564881302e-14,4.120558310604135e-15,4.120558310604135e-15
Anhui,2014,2013,9.132000000000005,0.5746361585489957,30.362116081710628,-15.893669930852367,-5.911082309407364,1.1368683772161603e-13,1.2449281397461231e-14,1.2449281397461231e-14
Anhui,2015,2014,4.125999999999976,0.9076578024234272,20.113818931905627,-8.344454633192841,-8.551022101136033,-2.0250467969162855e-13,4.908014534455398e-14,4.908014534455398e-14
Anhui,2016,2015,6.216000000000008,1.4409315930279107,39.420006693673564,-32.0944850702651,-2.5504532164366354,2.682298827494378e-13,4.3151525538841294e-14,4.3151525538841294e-14
Anhui,2017,2016,6.135999999999967,1.5904662793014162,39.11348509103601,-35.1314745044288,0.5635231340914626,-1.2168044349891716e-13,1.983058075275714e-14,1.983058075275714e-14
Anhui,2018,2017,12.682000000000016,1.2840468552009352,41.73186225884852,-40.32908681619042,9.995177702140705,2.7355895326763857e-13,2.1570647631890728e-14,2.1570647631890728e-14
Anhui,2019,2018,7.076000000000022,1.1042322283279367,88.15011524958466,-77.89053590697614,-4.287811570936198,-2.282618538629322e-13,3.2258600037158207e-14,3.2258600037158207e-14
Anhui,2020,2019,3.555999999999983,0.9064031936109322,16.67390380047647,16.195894216015127,-30.220201210102775,2.3092638912203256e-13,6.493992944939079e-14,6.493992944939079e-14
Anhui,2021,2020,16.245000000000005,0.5697299260170693,45.073223310855326,-39.14778029764069,9.749827060768448,-1.4210854715202004e-13,8.747833004125576e-15,8.747833004125576e-15
Anhui,2022,2021,16.95999999999998,1.0332094408779697,20.38051269425162,-6.564152736368293,2.110430601238796,-1.1368683772161603e-13,6.703233356227368e-15,6.703233356227368e-15
Anhui,2023,2022,17.410000000000025,-0.4593509115049971,20.88296443725785,22.760855866797673,-25.774469392550603,1.0302869668521453e-13,5.917788436830234e-15,5.917788436830234e-15
Beijing,1991,1990,1.902000000000001,0.35418693411883856,8.275804331235532,-3.939597981621964,-2.788393283732388,-1.687538997430238e-14,8.872444781441835e-15,8.872444781441835e-15
Beijing,1992,1991,3.1969999999999956,0.37010534299010517,8.210408720512229,-3.838987004502031,-1.544527059000319,1.2434497875801753e-14,3.889426923929237e-15,3.889426923929237e-15
Beijing,1993,1992,8.104,0.5091899058113347,12.058235332738898,-7.523052481584509,3.0596272430342895,-1.4210854715202004e-14,1.7535605522213729e-15,1.7535605522213729e-15
Beijing,1994,1993,1.5489999999999995,0.7123317452770402,11.636244615136183,-7.099922940609213,-3.699653419804061,4.929390229335695e-14,3.182304860771915e-14,3.182304860771915e-14
Beijing,1995,1994,4.894999999999996,6.845372564767126,14.426641490384098,-15.998147961404692,-0.3788660937465006,-3.552713678800501e-14,7.257842040450467e-15,7.257842040450467e-15
Beijing,1996,1995,5.680000000000007,0.4446961054251,4.383368554742339,0.6089570657063104,0.2429782741262317,2.4868995751603507e-14,4.378344322465401e-15,4.378344322465401e-15
Beijing,1997,1996,-3.344999999999999,-1.0789586282233345,9.138643085485796,1.1370711873662644,-12.5417556446287,-2.4868995751603507e-14,7.434677354739467e-15,7.434677354739467e-15
Beijing,1998,1997,0.5360000000000014,0.3357817742573009,6.996795744651682,-5.2049404675653985,-1.591637051343612,2.886579864025407e-14,5.385410194077238e-14,5.385410194077238e-14
Beijing,1999,1998,1.1310000000000002,0.6187373778144233,4.871656656763561,-1.6773084612871136,-2.682085573290855,-1.554312234475219e-14,1.3742813744254808e-14,1.3742813744254808e-14
Beijing,2000,1999,1.316999999999993,5.829768173023419,3.5506828718960586,-6.45174612478161,-1.6117049201378393,-3.6415315207705135e-14,2.765020137259326e-14,2.765020137259326e-14
Beijing,2001,2000,1.0600000000000023,1.139009550306424,28.232611968113932,-26.733964142983357,-1.5776573754370098,1.4210854715202004e-14,1.3406466712454692e-14,1.3406466712454692e-14
Beijing,2002,2001,0.6880000000000024,1.9994118585952205,9.38363648751783,-8.61913460176066,-2.0759137443523823,-5.329070518200751e-15,7.745742032268507e-15,7.745742032268507e-15
Beijing,2003,2002,7.25,1.7680219819691865,9.756527190779542,-7.52292207960669,3.248372906858012,-4.973799150320701e-14,6.860412621132002e-15,6.860412621132002e-15
Beijing,2004,2003,8.658000000000001,2.1464132314960365,13.897465785445327,-9.904840605800777,2.51896158885938,3.375077994860476e-14,3.8982189822828316e-15,3.8982189822828316e-15
Beijing,2005,2004,1.242999999999995,2.6890649693949347,9.969661301482317,-5.679489930187047,-5.736236340690259,4.973799150320701e-14,4.0014474258412885e-14,4.0014474258412885e-14
Beijing,2006,2005,4.751000000000005,3.754950610406974,10.509860613546303,-7.715148425481526,-1.7986627984717225,-2.398081733190338e-14,5.047530484509231e-15,5.047530484509231e-15
Beijing,2007,2006,5.653999999999996,4.519969290695027,14.543698600096285,-12.504744668449328,-0.9049232223419352,-5.1514348342607263e-14,9.111133417511019e-15,9.111133417511019e-15
Beijing,2008,2007,-1.171999999999997,5.56834214045797,6.667105368654115,-12.919231247265111,-0.48821626184701955,4.929390229335695e-14,4.205964359501457e-14,4.205964359501457e-14
Beijing,2009,2008,-0.5289999999999964,4.9103846817007195,4.030971883119129,-5.845135300480425,-3.6252212643393937,-2.5757174171303632e-14,4.8690310342729316e-14,4.8690310342729316e-14
Beijing,2010,2009,5.188999999999993,5.469833237568271,9.85316748382535,-10.92403233729813,0.79003161590448,1.9539925233402755e-14,3.7656437142807445e-15,3.7656437142807445e-15
Beijing,2011,2010,-6.875,3.160753395555018,11.171643993399147,-15.918639444111006,-5.288757944843096,-6.306066779870889e-14,9.172460770721294e-15,9.172460770721294e-15
Beijing,2012,2011,2.3089999999999975,2.61579494722512,6.865545680998292,-6.411911492084297,-0.7604291361392134,9.547918011776346e-14,4.135087921947318e-14,4.135087921947318e-14
Beijing,2013,2012,-3.4869999999999948,2.208661304011148,7.87123654977988,-15.788797670085966,2.22189981629492,2.3092638912203256e-14,6.622494669401575e-15,6.622494669401575e-15
Beijing,2014,2013,-2.6189999999999998,2.0495737991029173,5.073622557680093,-4.923153417920446,-4.819042938862522,-4.1744385725905886e-14,1.5939055259986977e-14,1.5939055259986977e-14
Beijing,2015,2014,5.903000000000006,0.7591005668073404,6.634828998885467,-5.915939948443727,4.425010382750915,9.769962616701378e-15,1.6550842989499183e-15,1.6550842989499183e-15
Beijing,2016,2015,-10.004000000000005,0.3041238987306476,10.089334593730117,-11.615459813460046,-8.781998679000726,1.7763568394002505e-15,1.7756465807679423e-16,1.7756465807679423e-16
Beijing,2017,2016,-4.899000000000001,-0.040020838523461645,7.7202786385691535,-6.226093605474772,-6.353164194570943,2.220446049250313e-14,4.532447538784063e-15,4.532447538784063e-15
Beijing,2018,2017,3.644999999999996,-0.07953379918532198,6.975043454881117,-3.6382168635437844,0.3877072078480222,-3.68594044175552e-14,1.0112319456119407e-14,1.0112319456119407e-14
Beijing,2019,2018,-0.4680000000000035,-0.0810678235042943,13.766061264347664,-12.793452362423835,-1.3595410784195507,1.3100631690576847e-14,2.7992802757642624e-14,2.7992802757642624e-14
Beijing,2020,2019,-10.195999999999998,-0.03807906817909242,1.7441893757971285,-10.814692059487344,-1.0874182481306944,3.552713678800501e-15,3.48441906512407e-16,3.48441906512407e-16
Beijing,2021,2020,1.9840000000000089,0.0,8.669617364785536,-4.715942004715259,-1.9696753600702384,-2.90878432451791e-14,1.466121131309424e-14,1.466121131309424e-14
Beijing,2022,2021,-4.356000000000009,-0.17874641195584953,2.7398721838425044,-7.0624296174692525,0.14530384558251927,7.016609515630989e-14,1.6107918998234563e-14,1.6107918998234563e-14
Beijing,2023,2022,12.582999999999998,0.0751843792144453,4.06248218471745,-5.307125667445023,13.752459103513143,-1.7763568394002505e-14,1.4117117057937303e-15,1.4117117057937303e-15
Chongqing,1991,1990,1.892000000000003,0.21127659242945768,4.24789930879611,-0.35690469079271075,-2.2102712104328486,-4.440892098500626e-15,2.3471945552328853e-15,2.3471945552328853e-15
Chongqing,1992,1991,2.0279999999999987,0.1448428053189756,7.350954024114281,-3.290378332398187,-2.1774184970350805,9.325873406851315e-15,4.5985569067314204e-15,4.5985569067314204e-15
Chongqing,1993,1992,4.096000000000004,0.18746454928744083,10.587276064516981,-6.359219782573235,-0.3195208312311727,-1.0658141036401503e-14,2.6020852139652083e-15,2.6020852139652083e-15
Chongqing,1994,1993,0.8189999999999955,0.2897465224008948,12.745098790839101,-8.490605441235306,-3.7252398720047037,9.325873406851315e-15,1.1386902816668334e-14,1.1386902816668334e-14
Chongqing,1995,1994,6.455000000000005,0.2446604621055409,13.149463001181513,-8.626636150794512,1.6875126875074573,7.105427357601002e-15,1.1007633396748252e-15,1.1007633396748252e-15
Chongqing,1996,1995,3.1739999999999995,0.3337739267286754,7.473657066445042,-2.7091550971677925,-1.924275896005919,-6.217248937900877e-15,1.9588055885005915e-15,1.9588055885005915e-15
Chongqing,1997,1996,6.43,0.36543240340155436,6.680960050839124,1.0081848307079606,-1.6245772849486342,-5.329070518200751e-15,8.287823511976285e-16,8.287823511976285e-16
Chongqing,1998,1997,6.1640000000000015,0.36110003310834093,3.126321319152512,10.331295741746814,-7.654717094007657,-7.993605777301127e-15,1.296821183858067e-15,1.296821183858067e-15
Chongqing,1999,1998,5.6499999999999915,0.32824209287867817,2.0002898036185193,3.348160105265804,-0.026692001763030607,2.042810365310288e-14,3.6155935669208694e-15,3.6155935669208694e-15
Chongqing,2000,1999,3.6159999999999997,-5.484209537325695,10.614722523343763,0.10678540551787237,-1.621298391535931,-9.769962616701378e-15,2.7018701926718413e-15,2.7018701926718413e-15
Chongqing,2001,2000,-6.10799999999999,-0.487023014411598,7.905657442633627,-21.555495194906495,8.028860766684454,2.1316282072803006e-14,3.4898955587431306e-15,3.4898955587431306e-15
Chongqing,2002,2001,5.454999999999998,-0.35766468466536694,8.752674772090504,-1.3510123553517583,-1.5889977320733981,1.865174681370263e-14,3.4192019823469543e-15,3.4192019823469543e-15
Chongqing,2003,2002,-3.423000000000002,-0.2999827434290018,9.76485196579479,-16.485009947588424,3.5971407252226406,-7.105427357601002e-15,2.075789470523225e-15,2.075789470523225e-15
Chongqing,2004,2003,2.042999999999992,-0.25213239739521875,12.21428436791266,-12.027775088597254,2.108623118079814,-8.881784197001252e-15,4.34742251444018e-15,4.34742251444018e-15
Chongqing,2005,2004,16.373000000000005,0.14215461102886442,19.958947318497035,2.335378827414374,-6.063480756940256,-1.4210854715202004e-14,8.679444643743969e-16,8.679444643743969e-16
Chongqing,2006,2005,10.397000000000006,0.33195792664261264,10.771552148370981,-4.592713469507792,3.8862033944941468,5.684341886080802e-14,5.4672904550166375e-15,5.4672904550166375e-15
Chongqing,2007,2006,7.840000000000003,0.29079078649722134,18.07095418082644,-12.432832243594401,1.9110872762707987,-5.684341886080802e-14,7.250436079184693e-15,7.250436079184693e-15
Chongqing,2008,2007,25.891000000000005,0.9652170345413853,24.462425556486764,8.364130549686955,-7.900773140715196,9.237055564881302e-14,3.5676704510761654e-15,3.5676704510761654e-15
Chongqing,2009,2008,4.0,0.9411344697716276,15.098859933972653,-6.9607142807145905,-5.079280123029683,-7.105427357601002e-15,1.7763568394002505e-15,1.7763568394002505e-15
Chongqing,2010,2009,7.189999999999998,1.2641423048042426,25.781956063634784,-11.32202389776002,-8.534074470678979,-2.842170943040401e-14,3.952949851238389e-15,3.952949851238389e-15
Chongqing,2011,2010,17.058999999999997,3.0697162976551287,32.355827455913364,-22.065045643813733,3.6985018902452595,-2.1316282072803006e-14,1.2495622294860782e-15,1.2495622294860782e-15
Chongqing,2012,2011,6.566999999999979,1.7135214889959542,19.672482911375536,-14.367719814277429,-0.4512845860940634,-1.9539925233402755e-14,2.975472092797749e-15,2.975472092797749e-15
Chongqing,2013,2012,-7.995999999999981,1.9589057735783917,16.55516523711939,-49.94971564341498,23.439644632717243,-2.1316282072803006e-14,2.6658681931969807e-15,2.6658681931969807e-15
Chongqing,2014,2013,-0.12300000000001887,1.6791169745222572,15.713711825028087,5.475360691630542,-22.991189491180908,3.552713678800501e-15,2.888385104715411e-14,2.888385104715411e-14
Chongqing,2015,2014,2.731000000000023,1.4145620218189296,14.13741882010441,-7.5500132739647405,-5.270967567958635,6.039613253960852e-14,2.211502473072428e-14,2.211502473072428e-14
Chongqing,2016,2015,-5.425000000000011,2.0553562554251603,17.171407869813788,-22.254557997705984,-2.3972061275328285,-1.4654943925052066e-13,2.7013721520833244e-14,2.7013721520833244e-14
Chongqing,2017,2016,-0.17599999999998772,1.6960913620652767,12.450824406201761,-10.351467961236164,-3.9714478070309287,6.750155989720952e-14,3.8353159032508083e-13,3.8353159032508083e-13
Chongqing,2018,2017,-5.515000000000015,0.9226005436995822,6.302214084910485,-19.339189266374827,6.599374637764723,2.220446049250313e-14,4.02619410562159e-15,4.02619410562159e-15
Chongqing,2019,2018,0.23400000000000887,1.1848822787303792,21.05378486060008,-26.13385258351702,4.129185444186687,-1.1901590823981678e-13,5.086149924778302e-13,5.086149924778302e-13
Chongqing,2020,2019,-0.2470000000000141,0.9880997791586817,7.6648819092616955,-3.9328130163650177,-4.967168672055374,0.0,0.0,0.0
Chongqing,2021,2020,10.850999999999999,0.1455245401602116,16.89570699458028,-7.388692421846027,1.1984608871054896,4.618527782440651e-14,4.256315346457148e-15,4.256315346457148e-15
Chongqing,2022,2021,-3.015999999999991,0.04971556579584825,6.869395922823612,-10.60007378485557,0.6649622962361462,-2.708944180085382e-14,8.981910411423706e-15,8.981910411423706e-15
Chongqing,2023,2022,9.662000000000006,-1.1198694924780928,6.712323122822257,4.291150110646114,-0.22160374099037014,9.769962616701378e-14,1.0111739408715971e-14,1.0111739408715971e-14
Fujian,1991,1990,1.9080000000000013,0.3634133290210147,4.1692621660570435,0.41325836334324834,-3.0379338584213067,1.3322676295501878e-15,6.982534746070162e-16,6.982534746070162e-16
Fujian,1992,1991,2.187999999999999,0.3404996783711281,6.489876161384023,-1.6655513790461896,-2.9768244607089613,-1.7763568394002505e-15,8.11863272120773e-16,8.11863272120773e-16
Fujian,1993,1992,4.180999999999997,0.343557452067066,11.177449628020343,-5.9665175547043345,-1.3734895253830794,3.552713678800501e-15,8.497282178427418e-16,8.497282178427418e-16
Fujian,1994,1993,1.2480000000000047,0.35865461024494627,13.292298256506273,-7.810122512935287,-4.592830353815905,-2.220446049250313e-14,1.7792035651044108e-14,1.7792035651044108e-14
Fujian,1995,1994,4.445999999999998,0.6261583002825009,7.470788638421045,-1.993226110261384,-1.65772082844218,1.5987211554602254e-14,3.59586404736893e-15,3.59586404736893e-15
Fujian,1996,1995,5.0489999999999995,0.30996917391504175,8.492248729760078,-2.1616372930221446,-1.5915806106529657,-9.769962616701378e-15,1.9350292368194453e-15,1.9350292368194453e-15
Fujian,1997,1996,-1.5660000000000025,0.2808311358829962,6.257921122338082,7.841362830449668,-15.946115088670753,3.552713678800501e-15,2.2686549673055527e-15,2.2686549673055527e-15
Fujian,1998,1997,2.602000000000004,0.22866098661367065,4.387316881845277,-4.185775306738935,2.1717974382799836,7.993605777301127e-15,3.0721006061879767e-15,3.0721006061879767e-15
Fujian,1999,1998,5.856999999999999,0.24898695328881112,2.850793056777997,8.571495800822458,-5.814275810889273,6.217248937900877e-15,1.061507416407867e-15,1.061507416407867e-15
Fujian,2000,1999,1.6409999999999982,1.4604409878275018,3.7168603200261905,-10.361078846204173,6.8247775383504905,-1.2434497875801753e-14,7.577390539793885e-15,7.577390539793885e-15
Fujian,2001,2000,1.527000000000001,0.5497002293412768,1.5084425432713722,-1.458841724532159,0.9276989519195131,-2.220446049250313e-15,1.454123149476301e-15,1.454123149476301e-15
Fujian,2002,2001,10.628,0.5352994280888199,4.991827428864466,4.3550299687083625,0.7458431743383626,-1.2434497875801753e-14,1.1699753364510495e-15,1.1699753364510495e-15
Fujian,2003,2002,15.539000000000001,0.5419039522920314,7.408203662007332,0.7870453750971962,6.801847010603396,4.618527782440651e-14,2.9722168623725147e-15,2.9722168623725147e-15
Fujian,2004,2003,11.855000000000004,0.6647864757598039,11.916509903334733,-1.5261645749120911,0.7998681958175508,7.105427357601002e-15,5.993612279714045e-16,5.993612279714045e-16
Fujian,2005,2004,25.14099999999999,0.8273426192316456,12.64199655737469,23.716273841494598,-12.044613018100945,7.105427357601002e-15,2.826231000199278e-16,2.826231000199278e-16
Fujian,2006,2005,15.135999999999996,0.9815067272136354,17.27425729779013,-7.28625913468551,4.166495109681783,-4.085620730620576e-14,2.6992737385178233e-15,2.6992737385178233e-15
Fujian,2007,2006,19.825000000000017,1.0697997185637969,27.22426584221875,-15.716573533154493,7.247507972371904,6.039613253960852e-14,3.0464631798037058e-15,3.0464631798037058e-15
Fujian,2008,2007,11.025999999999982,1.1779438678310108,23.688080678502683,-13.607477814326252,-0.2325467320074791,1.9539925233402755e-14,1.7721680784874648e-15,1.7721680784874648e-15
Fujian,2009,2008,21.499000000000024,1.2882924325532812,20.104382820641764,-3.9699630877569323,4.076287834561956,-4.618527782440651e-14,2.148252375664285e-15,2.148252375664285e-15
Fujian,2010,2009,7.578999999999979,1.386961444169293,33.75848355507099,-13.528674388493368,-14.03777061074694,3.552713678800501e-15,4.687575773585579e-16,4.687575773585579e-16
Fujian,2011,2010,31.03,5.062155041985363,31.384996809863644,-25.55993566977317,20.14278381792418,-1.4210854715202004e-14,4.579714700355141e-16,4.579714700355141e-16
Fujian,2012,2011,-1.5979999999999848,3.3349328417668236,22.333274721383336,-14.228761704058225,-13.037445859091926,5.329070518200751e-15,3.3348376209016286e-15,3.3348376209016286e-15
Fujian,2013,2012,3.584000000000003,2.551927610916484,20.824458201346467,-28.788330315537316,8.995944503274417,-4.796163466380676e-14,1.3382152528963928e-14,1.3382152528963928e-14
Fujian,2014,2013,2.3859999999999957,3.4794996818704482,18.163021165801272,0.3943743864803156,-19.650895234152166,1.2789769243681803e-13,5.360339163320128e-14,5.360339163320128e-14
Fujian,2015,2014,-8.278999999999996,2.204194174520341,15.036471570153516,-16.47156884565776,-9.048096899015944,-1.509903313490213e-13,1.823774989117301e-14,1.823774989117301e-14
Fujian,2016,2015,-16.426000000000016,1.6930471605535498,20.19425308704246,-20.349874801296302,-17.963425446299702,-2.1316282072803006e-14,1.29771594257902e-15,1.29771594257902e-15
Fujian,2017,2016,18.155,2.57671536806285,20.93692577124401,-16.988503034542074,11.629861895235068,1.4921397450962104e-13,8.218891462936989e-15,8.218891462936989e-15
Fujian,2018,2017,26.146000000000015,2.2391691496526467,22.771274795578424,-20.807669606659744,21.943225661428635,5.3290705182007514e-14,2.0381972455445376e-15,2.0381972455445376e-15
Fujian,2019,2018,7.078999999999979,2.0129818130414177,40.457024682581526,-26.933559040914368,-8.457447454708623,2.3092638912203256e-14,3.2621329159773023e-15,3.2621329159773023e-15
Fujian,2020,2019,-1.495999999999981,1.4701661597976727,7.418242866828347,-8.699664023359182,-1.684745003266649,-1.7008616737257398e-13,1.1369396214744396e-13,1.1369396214744396e-13
Fujian,2021,2020,24.097999999999985,1.6524043789321334,26.45080758207189,-5.4621447053133245,1.456932744309205,8.171241461241152e-14,3.3908380202677225e-15,3.3908380202677225e-15
Fujian,2022,2021,-6.319000000000017,0.06551244706402742,23.093696075624532,-1.668743413518649,-27.80946510916999,6.394884621840902e-14,1.0120089605698504e-14,1.0120089605698504e-14
Fujian,2023,2022,8.79600000000005,-0.3291848471232892,6.715327681079611,-27.869029868495947,30.278887034539736,-6.039613253960852e-14,6.866317933106887e-15,6.866317933106887e-15
Gansu,1991,1990,2.2779999999999987,0.5008168359864353,3.7175649151543033,-0.22006985509926558,-1.7203118960414776,3.1086244689504383e-15,1.36462882745849e-15,1.36462882745849e-15
Gansu,1992,1991,2.4480000000000004,0.5077002584931413,5.84615467479711,-2.2228532635608107,-1.6830016697294345,-6.217248937900877e-15,2.539725873325521e-15,2.539725873325521e-15
Gansu,1993,1992,5.689999999999998,0.5892293635546543,6.413103516451298,-2.586928680571726,1.2745958005657851,-1.3322676295501878e-14,2.3414193840952343e-15,2.3414193840952343e-15
Gansu,1994,1993,2.448999999999998,0.6763212841504179,8.891525914010272,-4.881671829165362,-2.237175368995336,6.217248937900877e-15,2.5386888272359663e-15,2.5386888272359663e-15
Gansu,1995,1994,2.003,1.2615327872042992,9.203146948192847,-5.709153275272871,-2.7525264601242747,-4.440892098500626e-16,2.217120368697267e-16,2.217120368697267e-16
Gansu,1996,1995,0.6550000000000011,0.6144383711583583,12.23051657442438,-8.114447541980027,-4.075507403602681,-2.930988785010413e-14,4.4747920381838296e-14,4.4747920381838296e-14
Gansu,1997,1996,-2.378,0.5561344879554339,4.0357575098384375,6.72457616322017,-13.694468161014074,3.375077994860476e-14,1.419292680765549e-14,1.419292680765549e-14
Gansu,1998,1997,0.8239999999999981,0.5019279157221777,4.892453854703196,-4.085479847244777,-0.48490192318059827,-2.220446049250313e-16,2.6947160791872794e-16,2.6947160791872794e-16
Gansu,1999,1998,1.3900000000000006,0.48766420829471774,3.066286530694199,-1.3800159944358845,-0.7839347445530237,-7.993605777301127e-15,5.750795523238218e-15,5.750795523238218e-15
Gansu,2000,1999,2.7660000000000053,-0.5923027363834855,3.4631661075400553,-0.23715998939875613,0.13229661824216699,2.4424906541753444e-14,8.830407281906506e-15,8.830407281906506e-15
Gansu,2001,2000,1.830999999999996,0.17722124781137152,7.350219328632884,-7.277985768401266,1.5815451919570458,-3.885780586188048e-14,2.1222176877051102e-14,2.1222176877051102e-14
Gansu,2002,2001,5.490000000000002,0.18813071584518767,5.192812837213004,-7.23395091563392,7.343007362575715,1.509903313490213e-14,2.7502792595450134e-15,2.7502792595450134e-15
Gansu,2003,2002,8.990999999999993,0.1577129225656619,8.347213456950065,-5.513919491766339,5.9999931122505865,1.7763568394002505e-14,1.9757055270829185e-15,1.9757055270829185e-15
Gansu,2004,2003,9.414000000000001,0.1194385616750842,14.094388245247814,1.853080388857354,-6.652907195780252,0.0,0.0,0.0
Gansu,2005,2004,9.219000000000008,0.1339274110259976,11.424025739721348,-0.16437033071393894,-2.1745828200333657,-3.197442310920451e-14,3.468317942206799e-15,3.468317942206799e-15
Gansu,2006,2005,4.247,0.07222636097034825,14.928183610394523,-7.760375332816304,-2.9930346385485334,-3.375077994860476e-14,7.946969613516543e-15,7.946969613516543e-15
Gansu,2007,2006,8.599000000000004,0.03859502959580882,16.81489823306561,-12.951222501391733,4.696729238730288,3.197442310920451e-14,3.718388546250087e-15,3.718388546250087e-15
Gansu,2008,2007,8.382999999999996,0.12569487487349473,16.81458885607349,-10.464793180391725,1.9075094494447888,-5.5067062021407764e-14,6.568896817536418e-15,6.568896817536418e-15
Gansu,2009,2008,-4.0390000000000015,0.17083283097842913,7.1760948730919925,-6.10446224572542,-5.281465458345076,7.37188088351104e-14,1.8251747669004796e-14,1.8251747669004796e-14
Gansu,2010,2009,21.319000000000003,0.22945063701740032,22.765117633179493,-11.482092200620254,9.806523930423355,7.105427357601002e-15,3.3329083716876967e-16,3.3329083716876967e-16
Gansu,2011,2010,21.281000000000006,-0.43416165818404573,27.825906257711704,-21.453336624495208,15.342592024967649,-9.237055564881302e-14,4.3405176283451436e-15,4.3405176283451436e-15
Gansu,2012,2011,7.509999999999991,-0.1202284284229436,18.24441175475429,1.7762154274519284,-12.390398753783272,-8.881784197001252e-15,1.1826610115847222e-15,1.1826610115847222e-15
Gansu,2013,2012,0.931999999999988,-0.8055189657504466,18.727810740538523,-10.819695663755216,-6.170596111032907,3.552713678800501e-14,3.8119245480692566e-14,3.8119245480692566e-14
Gansu,2014,2013,-0.7279999999999802,-0.37341308673216794,12.503031325956632,-5.275101722823184,-7.58251651640126,-1.7763568394002505e-15,2.440050603571839e-15,2.440050603571839e-15
