province,year,CO2,GDP,Population,Energy,CoalShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual,scenario,stirpat_co2_pred,pred_residual,pred_log_co2,pred_co2
Shanxi,2027,,30970.489509755695,3469.4668664999995,15502.749171292988,47.12184637082727,37.607513561074406,68.75574171348413,6480.3933237350975,1093.5616438026,,,,,8.926584602607473,0.02095777495146544,,10.340790078775681,8.151756220358854,9.648772653069738,6.997195211461261,2.1890338584168276,-3.8652455820600706,24,6.453767353008459,,extensive,635.090401297858,-0.009554002434015274,6.444213350574444,629.0516391663485
Shanxi,2028,,32364.161537694697,3469.4668664999995,15828.30690389014,46.42184637082727,37.007513561074404,69.40574171348413,6513.843902335247,1131.836301335691,,,,,9.328280909724809,0.02053861945243613,,10.384806964192455,8.151756220358854,9.669555192252266,7.031596638178594,2.233050743833602,-3.88544828937759,24,6.476378123293366,,extensive,649.6138590038919,-0.010035688057541847,6.466342435235824,643.1271407399929
Shanxi,2029,,33820.548806890954,3469.4668664999995,16160.701348871831,45.721846370827265,36.4075135610744,70.05574171348414,6547.46714656737,1171.45057188244,,,,,9.748053550662425,0.020127847063387407,,10.428823849609229,8.151756220358854,9.690337731434795,7.065998064895926,2.277067629250376,-3.9056509966951096,24,6.4989888935782725,,extensive,664.469443952453,-0.010597851127386093,6.488391042450886,657.4646789960796
Shanxi,2030,,35342.47350320105,3469.4668664999995,16500.076077198137,45.02184637082726,35.8075135610744,70.70574171348414,6581.2639476991735,1212.4513418983254,,,,,10.186715960442234,0.019725290122119658,,10.472840735026004,8.151756220358854,9.711120270617323,7.100399491613259,2.3210845146671506,-3.925853704012629,24,6.521599663863178,,extensive,679.6647513393592,-0.011186640709638596,6.510413023153539,672.103954767413
Shanxi,2031,,36737.79435710743,3467.7321330667496,16714.57706620171,44.52184637082726,35.507513561074404,71.20574171348414,6615.235201598922,1236.700368736292,,,,,10.594184598859924,0.019429410770287862,,10.511561323137602,8.151256095317171,9.724036495883869,7.120202118909439,2.3603052278204317,-3.9409673418226774,24,6.543087419387546,,extensive,694.4272599302069,-0.011780152097344398,6.5313072672902015,686.2947960646127
Shanxi,2032,,38188.202478326035,3465.9982670002164,16931.86656806233,44.02184637082726,35.20751356107441,71.70574171348414,6649.381808759182,1261.4343761110179,,,,,11.01795198281432,0.019137969608733544,,10.550281911249202,8.150755970275489,9.736952721150416,7.140004746205618,2.3995259409737133,-3.956080979632725,24,6.564575174911915,,extensive,709.5104143386667,-0.012153701856732368,6.552421473055182,700.939426417675
Shanxi,2033,,39695.87271217035,3464.2652678667164,17151.980833447138,43.52184637082726,34.90751356107441,72.20574171348414,6683.7046743206965,1286.6630636332382,,,,,11.458670062126894,0.01885090006460254,,10.5890024993608,8.150255845233806,9.749868946416962,7.159807373501798,2.4387466541269944,-3.9711946174427735,24,6.586062930436284,,extensive,724.9211790816233,-0.012509049847722054,6.573553880588562,715.9095846668203
Shanxi,2034,,41263.065766846834,3462.533135232783,17374.95658428195,43.02184637082726,34.60751356107441,72.70574171348414,6718.204708096376,1312.396324905903,,,,,11.91701686461197,0.0185681365636335,,10.6277230874724,8.149755720192124,9.76278517168351,7.179610000797978,2.477967367280276,-3.9863082552528217,24,6.607550685960651,,extensive,740.6666699472165,-0.012887634336948395,6.594663051623702,731.1824744309587
Shanxi,2035,,42892.13160332195,3460.8018686651667,17600.831019877613,42.52184637082726,34.307513561074416,73.20574171348414,6752.882824595413,1338.644251404021,,,,,12.393697539196449,0.018289614515178996,,10.666443675583999,8.149255595150443,9.775701396950055,7.199412628094158,2.517188080433557,-4.00142189306287,24,6.629038441485017,,extensive,756.7541572804975,-0.013266101479530334,6.615772340005487,746.7812767174709
Sichuan,2024,,63171.114772500005,8372.184,16467.91202845826,21.456769525278805,33.13854589827282,61.53799778297353,6911.595353348878,1619.3415,,,,,7.545356716061186,0.004677374615227177,,11.053602430919243,9.032670061346355,9.709169040906755,7.389774864108957,2.020932369572888,-5.365018306112851,25,5.7249395151987,,extensive,306.41473124872226,-0.03483486920595169,5.690104645992748,295.92458634235373
