province,year,CO2,GDP,Population,Energy,CoalTCE,OilTCE,GasTCE,NonFossilTCE,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,A,B,C,EnergyIntensity,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual,true_energy,true_co2,stirpat_energy_pred,observed_co2_per_energy,stirpat_co2_pred,hybrid_residual_pred,hybrid_energy_pred,hybrid_co2_pred
Fujian,2020,253.407,43903.89,4161.0,9602.8721482,2534.2716360000004,3019.185333000001,512.4490000000001,3536.966179200001,26.39076722972964,31.440440801515084,5.336413857140183,36.83237811161512,46.3,68.75,10.551283345349676,0.2187248589635223,0.0263886674829363,0.2187248589635223,MEIC_1990_2023,10.551283345349676,0.0057718575734405,5.534996891814886,10.689758205615949,8.333510708982942,9.169817514814053,2.3562474966330047,-5.15476131380106,3,9.373016610541107,-0.2031990957270544,9602.8721482,253.407,11766.556722833762,0.026388667482936303,310.5037527779688,-0.21899156272411346,9452.410315596102,249.43651273054255
Fujian,2021,277.505,48810.4,4187.0,10458.469264,2553.143809,3172.471379000001,538.7830000000001,4194.071076,24.41221315043107,30.33399342598097,5.151643002428584,40.10215042115938,46.84727,69.7,11.657606878433246,0.2142672312458,0.0265339977577047,0.2142672312458,MEIC_1990_2023,11.657606878433246,0.0056853662334256,5.6258389510421845,10.795698683889611,8.339739766019143,9.255167385036092,2.45595891787047,-5.169859732847429,3,9.456295966915636,-0.2011285818795443,10458.469264,277.505,12788.427851895967,0.026533997757704746,339.3281159467765,-0.24721522629261017,9987.411616494177,265.00595743733084
Fujian,2022,271.186,53109.9,4188.0,11310.699648000002,2701.316148000001,3722.518624000001,549.1570000000002,4337.707876,23.882838657798303,32.91147974792373,4.8551992103963615,38.35048238388161,47.2,70.11,12.681446991404012,0.2129678204628516,0.0239760588150665,0.2129678204628516,MEIC_1990_2023,12.681446991404012,0.0051061289891338,5.602804932314879,10.880118630530092,8.339978571990427,9.33350442820481,2.5401400585396656,-5.277313698215215,3,9.521699512914791,-0.1881950847099815,11310.699648000002,271.186,13652.794608953665,0.0239760588150665,327.3402065342959,-0.2610614597797394,10515.840865576078,252.12841908293183
Fujian,2023,279.982,54355.1,4183.0,10462.406374910404,2202.6146716602843,3397.445639344459,471.59172418495626,4277.68864417135,21.052658372573934,32.47288929143276,4.507488117799236,40.88627884336009,45.22705769316488,71.32521105592204,12.994286397322496,0.1924825154384851,0.0267607651592865,0.1924825154384851,MEIC_1990_2023,12.994286397322496,0.005150979392918,5.634725315388549,10.90329372439356,8.338783971442199,9.255543766123084,2.564509752951362,-5.268568409005011,3,9.507322256892628,-0.2517784907695439,10462.406374910404,279.982,13457.909201123168,0.02676076515928657,360.143947666259,-0.25733160972595215,10404.46840484684,278.43153558932323
Gansu,1990,36.767,242.8,2255.0,854.6655503100152,452.6426258814853,280.83850525774045,0.0221487140841948,159.54092629709908,52.961374857954326,32.85946241262107,0.0025915065929778,18.66705944088051,36.20249627769717,14.483461350904642,0.1076718403547671,3.520039334061018,0.043019166955616,3.520039334061018,MEIC_1990_2023,0.1076718403547671,0.1514291598023064,3.6046007037333863,5.492238059185343,7.720905251936779,6.750710223182068,-2.2286671927514354,-1.8876373554519568,4,6.964918946817743,-0.2142087236356751,854.6655503100152,36.767,1058.8290924806045,0.04301916695561604,45.549945506886544,,,
Gansu,1991,39.045,271.39,2285.0,949.7717030418424,505.5535663378881,296.2885165970321,0.0456946427335904,182.5188902719925,53.22895646593251,31.195761639150355,0.0048111185653608,19.21713288440133,37.57795897160024,15.23429854775117,0.1187702407002188,3.4996562255125188,0.0411098792214489,3.4996562255125188,MEIC_1990_2023,0.1187702407002188,0.1438704447474114,3.664714827114639,5.603556900738151,7.734121303328305,6.856221643127356,-2.1305644025901542,-1.9388420736235128,4,7.05717788494459,-0.2009562418172343,949.7717030418424,39.045,1161.1636001950455,0.04110987922144893,47.735295360361135,,,
Gansu,1992,41.493,317.79,2314.0,1052.4103773273478,562.3297142696305,312.1114725648728,0.0917382907452968,208.13092831890376,53.43255125416919,29.65682202388545,0.0087169694181723,19.77659407421118,38.87025255591364,16.019081581595884,0.137333621434745,3.311653536383611,0.0394266351737937,3.311653536383611,MEIC_1990_2023,0.137333621434745,0.1305673558010006,3.7255247383106807,5.761390787276515,7.746732907753622,6.958838409747841,-1.9853421204771076,-2.035866048965834,4,7.124220656892259,-0.1653822471444179,1052.4103773273478,41.493,1241.6800950497757,0.039426635173793786,48.9552681100891,,,
Gansu,1993,47.183,372.24,2345.0,1162.7701796297426,622.9222155028972,328.3446235292133,0.1792254965225405,236.56906533225109,53.57225584347651,28.23813590005956,0.0154136646830425,20.34529862191521,40.07378108929614,16.838668879909335,0.1587377398720682,3.123710991913128,0.0405780960215408,3.123710991913128,MEIC_1990_2023,0.1587377398720682,0.1267542445733935,3.854033658223375,5.9195388075363935,7.76004068088038,7.058560523042615,-1.8405018733439864,-2.0655051493130183,4,7.1903898654301095,-0.1318293423874941,1162.7701796297426,47.183,1326.6203081975002,0.04057809602154085,53.83172625016429,-0.09867091476917267,1201.972156672561,48.77374158867772
Gansu,1994,49.632,453.60789,2378.0,1280.9893435525685,687.22699058563,345.0297605689185,0.340726062114939,268.02253006544726,53.64814266758402,26.934631603729606,0.0265986648390066,20.92308819073704,41.18390158845712,17.693858120071134,0.1907518460891505,2.824001459834767,0.0387450529934585,2.824001459834767,MEIC_1990_2023,0.1907518460891505,0.1094160862149024,3.904635786994128,6.117233146442159,7.774015077250727,7.155387983011678,-1.6567819308085676,-2.212597359448031,4,7.2453608225921,-0.0899728395804215,1280.9893435525685,49.632,1401.5875291932982,0.03874505299345859,54.30458309356503,-0.08609049767255783,1285.9722485763002,49.825062919205855
Gansu,1995,51.635,557.76355,2438.0,1407.1487735496462,755.079594265465,362.2127753417669,0.6303131484636455,302.67475423521233,53.66025316290586,25.740901186166408,0.0447936394723657,21.50979057258394,42.19683462091552,18.58537520133123,0.2287791427399507,2.522841038195569,0.0366947695727627,2.522841038195569,MEIC_1990_2023,0.2287791427399507,0.0925750705652959,3.944199737123368,6.323935127056094,7.798933310041217,7.24932078965503,-1.4749981829851226,-2.379735389932727,4,7.304985764629194,-0.0556649749741637,1407.1487735496462,51.635,1487.6987837551596,0.03669476957276276,54.590764063575,-0.06910186260938644,1388.3675368554013,50.94582684721316
Gansu,1996,52.29,714.18,2467.0,1541.265240718313,826.2506265666475,379.94329178122894,1.1345851666369855,340.70006933163995,53.6085940783022,24.65138911483884,0.0736138814178543,22.10521981102067,44.1,19.51386265562716,0.2894933117146331,2.1580907344343347,0.0339266718138858,2.1580907344343347,MEIC_1990_2023,0.2894933117146331,0.0732168360917415,3.956805148200039,6.571135031407843,7.810758116529357,7.34035894297358,-1.239623085121513,-2.6143298832078044,4,7.38377091008023,-0.0434119671066497,1541.265240718313,52.29,1609.6481763303334,0.03392667181388587,54.61000541417911,-0.05113568156957626,1529.4068026341977,51.88768266289494
Gansu,1997,49.912,781.34,2494.0,1923.4041472,1089.5465460000005,443.22078,1.5959999999999996,389.0408212,56.64678157141909,23.04355954754593,0.0829778807705796,20.226681000264403,43.9,20.47986758573517,0.3132878909382518,2.461673723603041,0.0259498244675511,2.461673723603041,MEIC_1990_2023,0.3132878909382518,0.063880001023882,3.910261454808485,6.661010394415601,7.821643126239982,7.561851888457818,-1.160632731824381,-2.750748939607116,4,7.551209567489706,0.0106423209681123,1923.4041472,49.912,1903.0431989586484,0.025949824467551195,49.383636967144035,-0.03689148277044296,1834.1163377995572,47.594997018966346
Gansu,1998,50.736,869.75,2519.0,1974.0883316000004,1086.3174640000004,461.80424,13.034,412.93262759999993,55.02881743490876,23.39329160745848,0.6602541432092823,20.91763681442348,43.9,21.48382924179693,0.3452759031361651,2.269719265995976,0.0257009776046234,2.269719265995976,MEIC_1990_2023,0.3452759031361651,0.0583340040241448,3.926635717795992,6.768205814032052,7.831617276352611,7.587861966510017,-1.0634114623205588,-2.84157009623606,4,7.563923206515996,0.0239387599940208,1974.0883316000004,50.736,1927.3922578401946,0.025700977604623407,49.53586525407538,-0.011366350576281548,1905.6088750452539,48.97601102070967
Gansu,1999,52.126,931.98,2543.0,2059.3249152,1076.9318469999998,475.410497,1.862,505.1205711999999,52.29538277573887,23.08574492014188,0.0904179804875115,24.52845432363173,45.47201,22.526066370929342,0.3664883995281164,2.209623506083821,0.0253121785762192,2.209623506083821,MEIC_1990_2023,0.3664883995281164,0.0559303847722054,3.9536638645872206,6.837311355227871,7.841099765422119,7.630133497006659,-1.0037884101942487,-2.88364749064065,4,7.615556196896708,0.0145773001099511,2059.3249152,52.126,2029.5232594570177,0.025312178576219268,51.37165516796662,0.006277570500969887,2042.3038082284152,51.695158700770314
Gansu,2000,54.892,983.36,2515.0,2163.2441214,1095.4704529999997,526.194532,2.394,539.1851364,50.640167799972446,24.324325063204583,0.1106671214920792,24.92484001533088,44.73235,23.60676449882532,0.3909980119284294,2.199849619061178,0.0253748522679332,2.199849619061178,MEIC_1990_2023,0.3909980119284294,0.0558208590953465,4.005367618407387,6.89097527894212,7.83002808253384,7.67936428199789,-0.9390528035917196,-2.885607660534733,4,7.642864117974826,0.0365001640230646,2163.2441214,54.892,2085.7089866170436,0.025374852267933224,52.92455740930819,0.013014532625675201,2113.030919722354,53.6178474255298
Gansu,2001,56.723,1125.37278,2523.0,2172.9361544,1085.7904579999995,519.569646,5.586,561.9900504000001,49.96881550345472,23.91094855446711,0.2570715199656858,25.86316442211249,44.9,24.72596332631856,0.4460454934601664,1.9308589944747017,0.0261043104672638,1.9308589944747017,MEIC_1990_2023,0.4460454934601664,0.0504037426602765,4.038179772221504,7.02586961975092,7.833203948641057,7.683834598508637,-0.8073343288901375,-2.987689847529416,4,7.651475504171845,0.0323590943367921,2172.9361544,56.723,2103.747388546963,0.02610431046726386,54.916874975325506,0.02242697961628437,2151.4611259938342,56.16240919119214
Gansu,2002,62.213,1232.0302,2531.0,2106.2253708,1101.956556,392.356106,29.659,582.2537088,52.319023940987286,18.628400903317047,1.4081588993838172,27.644416256311864,45.7,25.88354444701016,0.4867760568945081,1.709556608920788,0.0295376747723677,1.709556608920788,MEIC_1990_2023,0.4867760568945081,0.050496327119254,4.130563981122439,7.11641865678004,7.836369760545124,7.652652700643579,-0.7199511037650843,-2.985854675657601,4,7.653187433058547,-0.0005347324149678,2106.2253708,62.213,2107.3519389584058,0.02953767477236772,62.2462762038719,0.025297198444604874,2161.342059335937,63.841018820504395
Gansu,2003,71.204,1399.83,2537.0,2202.9611886,1105.796164,375.417393,89.376,632.3716316,50.19589858061651,17.04148919839032,4.057084639643569,28.7055275813496,46.5752,27.079219613314493,0.5517658651951123,1.573734802511734,0.0323219493690902,1.5737348025117337,MEIC_1990_2023,0.5517658651951123,0.0508661766071594,4.265548996615187,7.244106079658875,7.838737559599282,7.697557729125591,-0.5946314799404064,-2.978557083043689,4,7.711842468151135,-0.0142847390255438,2202.9611886,71.204,2234.6557495809034,0.03232194936909021,72.22842999530029,0.021663563326001167,2283.594536235562,73.81022697973688
Gansu,2004,80.618,1688.49,2541.0,2722.985448000001,1337.606138,461.33501,104.538,819.5063000000004,49.12277952063444,16.942250291452893,3.839095066658614,30.095875121254046,48.63464,28.31251979656407,0.6644982290436836,1.6126749036121035,0.0296064747827473,1.6126749036121035,MEIC_1990_2023,0.6644982290436836,0.0477456188665612,4.389721949641288,7.431589917391739,7.840312983320164,7.909484148553714,-0.4087230659284251,-3.041867967750451,4,7.888992853381812,0.0204912951719018,2722.985448000001,80.618,2667.755746033265,0.02960647478274734,78.98284322146318,0.015852564945816994,2710.3835042031587,80.24490086876519
Gansu,2005,89.837,1933.98,2545.0,3112.8658478,1559.2456679999998,549.4251869999999,119.168,885.0269928000001,50.09035866746354,17.65014022009021,3.8282407860339145,28.43126032641233,43.4,30.02,0.7599135559921415,1.609564653098791,0.0288599009377457,1.6095646530987913,MEIC_1990_2023,0.7599135559921415,0.0464518764413282,4.497996917174509,7.567335334698135,7.841885928984623,8.043299075327354,-0.2745505942864885,-3.069338417523625,4,7.918650550167491,0.1246485251598636,3112.8658478,89.837,2748.060173134587,0.028859900937745767,79.30874436762866,0.018836993724107742,2800.315991468373,80.81684210816256
Gansu,2006,94.084,2276.7,2547.0,3367.894007,1662.391527,587.430262,149.75800000000004,968.314218,49.35997164830016,17.442065004986958,4.446636375394697,28.7513269713182,45.8,31.09,0.8938751472320376,1.4792875684104188,0.0279355584838629,1.4792875684104188,MEIC_1990_2023,0.8938751472320376,0.0413247243817806,4.544188000253297,7.730482305077976,7.842671474979457,8.122042904261306,-0.1121891699014802,-3.1862943048246795,4,8.024615226088802,0.0974276781725045,3367.894007,94.084,3055.2454928089805,0.027935558483862942,85.34998914692393,0.05814095586538315,3238.145867791846,90.45941326897822
Gansu,2007,102.683,2702.4,2548.0,3504.250914800001,1713.7880190000003,548.2847969999999,164.255,1077.9230988000002,48.9059733640053,15.64627677442705,4.687307044888781,30.76044281667886,47.3,32.25,1.060596546310832,1.296718070899941,0.029302410842307,1.296718070899941,MEIC_1990_2023,1.060596546310832,0.0379969656601539,4.631646572560939,7.901895546053535,7.843064016692054,8.161732057597566,0.0588315293614816,-3.2702489734925964,4,8.106777599709043,0.0549544578885239,3504.250914800001,102.683,3316.872499498048,0.02930241084230707,97.19236069184176,0.07634474337100983,3580.0152640259375,104.90307808821844
Gansu,2008,111.066,3166.82,2551.0,3723.252226600001,1773.975005,640.972024,154.94500000000008,1153.3601975999998,47.64584554133091,17.215380129788382,4.161549918456444,30.97722441042425,46.3,33.56,1.24140337122697,1.1757069320643423,0.0298303722768261,1.1757069320643423,MEIC_1990_2023,1.24140337122697,0.0350717754719245,4.710124619205603,8.060483208800893,7.844240718141811,8.222352819791716,0.2162424906590814,-3.350358589595289,4,8.167909744038948,0.0544430757527685,3723.252226600001,111.066,3525.9660838551904,0.029830372276826177,105.18088091686323,0.07669179886579514,3807.0182223337993,113.56477083687824
Gansu,2009,107.027,3387.56,2555.0,3765.922114,1723.039394,683.712336,163.05799999999996,1196.112384,45.75345272262845,18.15524366418164,4.329829323708631,31.761474289481285,45.1,34.89,1.3258551859099803,1.1116916346869132,0.0284198655097305,1.1116916346869132,MEIC_1990_2023,1.3258551859099803,0.0315941267460945,4.6730811390790175,8.12786517720822,7.845807502637805,8.233748027643703,0.2820576745704145,-3.454784038129202,4,8.180709110458881,0.0530389171848213,3765.922114,107.027,3571.3862704785743,0.028419865509730507,101.4983174902991,0.07003770023584366,3830.4854009881524,108.86187993306942
Gansu,2010,128.346,4120.75,2560.0,4154.054458600001,1976.3896340000003,737.9844110000001,184.338,1255.3424136000003,47.577364565078014,17.765400486557787,4.437544135185112,30.219690813179074,48.2,36.12,1.60966796875,1.0080821351938365,0.0308965617276127,1.0080821351938365,MEIC_1990_2023,1.60966796875,0.03114627191652,4.854729742047724,8.323790464611465,7.847762537473608,8.331840114268275,0.4760279271378572,-3.4690607225637424,4,8.328861188233285,0.0029789260349897,4154.054458600001,128.346,4141.6982508743695,0.03089656172761277,127.9642356652858,0.0681169331073761,4433.648535913227,136.984495668383
Gansu,2011,149.627,5020.37,2552.0,4335.7522042,2005.1310060000003,722.1507710000001,200.165,1408.3054272,46.24643917744307,16.6557205529518,4.616615308552508,32.48122496105263,47.4,37.25,1.9672296238244515,0.863632004055478,0.0345100441522137,0.863632004055478,MEIC_1990_2023,1.9672296238244515,0.0298039785912193,5.008145530539012,8.521258915148964,7.844632644464681,8.374650393008586,0.6766262706842839,-3.5131133846099525,4,8.412120611881061,-0.0374702188724747,4335.7522042,149.627,4501.2958991110545,0.03451004415221373,155.33992022050109,0.05165455490350723,4739.918245637463,163.5747879348323
Gansu,2012,157.137,5650.2,2550.0,4936.541935999999,2367.768758,805.7200480000001,260.41400000000004,1502.63913,47.96411716333084,16.32154772400986,5.275231191715741,30.439103920943584,46.0177,38.78,2.215764705882353,0.8736933092633887,0.0318313916983202,0.8736933092633887,MEIC_1990_2023,2.215764705882353,0.0278108739513645,5.05711803630923,8.639446221744073,7.843848638152472,8.504420352103034,0.7955975835916008,-3.582328185434842,4,8.484622283357105,0.0197980687459295,4936.541935999999,157.137,4839.769058358599,0.03183139169832022,154.05658462602298,0.031979937106370926,4997.0460181808885,159.06292913924725
Gansu,2013,158.069,6330.69,2537.0,5164.103837799999,2175.4774019999995,1053.657927,302.176,1632.7925088000004,42.12691050238044,20.40350000880069,5.85147025488032,31.618119233938547,45.0,40.5,2.4953448955459203,0.8157252744645528,0.0306091831157562,0.8157252744645528,MEIC_1990_2023,2.4953448955459203,0.024968684298236,5.063031646558165,8.753164513936973,7.838737559599282,8.54948685978141,0.9144269543376916,-3.690132867378809,4,8.535840103421386,0.0136467563600248,5164.103837799999,158.069,5094.109256682481,0.030609183115756288,155.9265230494632,0.03475744277238846,5274.280474983241,161.4414168626201
Gansu,2014,157.341,6836.82,2531.0,5393.5070144,2318.864014,1082.167302,324.2540000000001,1668.2216984000002,42.9936219200034,20.064260584268204,6.011932479818452,30.93018501590993,42.8,42.28,2.701232714342157,0.7888911825088273,0.029172299132998,0.7888911825088273,MEIC_1990_2023,2.701232714342157,0.023013769559532,5.058415424543795,8.830077990230672,7.836369760545124,8.592951104343053,0.9937082296855484,-3.771662565686877,4,8.555779980083724,0.0371711242593288,5393.5070144,157.341,5196.7046372897785,0.029172299132998045,151.59982218485553,0.03893201798200607,5403.012773904751,157.61830485975895
Gansu,2015,156.202,6790.3169,2523.0,5290.368248600001,2225.149620000001,1051.933241,335.69199999999995,1677.5933876,42.06039193186308,19.883932300523217,6.345342785709383,31.71033298190432,36.74007,44.24,2.69136619104241,0.7791047644035584,0.0295257329282013,0.7791047644035584,MEIC_1990_2023,2.69136619104241,0.0230036391968687,5.051150041420925,8.823252891039505,7.833203948641057,8.573643134641248,0.9900489423984468,-3.77210284961858,4,8.470693512721235,0.102949621920013,5290.368248600001,156.202,4772.824336381917,0.02952573292820136,140.92113666923237,0.055559709668159485,5045.505986412666,148.97226224246154
Gansu,2016,151.167,7200.37,2520.0,5125.931042600001,2085.1154259999994,1066.952265,340.879,1632.9843516000003,40.677789238116176,20.81479942146891,6.65008946017927,31.857321880235627,34.93654,46.07,2.8572896825396823,0.7118982833659938,0.0294906425279034,0.7118982833659938,MEIC_1990_2023,2.8572896825396823,0.0209943377909746,5.018385185956316,8.881887692572672,7.832014180505469,8.542067454355966,1.0498735120672027,-3.863502506616357,4,8.469076186631415,0.0729912677245501,5125.931042600001,151.167,4765.111361939223,0.029490642527903437,140.52619578060072,0.08564230054616928,5191.191298884486,153.0915668893651
Gansu,2017,150.938,7459.89953,2522.0,5158.049377999999,1923.259502,1098.216696,354.8440000000001,1781.7291799999998,37.28656631716332,21.29131800645589,6.879422316379387,34.542693360001415,34.34084,48.12,2.957930027755749,0.6914368427157623,0.0292626124603958,0.6914368427157623,MEIC_1990_2023,2.957930027755749,0.020233248369231,5.016869156470805,8.917297225278697,7.832807516524864,8.548313759485813,1.0844897087538314,-3.900428068807892,4,8.483323222247396,0.0649905372384171,5158.049377999999,150.938,4833.485984526934,0.02926261246039588,141.4404271979667,0.09456642717123032,5312.881643445621,155.4687965801004
Gansu,2018,158.47,8246.07,2515.0,5237.324584399999,1768.0539299999996,1059.291714,383.439,2026.5399404,33.758723590788335,20.225817532012965,7.321276232183875,38.69418264501484,33.89,49.69,3.278755467196819,0.6351297750807353,0.0302578153112797,0.6351297750807354,MEIC_1990_2023,3.278755467196819,0.0192176394330875,5.065565300954717,9.01749200219516,7.83002808253384,8.563566071430852,1.187463919661321,-3.951926701240444,4,8.532674680737395,0.0308913906934567,5237.324584399999,158.47,5078.009742014079,0.03025781531127972,153.6494809227412,0.0917167142033577,5565.774319165856,168.40817141358409
Gansu,2019,158.582,8718.3,2509.0,5286.2883718,1803.095397,1014.639316,404.719,2063.8346588000004,34.10891102004031,19.193794296441528,7.656014419474277,39.04128026404389,32.8,50.7,3.4748106815464324,0.6063439399653603,0.0299987418102206,0.6063439399653603,MEIC_1990_2023,3.4748106815464324,0.0181895553032127,5.06627180969561,9.07317954376856,7.827639546366422,8.572871647554395,1.2455399974021362,-4.006907734072949,4,8.550069161618183,0.0228024859362125,5286.2883718,158.582,5167.1117806303555,0.029998741810220664,155.0068522116796,0.07254498451948166,5555.891338278208,166.66974978264932
Gansu,2020,167.581,9016.7,2501.0,5586.4213998000005,1884.793793,1041.4981340000002,459.781,2200.3484728,33.73884027201166,18.643386516407208,8.230331496590297,39.38744171499083,31.6,52.23,3.605237904838065,0.6195638537158827,0.0299979160193678,0.6195638537158827,MEIC_1990_2023,3.605237904838065,0.0185856244524049,5.121466816466536,9.106833692457355,7.824445930877619,8.628094182220465,1.2823877615797366,-3.985366875990819,4,8.56561992293671,0.0624742592837552,5586.4213998000005,167.581,5248.092325269601,0.029997916019367882,157.43183283532662,0.0607881024479866,5577.009754154442,167.29867024432048
Gansu,2021,181.281,10243.3,2490.0,5778.379922612552,1879.383797,1040.314337,466.8300000000001,2391.851788612553,32.52440687822207,18.00356416387463,8.07890803740946,41.39312092049385,33.84221,53.33,4.113775100401607,0.5641131200504284,0.0313722881547806,0.5641131200504284,MEIC_1990_2023,4.113775100401607,0.0176975193541144,5.200048313592813,9.234379112302086,7.820037989458753,8.66187863217234,1.414341122843333,-4.034330798709273,4,8.669755643455204,-0.0078770112828632,5778.379922612552,181.281,5824.07602453844,0.03137228815478064,182.7145912771692,0.06412285566329956,6209.76603763337,194.81456950640447
Gansu,2022,183.942,11201.6,2492.0,5949.9651208,1834.459404,1183.28856,487.4450000000002,2444.7721568,30.83143122279932,19.88731926954391,8.192400965443996,41.0888485422128,35.2,54.19,4.4950240770465495,0.5311710042136837,0.0309148030728738,0.5311710042136837,MEIC_1990_2023,4.4950240770465495,0.0164210469932866,5.2146204905262366,9.323811904222934,7.820840879907344,8.691140636472074,1.5029710243155896,-4.1091914136966965,4,8.742101694694384,-0.0509610582223096,5949.9651208,183.942,6261.0406900523685,0.030914803072873843,193.55883996421912,0.04475265368819237,6547.603267989012,202.41786562918554
Gansu,2023,193.991,11863.8,2465.0,6028.238506961335,1766.3197982228364,1321.2762799866118,288.60699592769413,2440.53429844305,29.30076167661768,21.918115523478683,4.787584227041023,40.48503216362046,28.58538756248394,56.80617330536637,4.81290060851927,0.5081203751716428,0.0321803790238195,0.5081203751716428,MEIC_1990_2023,4.81290060851927,0.0163515062627488,5.267811766234621,9.381247025954838,7.80994708647679,8.704210125480131,1.5712999394780485,-4.113435259720219,4,8.69234690960041,0.0118632158797211,6028.238506961335,193.991,5957.146734462722,0.03218037902381958,191.70323981551948,0.018416928127408028,6067.875590645379,195.2665363763514
Guangdong,1990,82.541,1559.02768,6346.0,1724.9092542261133,529.5169155458666,759.292538398135,0.8834757145151648,353.2553100185085,30.69824770482992,44.01927443648589,0.0512186778725086,20.47964605401794,45.6529125890603,49.63967662470547,0.2456709234163252,1.1064006600743057,0.0478523724061253,1.1064006600743057,MEIC_1990_2023,0.2456709234163252,0.0529438964162586,4.413295139589064,7.351817623871294,8.75557997214314,7.452929721835972,-1.4037623482718466,-2.9385224842822306,5,7.476766038006453,-0.023836316170481,1724.9092542261133,82.541,1766.518674136316,0.047852372406125394,84.53210945714586,,,
Guangdong,1991,90.638,1893.29811,6439.0,2033.9752378860696,620.9740454394664,907.7964392717784,1.223635872780465,422.2206532077784,30.530069091935,44.63163672608228,0.060159821515438,20.75839692358283,46.546250125647646,50.357041060344976,0.2940360475229073,1.0743026822575077,0.0445619977626674,1.0743026822575077,MEIC_1990_2023,0.2940360475229073,0.0478730737231866,4.506873551162981,7.546075619000794,8.770128527538184,7.6177474024370895,-1.2240529085373897,-3.0392020678378127,5,7.617861176287551,-0.0001137738504617,2033.9752378860696,90.638,2034.2066642455122,0.044561997762667435,90.6483128209117,,,
Guangdong,1992,98.182,2447.54,6525.0,2385.509005581307,723.6532849732225,1077.8241001034114,1.6865541278783318,502.35718494838846,30.335382649158383,45.18214341600292,0.0706999690184505,21.058699999582384,47.36769612797169,51.08441285453506,0.3751019157088122,0.974655779101182,0.0411576731717576,0.974655779101182,MEIC_1990_2023,0.3751019157088122,0.0401145640112112,4.586822899170032,7.802838717478471,8.783396232190894,7.77716780008268,-0.980557514712423,-3.216015818308439,5,7.779588331100077,-0.0024205310173979,2385.509005581307,98.182,2391.29019807682,0.041157673171757635,98.41994043127335,,,
Guangdong,1993,112.575,3469.28339,6607.0,2782.7388367408403,838.0074742929738,1270.883194110669,2.31333001819398,594.9815028144428,30.11448516938273,45.670228816698256,0.0831314095182343,21.381147772792385,48.11635803676698,51.82147139122759,0.5250920826396247,0.8021076758277853,0.0404547485785078,0.8021076758277853,MEIC_1990_2023,0.5250920826396247,0.0324490643585043,4.723619666187635,8.151703335763425,8.795884972029885,7.931190914772742,-0.6441816362664593,-3.428083669575791,5,7.981269545757594,-0.0500786309848519,2782.7388367408403,112.575,2925.6429449706316,0.04045474857850782,118.35614976927208,0.046282462775707245,3064.2312723173595,123.9627057079999
Guangdong,1994,117.505,4240.56,6689.0,3228.641522593736,964.3215548815782,1488.257004999192,3.157640025936283,701.4665520387202,29.86771829989005,46.09545514992936,0.0978008863430458,21.726368416249432,48.79159465893693,52.56787047853887,0.6339602332187173,0.7613714987156733,0.0363945638367439,0.7613714987156733,MEIC_1990_2023,0.6339602332187173,0.027709783613485,4.766480885870342,8.352450614976505,8.808219665118408,8.079816746507277,-0.4557690501419036,-3.585969729106163,5,8.121215371235168,-0.0413986247278916,3228.641522593736,117.505,3365.1081163479184,0.03639456383674398,122.4716421579696,0.029428448528051376,3465.6095753154414,126.12934892204902
Guangdong,1995,156.282,5933.05201,6868.0,3725.831380424359,1102.6773004890033,1730.927744804942,4.289173023536804,823.2233729320837,29.595469786488625,46.457490102726965,0.1151198909878815,22.095024945501464,49.39296941336594,53.323238146426405,0.8638689589400117,0.6279788840793187,0.0419455375305256,0.6279788840793187,MEIC_1990_2023,0.8638689589400117,0.0263409118505266,5.051662067647854,8.688294032443041,8.834628222017367,8.223045295286283,-0.1463341895743244,-3.636631964795188,5,8.324991644983527,-0.1019463496972434,3725.831380424359,156.282,4125.702737988504,0.041945537530525615,173.05481903608907,0.016597872599959373,4194.752077298095,175.95113068955754
Guangdong,1996,167.064,6519.14,6961.0,4276.441686423873,1252.9193594001138,1999.4967910514688,5.797867753464384,961.6782576267576,29.298174774080778,46.75608689811287,0.135576916011049,22.48781412546164,50.2,54.08717655577576,0.9365234880045972,0.6559824894731319,0.0390661237192516,0.6559824894731319,MEIC_1990_2023,0.9365234880045972,0.02562669309142,5.118376972534475,8.782497744380395,8.848078421168667,8.360876561109762,-0.0655806767882714,-3.66412077184592,5,8.41405918179471,-0.0531826206849483,4276.441686423873,167.064,4510.030439436642,0.039066123719251604,176.18940712462253,-0.013849958777427673,4447.997273763211,173.76601179972744
Guangdong,1997,168.817,7315.51,7051.0,5672.613223800001,1954.50916,2522.061587,28.861,1167.1814768000002,34.455181111232235,44.46031286636017,0.5087778570714263,20.57572816533616,49.9,54.85926202664474,1.0375138278258402,0.7754227967428109,0.0297600053696084,0.7754227967428109,MEIC_1990_2023,1.0375138278258402,0.0230765865947828,5.128815287991328,8.897752030777847,8.860924729719041,8.643405176578199,0.0368273010588052,-3.7689367427865177,5,8.534830006332413,0.1085751702457855,5672.613223800001,168.817,5088.9663096266,0.029760005369608464,151.4476647002442,-0.01673799194395542,5004.496135173195,148.93383185493911
