level,scenario,province,province_id,year,energy_pred,co2_pred
province,low_carbon,Heilongjiang,10,2027,16167.043273193567,22808.688131556315
province,low_carbon,Heilongjiang,10,2028,16753.72323166004,23520.281024812874
province,low_carbon,Heilongjiang,10,2029,17364.070230974936,24256.804297044266
province,low_carbon,Heilongjiang,10,2030,17570.93386249626,23722.93640521702
province,low_carbon,Heilongjiang,10,2031,17783.584923300998,23162.83168271142
province,low_carbon,Heilongjiang,10,2032,18001.079718364697,22588.54369714887
province,low_carbon,Heilongjiang,10,2033,18221.63381055628,21997.22600270201
province,low_carbon,Heilongjiang,10,2034,18442.3275929317,21385.055894034776
province,low_carbon,Heilongjiang,10,2035,18659.977814417405,20748.47387392191
province,low_carbon,Henan,11,2024,22699.707342000947,32072.824742227353
province,low_carbon,Henan,11,2025,23624.775194745544,33192.28903303667
province,low_carbon,Henan,11,2026,24588.721660333005,34376.21275414035
province,low_carbon,Henan,11,2027,25592.266112733112,35601.86164882878
province,low_carbon,Henan,11,2028,26524.48600551945,36714.87481900291
province,low_carbon,Henan,11,2029,27495.299389849413,37868.12061583413
province,low_carbon,Henan,11,2030,27868.50925101515,37077.04458872513
province,low_carbon,Henan,11,2031,28249.513160545433,36238.136045129715
province,low_carbon,Henan,11,2032,28639.64535209289,35374.200228168025
province,low_carbon,Henan,11,2033,29039.11401526421,34484.17975059438
province,low_carbon,Henan,11,2034,29446.507756363626,33565.131441397214
province,low_carbon,Henan,11,2035,29861.119168202684,32615.14999851152
province,low_carbon,Hubei,12,2024,19651.655167256336,32880.665339962936
province,low_carbon,Hubei,12,2025,20481.40614663656,34106.36187432018
province,low_carbon,Hubei,12,2026,21347.206108559272,35400.18645303502
province,low_carbon,Hubei,12,2027,22250.361531869872,36743.69893302381
province,low_carbon,Hubei,12,2028,23094.550337668796,37977.72629789078
province,low_carbon,Hubei,12,2029,23975.119802553574,39259.62709421171
province,low_carbon,Hubei,12,2030,24601.588602832824,39133.38698713178
province,low_carbon,Hubei,12,2031,25160.415604842918,38823.66272230937
province,low_carbon,Hubei,12,2032,25674.457476924028,38393.721497093036
province,low_carbon,Hubei,12,2033,26158.714133208374,37871.68035843575
province,low_carbon,Hubei,12,2034,26623.574651814866,37276.342221189676
province,low_carbon,Hubei,12,2035,27076.602590003153,36620.70878186532
province,low_carbon,Hunan,13,2024,18000.832894361003,31098.712879204017
province,low_carbon,Hunan,13,2025,18744.89976724247,32235.34789629392
province,low_carbon,Hunan,13,2026,19520.844340912132,33434.4497215757
province,low_carbon,Hunan,13,2027,20329.747697735296,34679.01891519086
province,low_carbon,Hunan,13,2028,21083.566436651763,35818.79365305185
province,low_carbon,Hunan,13,2029,21869.49744558907,37002.453342862595
province,low_carbon,Hunan,13,2030,22290.65727416645,36671.17011242488
province,low_carbon,Hunan,13,2031,22689.450723917183,36246.314272487274
province,low_carbon,Hunan,13,2032,23074.3696941173,35761.95794269352
province,low_carbon,Hunan,13,2033,23450.752669626563,35228.10362279747
province,low_carbon,Hunan,13,2034,23822.15827689112,34651.14757095795
province,low_carbon,Hunan,13,2035,24191.37035925714,34035.71784298666
province,low_carbon,InnerMongolia,14,2024,28363.236959276914,41622.40687665025
province,low_carbon,InnerMongolia,14,2025,29519.73779312374,43085.15889942499
province,low_carbon,InnerMongolia,14,2026,30725.244738505724,44631.71532616898
province,low_carbon,InnerMongolia,14,2027,31982.16805201026,46235.894903771296
province,low_carbon,InnerMongolia,14,2028,33152.05741624917,47697.4336632478
province,low_carbon,InnerMongolia,14,2029,34372.112045533904,49214.58525134438
province,low_carbon,InnerMongolia,14,2030,34906.743642300615,48345.397225083136
province,low_carbon,InnerMongolia,14,2031,35445.705877664186,47403.21965743383
province,low_carbon,InnerMongolia,14,2032,35991.54691588969,46418.56141038284
province,low_carbon,InnerMongolia,14,2033,36544.3347488738,45390.52381593785
province,low_carbon,InnerMongolia,14,2034,37103.78001043963,44317.76841132563
province,low_carbon,InnerMongolia,14,2035,37669.96352819118,43199.436408924426
province,low_carbon,Jiangsu,15,2024,39281.37359607411,49702.607013668676
province,low_carbon,Jiangsu,15,2025,40863.06016041743,51379.45769542192
province,low_carbon,Jiangsu,15,2026,42509.994146286284,53155.64753100971
province,low_carbon,Jiangsu,15,2027,44225.03704167825,54993.704091154395
province,low_carbon,Jiangsu,15,2028,45816.531615875116,56655.21437092028
province,low_carbon,Jiangsu,15,2029,47474.38914459569,58376.26888500872
province,low_carbon,Jiangsu,15,2030,47966.40100745253,56734.99835249296
province,low_carbon,Jiangsu,15,2031,48521.353681928755,55079.843011341865
province,low_carbon,Jiangsu,15,2032,49126.90601010294,53426.84027262078
province,low_carbon,Jiangsu,15,2033,49770.84060799925,51756.05373416728
province,low_carbon,Jiangsu,15,2034,50443.83607849842,50052.74867298981
province,low_carbon,Jiangsu,15,2035,51139.776145055424,48306.99423109435
province,low_carbon,Jiangxi,16,2024,12778.58103776778,20132.535647800818
province,low_carbon,Jiangxi,16,2025,13295.38641573686,20841.192348932374
province,low_carbon,Jiangxi,16,2026,13833.314098674147,21588.556400843645
province,low_carbon,Jiangxi,16,2027,14393.364594720646,22362.836784165145
province,low_carbon,Jiangxi,16,2028,14913.156422335225,23067.08434124623
province,low_carbon,Jiangxi,16,2029,15454.483574667269,23797.28833783819
province,low_carbon,Jiangxi,16,2030,15627.437453212993,23331.775134633823
province,low_carbon,Jiangxi,16,2031,15814.947121700821,22858.30312099836
province,low_carbon,Jiangxi,16,2032,16014.03515377158,22383.14850465899
province,low_carbon,Jiangxi,16,2033,16222.435120179882,21901.59664349905
province,low_carbon,Jiangxi,16,2034,16437.92306083993,21409.420099721043
province,low_carbon,Jiangxi,16,2035,16659.070986734085,20903.814018418852
province,low_carbon,Jilin,17,2024,7569.493187792925,10256.12794490861
province,low_carbon,Jilin,17,2025,7888.577845076112,10625.829781349235
province,low_carbon,Jilin,17,2026,8221.335062756021,11017.076333982524
province,low_carbon,Jilin,17,2027,8568.195174707693,11422.511852846583
province,low_carbon,Jilin,17,2028,8891.994347931259,11792.556490252096
province,low_carbon,Jilin,17,2029,9229.474419601158,12176.162060141718
province,low_carbon,Jilin,17,2030,9455.465604723277,12031.5058336566
province,low_carbon,Jilin,17,2031,9657.088971470317,11827.995606404369
province,low_carbon,Jilin,17,2032,9842.354644880834,11586.019094279593
province,low_carbon,Jilin,17,2033,10016.646104218964,11313.994882429139
province,low_carbon,Jilin,17,2034,10183.594101570197,11017.419440975553
province,low_carbon,Jilin,17,2035,10345.858312884262,10700.09303884177
province,low_carbon,Liaoning,18,2024,32211.929208275422,52258.502936326586
province,low_carbon,Liaoning,18,2025,33526.59792229252,54125.13329727085
province,low_carbon,Liaoning,18,2026,34896.40372757624,56094.70727901565
province,low_carbon,Liaoning,18,2027,36323.69822403726,58137.30834817794
province,low_carbon,Liaoning,18,2028,37651.11805288237,60000.966461384574
province,low_carbon,Liaoning,18,2029,39034.525062412715,61935.0599309581
province,low_carbon,Liaoning,18,2030,39616.257823727065,61002.85073367017
province,low_carbon,Liaoning,18,2031,40202.83886063131,59990.83068905585
province,low_carbon,Liaoning,18,2032,40796.70622195131,58933.44676405223
province,low_carbon,Liaoning,18,2033,41396.75108114648,57828.10865094036
province,low_carbon,Liaoning,18,2034,42002.786772348205,56673.681596483155
province,low_carbon,Liaoning,18,2035,42615.0218155737,55469.58080976701
province,low_carbon,Ningxia,19,2024,8651.52194114525,13350.076550464402
province,low_carbon,Ningxia,19,2025,8997.896531954037,13813.120401647904
province,low_carbon,Ningxia,19,2026,9358.660255424838,14302.09129774547
province,low_carbon,Ningxia,19,2027,9734.484180675567,14808.972942232627
province,low_carbon,Ningxia,19,2028,10083.252318886678,15269.67346683581
province,low_carbon,Ningxia,19,2029,10446.774334778816,15747.780502122849
province,low_carbon,Ningxia,19,2030,10545.901802748143,15403.343634680266
province,low_carbon,Ningxia,19,2031,10661.94207019634,15064.897123166598
province,low_carbon,Ningxia,19,2032,10790.782150476136,14732.870134772213
province,low_carbon,Ningxia,19,2033,10929.636318558481,14401.76262623317
province,low_carbon,Ningxia,19,2034,11075.98125756495,14066.93867088128
province,low_carbon,Ningxia,19,2035,11228.163600220365,13725.3066116633
province,low_carbon,Qinghai,20,2024,4887.505119885205,6264.058969114102
province,low_carbon,Qinghai,20,2025,5084.175893710966,6475.753228214042
province,low_carbon,Qinghai,20,2026,5288.792646145297,6699.723797884685
province,low_carbon,Qinghai,20,2027,5502.008906925644,6931.692448899136
province,low_carbon,Qinghai,20,2028,5700.033356738707,7141.671835941464
province,low_carbon,Qinghai,20,2029,5906.492973786561,7359.416717477491
province,low_carbon,Qinghai,20,2030,5971.0046337222375,7160.1752956770915
province,low_carbon,Qinghai,20,2031,6043.130461421095,6958.770791427482
province,low_carbon,Qinghai,20,2032,6121.085158412601,6756.92849627664
province,low_carbon,Qinghai,20,2033,6203.518273638524,6552.388951106289
province,low_carbon,Qinghai,20,2034,6289.369111518363,6343.442285417148
province,low_carbon,Qinghai,20,2035,6377.971082475787,6128.959474000491
province,low_carbon,Shaanxi,21,2024,15760.211936997537,22176.917028193206
province,low_carbon,Shaanxi,21,2025,16402.658515388077,22950.695964604332
province,low_carbon,Shaanxi,21,2026,17072.552644405067,23769.702967732825
province,low_carbon,Shaanxi,21,2027,17771.051893407683,24619.053222867744
province,low_carbon,Shaanxi,21,2028,18421.28008305623,25392.184684470823
province,low_carbon,Shaanxi,21,2029,19099.51062213757,26194.708809745094
province,low_carbon,Shaanxi,21,2030,19400.57835567686,25699.089865723276
province,low_carbon,Shaanxi,21,2031,19703.72440539338,25161.96862717269
province,low_carbon,Shaanxi,21,2032,20010.146817630666,24599.9915140068
province,low_carbon,Shaanxi,21,2033,20320.296775484185,24013.22344773886
province,low_carbon,Shaanxi,21,2034,20634.17034809306,23401.12722957634
province,low_carbon,Shaanxi,21,2035,20951.96255269324,22763.382558117795
province,low_carbon,Shandong,22,2024,45146.478045745054,52269.302422184184
province,low_carbon,Shandong,22,2025,46975.61370085375,54014.03705149401
province,low_carbon,Shandong,22,2026,48883.42036976809,55868.931017585885
province,low_carbon,Shandong,22,2027,50870.30244543694,57787.21018609278
province,low_carbon,Shandong,22,2028,52715.90162334739,59518.43692418729
province,low_carbon,Shandong,22,2029,54638.70941080871,61310.72032090583
province,low_carbon,Shandong,22,2030,55330.51629401692,59495.87665348525
province,low_carbon,Shandong,22,2031,56060.70686807592,57610.30494254374
province,low_carbon,Shandong,22,2032,56825.57732304574,55689.147006572064
province,low_carbon,Shandong,22,2033,57620.84596732626,53723.45431288963
province,low_carbon,Shandong,22,2034,58440.28452360532,51703.37206187346
province,low_carbon,Shandong,22,2035,59279.75318401997,49621.98053341711
province,low_carbon,Shanghai,23,2024,12389.792139500907,17932.287116264815
province,low_carbon,Shanghai,23,2025,12894.734370701995,18560.7278629451
province,low_carbon,Shanghai,23,2026,13420.310431785883,19224.241218197916
province,low_carbon,Shanghai,23,2027,13967.713007754795,19911.584739183796
province,low_carbon,Shanghai,23,2028,14476.481728789104,20536.534746073026
province,low_carbon,Shanghai,23,2029,15006.49696192797,21184.426572483477
province,low_carbon,Shanghai,23,2030,15212.83381228304,20763.29192539687
province,low_carbon,Shanghai,23,2031,15423.00889417524,20315.39801168468
province,low_carbon,Shanghai,23,2032,15637.01477458292,19852.3420970663
province,low_carbon,Shanghai,23,2033,15853.95635149495,19372.482928540303
province,low_carbon,Shanghai,23,2034,16072.741163986084,18874.118066422703
province,low_carbon,Shanghai,23,2035,16292.518971494694,18356.026148842906
province,low_carbon,Shanxi,24,2024,20391.54513458655,34043.395866881416
province,low_carbon,Shanxi,24,2025,21230.02105923817,35274.65318342661
province,low_carbon,Shanxi,24,2026,22105.11200716305,36575.46848174808
province,low_carbon,Shanxi,24,2027,23016.737164921844,37924.3519197663
province,low_carbon,Shanxi,24,2028,23865.074091470873,39156.75969810946
province,low_carbon,Shanxi,24,2029,24748.947036282294,40435.46919155409
province,low_carbon,Shanxi,24,2030,25172.868999291062,39949.23839381098
province,low_carbon,Shanxi,24,2031,25580.206301373324,39377.03996967408
province,low_carbon,Shanxi,24,2032,25978.154714138065,38752.024892475696
province,low_carbon,Shanxi,24,2033,26371.37158811049,38082.26058965099
province,low_carbon,Shanxi,24,2034,26762.353811389883,37371.91003675559
province,low_carbon,Shanxi,24,2035,27153.031774357394,36623.89631258305
province,low_carbon,Sichuan,25,2024,23204.081785190076,34171.25540352677
province,low_carbon,Sichuan,25,2025,24148.430725481943,35370.202740624474
province,low_carbon,Sichuan,25,2026,25130.378625023957,36634.30815301104
province,low_carbon,Sichuan,25,2027,26151.619117743197,37941.81102730488
province,low_carbon,Sichuan,25,2028,27098.680903233137,39128.05214271183
province,low_carbon,Sichuan,25,2029,28083.732317615624,40355.757312809525
province,low_carbon,Sichuan,25,2030,28399.584614118445,39479.67814940211
province,low_carbon,Sichuan,25,2031,28732.98537227384,38574.31573853984
province,low_carbon,Sichuan,25,2032,29082.78555416924,37658.42202271684
province,low_carbon,Sichuan,25,2033,29447.28086873501,36727.527553605585
province,low_carbon,Sichuan,25,2034,29822.887805166236,35775.23335967379
province,low_carbon,Sichuan,25,2035,30207.334935199015,34797.33479648791
province,low_carbon,Tianjin,26,2024,9855.083181233427,14258.213040334316
province,low_carbon,Tianjin,26,2025,10250.776208916735,14749.305679100029
province,low_carbon,Tianjin,26,2026,10662.720795027639,15268.138540533799
province,low_carbon,Tianjin,26,2027,11092.093251384973,15806.096350585482
province,low_carbon,Tianjin,26,2028,11490.925803416243,16294.795712180246
province,low_carbon,Tianjin,26,2029,11906.829929178652,16802.057425024715
province,low_carbon,Tianjin,26,2030,12034.859694409055,16419.131292523667
province,low_carbon,Tianjin,26,2031,12179.564366751332,16036.317096444307
province,low_carbon,Tianjin,26,2032,12336.898977431809,15655.74305437151
province,low_carbon,Tianjin,26,2033,12503.499536382256,15271.495393095931
province,low_carbon,Tianjin,26,2034,12676.980219993293,14879.449492196425
province,low_carbon,Tianjin,26,2035,12855.853443860857,14476.94687889393
province,low_carbon,Xinjiang,27,2024,25402.757423477822,28375.076364211414
province,low_carbon,Xinjiang,27,2025,26391.95440882981,29270.464923734624
province,low_carbon,Xinjiang,27,2026,27418.919184366783,30219.425304519005
province,low_carbon,Xinjiang,27,2027,28486.84372875066,31199.011408908274
province,low_carbon,Xinjiang,27,2028,29472.342031364773,32074.09343596021
province,low_carbon,Xinjiang,27,2029,30497.854819939363,32978.78603003361
province,low_carbon,Xinjiang,27,2030,30469.762370966644,31521.509352319936
province,low_carbon,Xinjiang,27,2031,30570.981231088703,30169.82051171365
province,low_carbon,Xinjiang,27,2032,30768.850993064174,28899.26571161771
province,low_carbon,Xinjiang,27,2033,31038.280665584072,27673.660534285296
province,low_carbon,Xinjiang,27,2034,31358.22181834523,26465.01365187677
province,low_carbon,Xinjiang,27,2035,31714.331976454356,25254.68479660964
province,low_carbon,Yunnan,28,2024,13799.011353783633,22847.430079577578
province,low_carbon,Yunnan,28,2025,14360.882409854677,23663.711152323194
province,low_carbon,Yunnan,28,2026,14946.353722655567,24524.86639900316
province,low_carbon,Yunnan,28,2027,15556.220868524353,25417.768084455805
province,low_carbon,Yunnan,28,2028,16123.086007187037,26232.252767322967
province,low_carbon,Yunnan,28,2029,16713.674011028317,27077.313389542473
province,low_carbon,Yunnan,28,2030,16946.258038089614,26660.522412535727
province,low_carbon,Yunnan,28,2031,17182.872247231513,26214.181197222526
province,low_carbon,Yunnan,28,2032,17423.95239602084,25751.895857961583
province,low_carbon,Yunnan,28,2033,17669.38104425704,25272.860145650327
province,low_carbon,Yunnan,28,2034,17918.37678119259,24775.3721321312
province,low_carbon,Yunnan,28,2035,18170.550703781242,24258.402808161423
province,low_carbon,Zhejiang,29,2024,24805.151701156738,24061.160997521874
province,low_carbon,Zhejiang,29,2025,25793.0914858523,24814.671967994487
province,low_carbon,Zhejiang,29,2026,26822.446270731194,25619.100278956208
province,low_carbon,Zhejiang,29,2027,27894.618202327998,26449.861233940876
province,low_carbon,Zhejiang,29,2028,28888.84731834066,27192.39613708697
province,low_carbon,Zhejiang,29,2029,29924.885245473244,27960.214945429914
province,low_carbon,Zhejiang,29,2030,30161.572235682183,26768.896203471744
province,low_carbon,Zhejiang,29,2031,30462.05959998649,25584.37120965468
province,low_carbon,Zhejiang,29,2032,30811.645316959544,24410.113292014645
province,low_carbon,Zhejiang,29,2033,31198.20223035659,23230.075474615478
province,low_carbon,Zhejiang,29,2034,31611.938643159163,22032.149446149382
province,low_carbon,Zhejiang,29,2035,32046.319621306986,22185.286514810126
